Symbol,Name,Price,Change,Change %,Market Cap,Volume,Circulating Supply,Calculation Date,Calculation Hour
BTC-USD,Bitcoin USD,83191.875,297.73438,0.3591721,1650256379904,29129594880,19836750,2025-03-14,08:38:20
ETH-USD,Ethereum USD,1904.2944,13.287964,0.70269054,229684920320,15199220736,120614184,2025-03-14,08:38:20
BNB-USD,BNB USD,578.38965,-0.9241333,-0.1595273,82406088704,2327950336,142475024,2025-03-14,08:38:20
XRP-USD,XRP USD,2.3205938,0.05712104,2.5236058,134847193088,5586556416,58108919808,2025-03-14,08:38:20
ADA-USD,Cardano USD,0.71933085,-0.0031869411,-0.4410889,25342478336,1130542720,35230629888,2025-03-14,08:38:20
SOL-USD,Solana USD,126.26599,0.3171463,0.25180212,64339685376,2471916800,509556736,2025-03-14,08:38:20
DOGE-USD,Dogecoin USD,0.16966285,-0.0002823323,-0.16612826,25181995008,1188727040,148423753728,2025-03-14,08:38:20
DOT-USD,Polkadot USD,4.1805334,0.15058517,3.736651,6511647744,201431024,1557611648,2025-03-14,08:38:20
MATIC-USD,Polygon USD,0.21547449,-0.0022325218,-1.0254769,412371584,3302401,1913783680,2025-03-14,08:38:20
LTC-USD,Litecoin USD,90.34733,0.69944763,0.78020805,6826505728,488751200,75558472,2025-03-14,08:38:20
BCH-USD,Bitcoin Cash USD,333.5004,-0.7255249,-0.21708213,6617306624,268200496,19841976,2025-03-14,08:38:20
LINK-USD,Chainlink USD,14.031594,0.7087593,5.3198757,8953560064,694852928,638099968,2025-03-14,08:38:20
XLM-USD,Stellar USD,0.27690634,-0.0043296516,-1.5395066,8510131712,455851712,30732890112,2025-03-14,08:38:20
UNI-USD,UNICORN Token USD,0.00016723532,5.3385156e-07,0.32024276,17879,3,106912512,2025-03-14,08:38:20
ETC-USD,Ethereum Classic USD,18.234697,0.44247627,2.4869027,2755475968,117662136,151111680,2025-03-14,08:38:20
FIL-USD,Filecoin USD,2.8435025,0.06545615,2.3561952,1830438912,128317480,643726848,2025-03-14,08:38:20
ATOM-USD,Cosmos USD,4.0413775,0.14365864,3.6857076,1579912704,118797528,390934208,2025-03-14,08:38:20
VET-USD,VeChain USD,0.024214348,9.8397955e-05,0.40802202,2082071680,71693024,85985042432,2025-03-14,08:38:20
HBAR-USD,Hedera USD,0.19312169,-0.004244119,-2.1503808,8153130496,371879264,42217582592,2025-03-14,08:38:20
ICP-USD,Internet Computer USD,5.5812845,0.054924488,0.9938543,2686875904,57573860,481408160,2025-03-14,08:38:20
EGLD-USD,MultiversX USD,17.818825,-0.24307823,-1.3457999,498380640,24826450,27969334,2025-03-14,08:38:20
MANA-USD,Decentraland USD,0.2755546,0.0095332265,3.5836318,535197344,52688824,1942255232,2025-03-14,08:38:20
SAND-USD,The Sandbox USD,0.27941585,0.0030970871,1.1208435,689977472,64414620,2469357056,2025-03-14,08:38:20
AXS-USD,Axie Infinity USD,3.2250574,0.071951866,2.2819421,514166144,26287770,159428528,2025-03-14,08:38:20
THETA-USD,Theta Network USD,0.88625175,0.0014121532,0.1595941,886251712,30115702,1000000000,2025-03-14,08:38:20
AAVE-USD,Aave USD,167.20113,-6.835739,-3.927749,2522831360,379713088,15088603,2025-03-14,08:38:20
FTM-USD,Fantom USD,0.69689536,-0.004967928,-0.70781803,1953840128,46269352,2803634944,2025-03-14,08:38:20
GRT-USD,Golden Ratio Token USD,0.45430142,-0.03135559,-6.45632,0,2312535,0,2025-03-14,08:38:20
FLOW-USD,Flow USD,0.40048712,0.0020082593,0.5039793,628601600,28173764,1569592576,2025-03-14,08:38:20
KSM-USD,Kusama USD,16.2924,0.23101044,1.4382908,264420656,14771173,16229693,2025-03-14,08:38:20
XTZ-USD,Tezos USD,0.69619036,0.007662654,1.1129012,720224896,26215438,1034522944,2025-03-14,08:38:20
NEO-USD,Neo USD,7.9463224,0.121320724,1.5504216,560524288,25562386,70538832,2025-03-14,08:38:20
CHZ-USD,Chiliz USD,0.043318387,0.00030297413,0.70434064,409951328,50915460,9463680000,2025-03-14,08:38:20
CAKE-USD,PancakeSwap USD,1.6094801,0.029064894,1.8390661,465704928,101811320,289351136,2025-03-14,08:38:20
ZIL-USD,Zilliqa USD,0.01221105,4.181452e-05,0.34360722,239912400,17795570,19647154176,2025-03-14,08:38:20
ENJ-USD,Enjin Coin USD,0.09113056,0.00019659847,0.21620327,165492032,13732562,1815988224,2025-03-14,08:38:20
LRC-USD,Loopring USD,0.1054314,0.0018981472,1.8333719,144106368,12603591,1366825856,2025-03-14,08:38:20
BAT-USD,Basic Attention Token USD,0.14771876,0.00074622035,0.5077213,220938272,16059634,1495668352,2025-03-14,08:38:20
DASH-USD,Dash USD,22.726463,0.7224655,3.2833312,276777632,42196092,12178650,2025-03-14,08:38:20
CRV-USD,Curve DAO Token USD,0.4021547,-0.004684061,-1.1513282,522275872,102826504,1298694016,2025-03-14,08:38:20
RUNE-USD,THORChain USD,1.2137327,0.063928604,5.5599527,426985248,136639968,351795104,2025-03-14,08:38:20
1INCH-USD,1inch Network USD,0.19936842,0.0013349056,0.6740828,274597024,22010570,1377334656,2025-03-14,08:38:20
CELO-USD,Celo USD,0.33289576,0.002904147,0.8800593,188175328,20146732,565268032,2025-03-14,08:38:20
XEM-USD,NEM USD,0.019407999,0.00027593225,1.4422506,174671984,32340858,8999999488,2025-03-14,08:38:20
QTUM-USD,Qtum USD,2.1416416,0.018835306,0.8872905,226072000,46816156,105560144,2025-03-14,08:38:20
ONT-USD,Ontology USD,0.1444703,0.0030704737,2.1714804,131857728,7496033,912697856,2025-03-14,08:38:20
OMG-USD,OMG Network USD,0.20349936,0.0015441924,0.76462525,28539850,16674926,140245392,2025-03-14,08:38:20
YFI-USD,yearn.finance USD,5085.3047,15.70459,0.30977845,171637312,31065012,33751,2025-03-14,08:38:20
ICX-USD,ICON USD,0.102027796,0.0015146807,1.5069493,107566600,3902385,1054287232,2025-03-14,08:38:20
BTT-USD,BitTorrent [New] USD,6.9262205e-07,6.983214e-10,0.10092451,682967680,20350794,986061140393984,2025-03-14,08:38:20
WAVES-USD,Waves USD,1.4250536,-0.006886959,-0.48095864,167046544,28941508,117221232,2025-03-14,08:38:20
ZRX-USD,0x Protocol USD,0.25014955,0.0049482733,2.0180519,212226032,28528712,848396544,2025-03-14,08:38:20
KAVA-USD,Kava USD,0.4700516,0.040376306,9.396932,508996992,34371584,1082853504,2025-03-14,08:38:20
ANKR-USD,Ankr USD,0.017811958,0.0004127212,2.3720653,178119568,17683048,10000000000,2025-03-14,08:38:20
ALGO-USD,Algorand USD,0.19870202,0.0029145926,1.4886488,1688515456,86067712,8497726464,2025-03-14,08:38:20
STX-USD,Stox USD,0.002333656,1.9022264e-07,0.008148,0,3,0,2025-03-14,08:38:20
DGB-USD,DigiByte USD,0.008257103,-0.00013100822,-1.5618349,145181664,5328264,17582639104,2025-03-14,08:38:20
HNT-USD,Helium USD,2.912797,0.028852463,1.0004551,522681376,6334711,179443120,2025-03-14,08:38:20
KLAY-USD,Klaytn USD,0.11023287,-0.00017689168,-0.16021375,0,292496,0,2025-03-14,08:38:20
GALA-USD,Gala USD,0.016626872,0.00015212037,0.9233578,723351424,71034232,43504959488,2025-03-14,08:38:20
RSR-USD,Reserve Rights USD,0.005532624,9.293761e-05,1.7085056,309272256,25951114,55899742208,2025-03-14,08:38:20
MINA-USD,Mina USD,0.2585991,0.004301518,1.6915344,315521280,15920526,1220117504,2025-03-14,08:38:20
XDC-USD,XDC Network USD,0.06687952,-0.0002740249,-0.4080528,1049658304,41597436,15694765056,2025-03-14,08:38:20
RVN-USD,Ravencoin USD,0.012303825,0.00023154449,1.91798,183645744,16128122,14925906944,2025-03-14,08:38:20
