Symbol,Name,Price,Change,Change %,Market Cap,Volume,Circulating Supply,Calculation Date,Calculation Hour
BTC-USD,Bitcoin USD,87302.37,1583.625,1.847474,1732212162560,34568404992,19841524,2025-03-24,20:53:23
ETH-USD,Ethereum USD,2072.3616,74.63452,3.7359712,250008240128,14731060224,120639296,2025-03-24,20:53:23
BNB-USD,BNB USD,635.7653,13.754944,2.2113721,90579271680,1786584960,142472816,2025-03-24,20:53:23
XRP-USD,XRP USD,2.4423459,0.013227701,0.544547,142042234880,3288007936,58158112768,2025-03-24,20:53:23
ADA-USD,Cardano USD,0.72947854,0.021797836,3.0801754,25706049536,895730624,35238940672,2025-03-24,20:53:23
SOL-USD,Solana USD,140.3883,8.50618,6.4498353,71786209280,4203715584,511340384,2025-03-24,20:53:23
DOGE-USD,Dogecoin USD,0.1823384,0.010479569,6.097778,27089584128,1469337984,148567621632,2025-03-24,20:53:23
DOT-USD,Polkadot USD,4.6075087,0.11363554,2.5286822,7192390144,203032704,1561014912,2025-03-24,20:53:23
MATIC-USD,Polygon USD,0.21823609,0.005908981,2.782965,0,1267171,0,2025-03-24,20:53:23
LTC-USD,Litecoin USD,93.5123,2.1346664,2.3360937,7065646080,544220608,75558472,2025-03-24,20:53:23
BCH-USD,Bitcoin Cash USD,331.9135,7.324646,2.256596,6587370496,230881904,19846646,2025-03-24,20:53:23
LINK-USD,Chainlink USD,15.042446,0.63929653,4.4385896,9884390400,412651584,657099968,2025-03-24,20:53:23
XLM-USD,Stellar USD,0.28950247,0.007242292,2.5658236,8910817280,189315680,30779762688,2025-03-24,20:53:23
UNI-USD,UNICORN Token USD,0.00017541733,3.1152158e-06,1.8080045,18754,3,106912512,2025-03-24,20:53:23
ETC-USD,Ethereum Classic USD,18.286856,0.5168896,2.9087758,2765868800,108266144,151249008,2025-03-24,20:53:23
FIL-USD,Filecoin USD,3.119146,0.09918642,3.2843556,2014787456,134132672,645941952,2025-03-24,20:53:23
ATOM-USD,Cosmos USD,4.9326615,0.120239735,2.4985254,1928346112,143361312,390934208,2025-03-24,20:53:23
VET-USD,VeChain USD,0.026178217,0.0011543818,4.6131234,2250935040,71314424,85985042432,2025-03-24,20:53:23
HBAR-USD,Hedera USD,0.1924742,0.006952986,3.747809,8126145536,222231712,42219401216,2025-03-24,20:53:23
ICP-USD,Internet Computer USD,6.035542,0.20696354,3.5508442,2907978752,63770732,481809056,2025-03-24,20:53:23
EGLD-USD,MultiversX USD,19.212723,0.80579567,4.377674,538223744,33890280,28013922,2025-03-24,20:53:23
MANA-USD,Decentraland USD,0.27818662,0.013683021,5.1731033,540309440,115680160,1942255232,2025-03-24,20:53:23
SAND-USD,The Sandbox USD,0.29931587,0.014636517,5.141403,742709568,69616248,2481357056,2025-03-24,20:53:23
AXS-USD,Axie Infinity USD,3.500569,0.14747477,4.398165,559410496,25482812,159805584,2025-03-24,20:53:23
THETA-USD,Theta Network USD,0.9752825,0.058830142,6.4193373,975282496,24153668,1000000000,2025-03-24,20:53:23
AAVE-USD,Aave USD,189.60233,5.105362,2.7671766,2861378560,227206512,15091474,2025-03-24,20:53:23
FTM-USD,Fantom USD,0.69689536,-0.004967928,-0.70781803,1953840128,46269352,2803634944,2025-03-24,20:53:23
GRT-USD,Golden Ratio Token USD,0.45430142,-0.03135559,-6.45632,0,2312535,0,2025-03-24,20:53:23
FLOW-USD,Flow USD,0.42676705,0.015452832,3.756942,670479104,22886510,1571065856,2025-03-24,20:53:23
KSM-USD,Kusama USD,18.156937,0.42656136,2.4058273,295506432,17659892,16275127,2025-03-24,20:53:23
XTZ-USD,Tezos USD,0.7210694,0.02755934,3.9738941,747028672,18949044,1036001088,2025-03-24,20:53:23
NEO-USD,Neo USD,8.176767,0.10657501,1.320595,576779584,44578236,70538832,2025-03-24,20:53:23
