Symbol,Name,Price,Change,Change %,Market Cap,Volume,Circulating Supply,Calculation Date,Calculation Hour
BTC-USD,Bitcoin USD,84916.2,717.125,0.8517011,1684813381632,11705165824,19840892,2025-03-23,15:44:38
ETH-USD,Ethereum USD,1995.4283,0.5024414,0.02519178,240722083840,7314719744,120636792,2025-03-23,15:44:38
BNB-USD,BNB USD,623.7345,-1.6828003,-0.26907355,88865341440,1211219584,142473024,2025-03-23,15:44:38
XRP-USD,XRP USD,2.3914204,0.0043492317,0.1822005,139080482816,1977900416,58158112768,2025-03-23,15:44:38
ADA-USD,Cardano USD,0.6993935,-0.006043613,-0.85671973,24645885952,520875200,35238940672,2025-03-23,15:44:38
SOL-USD,Solana USD,131.00636,1.4545593,1.1227636,66894065664,1633600896,510616928,2025-03-23,15:44:38
DOGE-USD,Dogecoin USD,0.16994779,0.0011330247,0.67115676,25245876224,549269568,148550778880,2025-03-23,15:44:38
DOT-USD,Polkadot USD,4.4113946,-0.11566973,-2.555075,6883681792,124331320,1560432000,2025-03-23,15:44:38
MATIC-USD,Polygon USD,0.20860995,-0.0027805865,-1.3153769,0,543813,0,2025-03-23,15:44:38
LTC-USD,Litecoin USD,91.35614,-0.30756378,-0.33553404,6902729728,289422624,75558472,2025-03-23,15:44:38
BCH-USD,Bitcoin Cash USD,321.31174,-3.9790955,-1.2232432,6376781824,193510048,19846090,2025-03-23,15:44:38
LINK-USD,Chainlink USD,14.282936,-0.13947964,-0.9671053,9385316352,221220160,657099968,2025-03-23,15:44:38
XLM-USD,Stellar USD,0.28067362,0.0037908554,1.3691247,8632939520,151579456,30757926912,2025-03-23,15:44:38
UNI-USD,UNICORN Token USD,0.00017066975,1.3467798e-06,0.79538894,18246,3,106912512,2025-03-23,15:44:38
ETC-USD,Ethereum Classic USD,17.621878,-0.29405212,-1.6412846,2665011712,76923592,151233136,2025-03-23,15:44:38
FIL-USD,Filecoin USD,2.970765,-0.075249195,-2.4704144,1918709632,74387440,645863744,2025-03-23,15:44:38
ATOM-USD,Cosmos USD,4.69237,-0.31090212,-6.2139754,1834407936,132186200,390934208,2025-03-23,15:44:38
VET-USD,VeChain USD,0.024931772,-0.0006330516,-2.4762564,2143759488,48962236,85985042432,2025-03-23,15:44:38
HBAR-USD,Hedera USD,0.18136,-0.0032023787,-1.7351198,7656910848,167823328,42219401216,2025-03-23,15:44:38
ICP-USD,Internet Computer USD,5.7495823,-0.056533337,-0.97368604,2770114816,42523296,481794112,2025-03-23,15:44:38
EGLD-USD,MultiversX USD,18.176958,-0.2623558,-1.422807,509153216,34268804,28010916,2025-03-23,15:44:38
MANA-USD,Decentraland USD,0.25921622,-0.0060792863,-2.2915213,503464032,44809236,1942255232,2025-03-23,15:44:38
SAND-USD,The Sandbox USD,0.27908412,-0.0068850815,-2.4076355,692507328,45964004,2481357056,2025-03-23,15:44:38
AXS-USD,Axie Infinity USD,3.3181689,-0.10372305,-3.0311604,529961888,17657792,159715168,2025-03-23,15:44:38
THETA-USD,Theta Network USD,0.91027665,-0.034481585,-3.6497788,910276672,13856477,1000000000,2025-03-23,15:44:38
AAVE-USD,Aave USD,181.90627,0.60957336,0.33623004,2745194496,172409168,15091258,2025-03-23,15:44:38
FTM-USD,Fantom USD,0.69689536,-0.004967928,-0.70781803,1953840128,46269352,2803634944,2025-03-23,15:44:38
GRT-USD,Golden Ratio Token USD,0.45430142,-0.03135559,-6.45632,0,2312535,0,2025-03-23,15:44:38
FLOW-USD,Flow USD,0.4089594,-0.012582332,-2.984842,642502144,16714876,1571065856,2025-03-23,15:44:38
KSM-USD,Kusama USD,16.851238,-0.41082382,-2.3799248,274163872,11191782,16269657,2025-03-23,15:44:38
XTZ-USD,Tezos USD,0.6835548,-0.023984253,-3.389814,708096000,15211076,1035902272,2025-03-23,15:44:38
NEO-USD,Neo USD,7.9623923,-0.23382998,-2.8528981,561657856,13772123,70538832,2025-03-23,15:44:38
CHZ-USD,Chiliz USD,0.044730477,-0.0019344129,-4.145329,424201792,38877052,9483506688,2025-03-23,15:44:38
CAKE-USD,PancakeSwap USD,2.5953295,-0.12074256,-4.445487,783695232,195485632,301963680,2025-03-23,15:44:38
ZIL-USD,Zilliqa USD,0.012166284,-0.00043808855,-3.4756892,239503216,11939300,19685814272,2025-03-23,15:44:38
ENJ-USD,Enjin Coin USD,0.09014419,-0.002380237,-2.572546,163901728,12926983,1818217344,2025-03-23,15:44:38
LRC-USD,Loopring USD,0.10469297,-0.0028758794,-2.673522,143097072,10462148,1366825856,2025-03-23,15:44:38
BAT-USD,Basic Attention Token USD,0.14690763,-0.0048896074,-3.2211492,219725088,11748960,1495668352,2025-03-23,15:44:38
DASH-USD,Dash USD,23.114775,-0.26532936,-1.1348541,281716512,39793676,12187725,2025-03-23,15:44:38
CRV-USD,Curve DAO Token USD,0.5014386,0.029800385,6.318487,654572800,164687184,1305389696,2025-03-23,15:44:38
RUNE-USD,THORChain USD,1.2687742,0.023574948,1.8932751,446287040,95514600,351746624,2025-03-23,15:44:38
1INCH-USD,1inch Network USD,0.20743841,-0.0029964596,-1.4239395,285788512,17300864,1377703040,2025-03-23,15:44:38
CELO-USD,Celo USD,0.36762178,-0.008188039,-2.178768,207804832,20125282,565268032,2025-03-23,15:44:38
XEM-USD,NEM USD,0.019151727,-4.5146793e-05,-0.23517425,172365536,24445840,8999999488,2025-03-23,15:44:38
QTUM-USD,Qtum USD,2.118349,-0.043373585,-2.0064418,223639808,40973504,105572688,2025-03-23,15:44:38
ONT-USD,Ontology USD,0.14835012,-0.0056823194,-3.6890411,135547184,5606278,913697856,2025-03-23,15:44:38
OMG-USD,OMG Network USD,0.21503693,-0.004775226,-2.1724105,30157940,11663787,140245392,2025-03-23,15:44:38
YFI-USD,yearn.finance USD,5112.141,-95.96631,-1.8426348,172533040,22210092,33749,2025-03-23,15:44:38
ICX-USD,ICON USD,0.099876665,-0.002781637,-2.7096083,105440432,2057144,1055706304,2025-03-23,15:44:38
BTT-USD,BitTorrent [New] USD,6.87507e-07,-6.139203e-09,-0.88506496,677923968,18013454,986061140393984,2025-03-23,15:44:38
WAVES-USD,Waves USD,1.3762208,-0.028072,-1.9990122,161432960,22108480,117301640,2025-03-23,15:44:38
ZRX-USD,0x Protocol USD,0.2570892,-0.009682804,-3.6296213,218113584,26731566,848396544,2025-03-23,15:44:38
KAVA-USD,Kava USD,0.50534564,-0.040762007,-7.4640975,547215296,24577114,1082853504,2025-03-23,15:44:38
ANKR-USD,Ankr USD,0.017551403,-0.00062264875,-3.4260244,175514032,13023411,10000000000,2025-03-23,15:44:38
ALGO-USD,Algorand USD,0.18760335,-0.002041325,-1.0763935,1597550976,47482964,8515577856,2025-03-23,15:44:38
