Symbol,Name,Price,Change,Change %,Market Cap,Volume,Circulating Supply,Calculation Date,Calculation Hour
BTC-USD,Bitcoin USD,87690.87,2249.4688,2.6327631,1739917099008,34268080128,19841488,2025-03-24,19:47:38
ETH-USD,Ethereum USD,2082.681,93.072876,4.677946,251253161984,14729199616,120639296,2025-03-24,19:47:38
BNB-USD,BNB USD,634.5559,11.851318,1.9031942,90406969344,1779618816,142472816,2025-03-24,19:47:38
XRP-USD,XRP USD,2.4562426,0.042702913,1.7693056,142850441216,3280207104,58158112768,2025-03-24,19:47:38
ADA-USD,Cardano USD,0.73216254,0.027281761,3.870402,25800632320,889373632,35238940672,2025-03-24,19:47:38
SOL-USD,Solana USD,140.81369,9.401901,7.1545367,72003739648,4167838720,511340480,2025-03-24,19:47:38
DOGE-USD,Dogecoin USD,0.18419464,0.012711108,7.41243,27365255168,1431345024,148567064576,2025-03-24,19:47:38
DOT-USD,Polkadot USD,4.6831875,0.2037425,4.5483866,7310518784,187845296,1561013504,2025-03-24,19:47:38
MATIC-USD,Polygon USD,0.21823609,0.005908981,2.782965,0,1267171,0,2025-03-24,19:47:38
LTC-USD,Litecoin USD,94.06498,2.9516983,3.2395983,7107405824,544096448,75558472,2025-03-24,19:47:38
BCH-USD,Bitcoin Cash USD,332.61862,7.9574585,2.451005,6601358848,231625872,19846632,2025-03-24,19:47:38
LINK-USD,Chainlink USD,15.103398,0.7410135,5.1594043,9924442112,412650656,657099968,2025-03-24,19:47:38
XLM-USD,Stellar USD,0.2899228,0.008459538,3.0055463,8923755520,189045840,30779762688,2025-03-24,19:47:38
UNI-USD,UNICORN Token USD,0.00017610795,4.3621258e-06,2.539869,18828,3,106912512,2025-03-24,19:47:38
ETC-USD,Ethereum Classic USD,18.34395,0.62106514,3.504308,2774493184,106501104,151248384,2025-03-24,19:47:38
FIL-USD,Filecoin USD,3.1268816,0.11504269,3.819686,2019783936,134395600,645941952,2025-03-24,19:47:38
ATOM-USD,Cosmos USD,4.9715567,0.17097473,3.5615456,1943551488,142155584,390934208,2025-03-24,19:47:38
VET-USD,VeChain USD,0.026273638,0.0012789685,5.1169677,2259139840,71963992,85985042432,2025-03-24,19:47:38
HBAR-USD,Hedera USD,0.19389057,0.009308681,5.0431137,8185943040,218540928,42219401216,2025-03-24,19:47:38
ICP-USD,Internet Computer USD,6.0270777,0.22155333,3.816251,2903899648,63244060,481808896,2025-03-24,19:47:38
EGLD-USD,MultiversX USD,19.24647,0.8536911,4.641455,539169088,33653228,28013922,2025-03-24,19:47:38
MANA-USD,Decentraland USD,0.27895585,0.015431792,5.8559265,541803392,115524576,1942255232,2025-03-24,19:47:38
SAND-USD,The Sandbox USD,0.30030352,0.016818196,5.932649,745160256,69196408,2481357056,2025-03-24,19:47:38
AXS-USD,Axie Infinity USD,3.5099306,0.16057944,4.7943516,560904256,24883930,159804944,2025-03-24,19:47:38
THETA-USD,Theta Network USD,0.9785778,0.06560379,7.1857224,978577792,24459810,1000000000,2025-03-24,19:47:38
AAVE-USD,Aave USD,191.21523,6.793686,3.68378,2885719040,227934464,15091472,2025-03-24,19:47:38
FTM-USD,Fantom USD,0.69689536,-0.004967928,-0.70781803,1953840128,46269352,2803634944,2025-03-24,19:47:38
GRT-USD,Golden Ratio Token USD,0.45430142,-0.03135559,-6.45632,0,2312535,0,2025-03-24,19:47:38
FLOW-USD,Flow USD,0.4275187,0.018153638,4.4345913,671660032,22966926,1571065856,2025-03-24,19:47:38
