Symbol,Name,Price,Change,Change %,Market Cap,Volume,Circulating Supply,Calculation Date,Calculation Hour
BTC-USD,Bitcoin USD,87188.55,-144.28125,-0.16521467,1729968865280,32631324672,19841700,2025-03-25,06:53:09
ETH-USD,Ethereum USD,2069.7932,-19.725342,-0.9440202,249703596032,12525878272,120641816,2025-03-25,06:53:09
BNB-USD,BNB USD,642.09564,14.977478,2.3883042,91481137152,1935468032,142472752,2025-03-25,06:53:09
XRP-USD,XRP USD,2.4386468,-0.022835493,-0.92770946,141827096576,2855607552,58158112768,2025-03-25,06:53:09
ADA-USD,Cardano USD,0.7507049,0.022129774,3.0374074,26454044672,929957056,35238940672,2025-03-25,06:53:09
SOL-USD,Solana USD,142.39377,2.555725,1.8276318,72811593728,3392678656,511339744,2025-03-25,06:53:09
DOGE-USD,Dogecoin USD,0.1852805,0.0091548115,5.1978803,27527751680,1582676096,148573388800,2025-03-25,06:53:09
DOT-USD,Polkadot USD,4.647875,-0.09239912,-1.9492372,7255498752,162970752,1561035776,2025-03-25,06:53:09
MATIC-USD,Polygon USD,0.21823609,0.005908981,2.782965,0,1267171,0,2025-03-25,06:53:09
LTC-USD,Litecoin USD,93.21678,-0.079208374,-0.08490112,7043317248,444075328,75558472,2025-03-25,06:53:09
BCH-USD,Bitcoin Cash USD,328.5171,-1.4844055,-0.44981816,6520025088,199601920,19846838,2025-03-25,06:53:09
LINK-USD,Chainlink USD,15.364575,0.12965775,0.8510588,10096061440,340204128,657099968,2025-03-25,06:53:09
XLM-USD,Stellar USD,0.2912473,0.0018947423,0.6548109,8964521984,168232928,30779758592,2025-03-25,06:53:09
UNI-USD,UNICORN Token USD,0.0001750919,-4.6755304e-07,-0.26632407,18719,3,106912512,2025-03-25,06:53:09
ETC-USD,Ethereum Classic USD,18.37875,0.040143967,0.2189059,2779862784,96124104,151254176,2025-03-25,06:53:09
FIL-USD,Filecoin USD,3.128603,-0.016613483,-0.52821547,2020895872,99404296,645941952,2025-03-25,06:53:09
ATOM-USD,Cosmos USD,4.8626027,-0.006193638,-0.12720548,1900957696,129908728,390934208,2025-03-25,06:53:09
VET-USD,VeChain USD,0.026409125,-8.47131e-05,-0.31975096,2270789632,52940276,85985042432,2025-03-25,06:53:09
HBAR-USD,Hedera USD,0.19750075,0.005805075,3.0282793,8338362880,201867888,42219401216,2025-03-25,06:53:09
ICP-USD,Internet Computer USD,6.1514153,0.09874773,1.631474,2964438016,58729628,481911552,2025-03-25,06:53:09
EGLD-USD,MultiversX USD,19.547157,0.6897907,3.657931,547592512,26339270,28013922,2025-03-25,06:53:09
MANA-USD,Decentraland USD,0.28054044,-0.004758835,-1.6680118,544881088,69205160,1942255232,2025-03-25,06:53:09
SAND-USD,The Sandbox USD,0.30258992,0.002261728,0.75307876,750833664,56334864,2481357056,2025-03-25,06:53:09
AXS-USD,Axie Infinity USD,3.5288346,0.0206244,0.58788973,563951808,21811238,159812480,2025-03-25,06:53:09
THETA-USD,Theta Network USD,0.97442013,0.004470825,0.46093693,974420096,15023668,1000000000,2025-03-25,06:53:09
AAVE-USD,Aave USD,189.61633,-3.3006287,-1.7109123,2861593088,176623696,15091491,2025-03-25,06:53:09
FTM-USD,Fantom USD,0.69689536,-0.004967928,-0.70781803,1953840128,46269352,2803634944,2025-03-25,06:53:09
GRT-USD,Golden Ratio Token USD,0.45430142,-0.03135559,-6.45632,0,2312535,0,2025-03-25,06:53:09
FLOW-USD,Flow USD,0.4269499,-0.002310276,-0.53820115,670766400,20981994,1571065856,2025-03-25,06:53:09
KSM-USD,Kusama USD,18.252962,-0.16335487,-0.88701016,297110560,9754676,16277388,2025-03-25,06:53:09
XTZ-USD,Tezos USD,0.72287863,0.00968641,1.3581747,749080192,17950666,1036246208,2025-03-25,06:53:09
NEO-USD,Neo USD,8.001162,-0.32492065,-3.902445,564392640,48696956,70538832,2025-03-25,06:53:09
CHZ-USD,Chiliz USD,0.048399135,0.00026928633,0.55950046,459164000,31730402,9487029248,2025-03-25,06:53:09
CAKE-USD,PancakeSwap USD,2.5947285,0.0428288,1.6783109,759805440,222044304,292826592,2025-03-25,06:53:09
ZIL-USD,Zilliqa USD,0.013058404,-5.0603412e-05,-0.38601863,257152928,14438077,19692523520,2025-03-25,06:53:09
ENJ-USD,Enjin Coin USD,0.09747499,0.0013072491,1.3593383,177279088,15401384,1818713472,2025-03-25,06:53:09
LRC-USD,Loopring USD,0.11172269,-0.00012204796,-0.10912137,152705472,17285388,1366825856,2025-03-25,06:53:09
BAT-USD,Basic Attention Token USD,0.15669443,0.0029785037,1.9376655,234362912,14384352,1495668352,2025-03-25,06:53:09
DASH-USD,Dash USD,23.906591,0.16144562,0.6799078,291591168,39113784,12197103,2025-03-25,06:53:09
CRV-USD,Curve DAO Token USD,0.5047264,-0.009453535,-1.8385695,659204096,106538136,1306062080,2025-03-25,06:53:09
RUNE-USD,THORChain USD,1.2550398,-0.02721715,-2.1225996,441442368,129073768,351735744,2025-03-25,06:53:09
1INCH-USD,1inch Network USD,0.21595037,-2.6077032e-05,-0.01207815,297515616,15795188,1377703680,2025-03-25,06:53:09
CELO-USD,Celo USD,0.39213294,0.0016339421,0.4184254,221660208,14429714,565268032,2025-03-25,06:53:09
XEM-USD,NEM USD,0.019475799,-3.915094e-05,-0.2006159,175282192,14071406,8999999488,2025-03-25,06:53:09
