Symbol,Name,Price,Change,Change %,Market Cap,Volume,Circulating Supply,Calculation Date,Calculation Hour
BTC-USD,Bitcoin USD,88418.85,3495.414,4.1159673,1754354679808,30138085376,19841408,2025-03-24,15:29:15
ETH-USD,Ethereum USD,2088.3704,96.48413,4.8438563,251939520512,14058600448,120639296,2025-03-24,15:29:15
BNB-USD,BNB USD,636.36255,13.03949,2.0919287,90664378368,1768779264,142472832,2025-03-24,15:29:15
XRP-USD,XRP USD,2.467786,0.0766387,3.205096,143521775616,3253571584,58158112768,2025-03-24,15:29:15
ADA-USD,Cardano USD,0.7351908,0.033026457,4.7035265,25907345408,880252800,35238940672,2025-03-24,15:29:15
SOL-USD,Solana USD,142.39325,11.338364,8.651609,72811495424,3930428160,511340896,2025-03-24,15:29:15
DOGE-USD,Dogecoin USD,0.18335184,0.0134937465,7.9441338,27239573504,1176115584,148564492288,2025-03-24,15:29:15
DOT-USD,Polkadot USD,4.6882405,0.2774763,6.2908916,7318281728,191071728,1560986752,2025-03-24,15:29:15
MATIC-USD,Polygon USD,0.21823609,0.005908981,2.782965,0,1267171,0,2025-03-24,15:29:15
LTC-USD,Litecoin USD,94.488266,3.2604065,3.573917,7139388928,515993376,75558472,2025-03-24,15:29:15
BCH-USD,Bitcoin Cash USD,333.9438,12.549164,3.9045882,6627632128,230482880,19846550,2025-03-24,15:29:15
LINK-USD,Chainlink USD,15.12307,0.8498955,5.9544907,9937368064,400929216,657099968,2025-03-24,15:29:15
XLM-USD,Stellar USD,0.2906444,0.010154903,3.6204247,8939618304,188680848,30757920768,2025-03-24,15:29:15
UNI-USD,UNICORN Token USD,0.00017782282,7.1187533e-06,4.1702285,19011,3,106912512,2025-03-24,15:29:15
ETC-USD,Ethereum Classic USD,18.347294,0.74552727,4.23553,2774945024,105044304,151245472,2025-03-24,15:29:15
FIL-USD,Filecoin USD,3.150599,0.17903137,6.0248137,2035104128,135337728,645941952,2025-03-24,15:29:15
ATOM-USD,Cosmos USD,4.9183645,0.22382355,4.7677364,1922756864,143599776,390934208,2025-03-24,15:29:15
VET-USD,VeChain USD,0.026336046,0.0014001206,5.614871,2264506112,74835200,85985042432,2025-03-24,15:29:15
HBAR-USD,Hedera USD,0.1933475,0.012325808,6.809026,8163015168,212180416,42219401216,2025-03-24,15:29:15
ICP-USD,Internet Computer USD,6.0568953,0.29896402,5.1922116,2918271744,61027424,481809824,2025-03-24,15:29:15
EGLD-USD,MultiversX USD,19.255033,1.127243,6.2183194,539408960,34638848,28013922,2025-03-24,15:29:15
MANA-USD,Decentraland USD,0.2806127,0.02148202,8.2900305,545021504,125625504,1942255232,2025-03-24,15:29:15
SAND-USD,The Sandbox USD,0.3001556,0.020561963,7.3542323,744793216,67952672,2481357056,2025-03-24,15:29:15
AXS-USD,Axie Infinity USD,3.5101187,0.18566895,5.5849557,560925440,24585746,159802416,2025-03-24,15:29:15
THETA-USD,Theta Network USD,0.97641945,0.06703544,7.3715262,976419456,25008166,1000000000,2025-03-24,15:29:15
AAVE-USD,Aave USD,192.37862,10.4969635,5.77131,2903275008,242877056,15091464,2025-03-24,15:29:15
FTM-USD,Fantom USD,0.69689536,-0.004967928,-0.70781803,1953840128,46269352,2803634944,2025-03-24,15:29:15
GRT-USD,Golden Ratio Token USD,0.45430142,-0.03135559,-6.45632,0,2312535,0,2025-03-24,15:29:15
FLOW-USD,Flow USD,0.42625093,0.01727122,4.2229996,669668288,22677820,1571065856,2025-03-24,15:29:15
KSM-USD,Kusama USD,18.221294,1.3303413,7.8760567,296535712,20219754,16274129,2025-03-24,15:29:15
XTZ-USD,Tezos USD,0.71453166,0.03124851,4.5732903,740242496,16129232,1035982720,2025-03-24,15:29:15
NEO-USD,Neo USD,8.19583,0.23268318,2.9219997,578124288,41998732,70538832,2025-03-24,15:29:15
CHZ-USD,Chiliz USD,0.047656726,0.002898004,6.4747267,452054048,50927884,9485629440,2025-03-24,15:29:15
CAKE-USD,PancakeSwap USD,2.623513,0.029351473,1.1314434,768073536,221149760,292765280,2025-03-24,15:29:15
ZIL-USD,Zilliqa USD,0.012994115,0.0008088164,6.6376476,255855008,36911520,19690067968,2025-03-24,15:29:15
ENJ-USD,Enjin Coin USD,0.09658456,0.0063184723,6.9998283,175635664,18185886,1818465280,2025-03-24,15:29:15
