Symbol,Name,Price,Change,Change %,Market Cap,Volume,Circulating Supply,Calculation Date,Calculation Hour
BTC-USD,Bitcoin USD,83078.17,342.2422,0.41366017,1648108896256,25258156032,19838050,2025-03-17,10:04:21
ETH-USD,Ethereum USD,1906.9714,24.139893,1.2821021,230022103040,10197711872,120621680,2025-03-17,10:04:21
BNB-USD,BNB USD,627.6323,28.124939,4.691339,89421635584,2121572864,142474560,2025-03-17,10:04:21
XRP-USD,XRP USD,2.335182,0.02759409,1.1957989,135694901248,3826548736,58108919808,2025-03-17,10:04:21
ADA-USD,Cardano USD,0.7202283,0.01235044,1.7447078,25377097728,947996160,35234795520,2025-03-17,10:04:21
SOL-USD,Solana USD,127.631996,-2.266594,-1.7448895,65082765312,2508817408,509925184,2025-03-17,10:04:21
DOGE-USD,Dogecoin USD,0.17146726,0.0033233464,1.9764876,25456959488,1057634944,148465418240,2025-03-17,10:04:21
DOT-USD,Polkadot USD,4.3407445,0.11189699,2.6460419,6764549120,200355472,1558384512,2025-03-17,10:04:21
MATIC-USD,Polygon USD,0.21679015,0.0048973113,2.3112183,414889472,4538484,1913783680,2025-03-17,10:04:21
LTC-USD,Litecoin USD,92.742294,3.6343613,4.0786047,7007465984,633963968,75558472,2025-03-17,10:04:21
BCH-USD,Bitcoin Cash USD,336.123,10.224335,3.1372807,6669807616,278781792,19843354,2025-03-17,10:04:21
LINK-USD,Chainlink USD,13.706838,0.14439869,1.0646884,9006761984,314833120,657099968,2025-03-17,10:04:21
XLM-USD,Stellar USD,0.27175286,0.0075775385,2.8683798,8351475200,182329696,30731874304,2025-03-17,10:04:21
UNI-USD,UNICORN Token USD,0.000166948,8.295756e-07,0.49939692,17848,3,106912512,2025-03-17,10:04:21
ETC-USD,Ethereum Classic USD,17.833447,0.49695206,2.8665102,2695557376,94419520,151151792,2025-03-17,10:04:21
FIL-USD,Filecoin USD,2.9158773,0.06675053,2.3428447,1878403584,112755368,644198400,2025-03-17,10:04:21
ATOM-USD,Cosmos USD,4.598868,0.027590275,0.6035619,1797854848,179283856,390934208,2025-03-17,10:04:21
VET-USD,VeChain USD,0.025276631,0.0011488814,4.761662,2173412096,53756112,85985042432,2025-03-17,10:04:21
HBAR-USD,Hedera USD,0.19064838,0.0037323684,1.9968154,8049059840,327664000,42219401216,2025-03-17,10:04:21
ICP-USD,Internet Computer USD,5.7319503,0.124215126,2.2150588,2761343488,59089300,481745888,2025-03-17,10:04:21
EGLD-USD,MultiversX USD,18.14115,0.36758804,2.0681698,507761696,16972616,27989498,2025-03-17,10:04:21
MANA-USD,Decentraland USD,0.26613227,-0.0010736883,-0.40182737,516896768,40539256,1942255232,2025-03-17,10:04:21
SAND-USD,The Sandbox USD,0.28572994,0.007792741,2.8037798,705569216,64433280,2469357056,2025-03-17,10:04:21
AXS-USD,Axie Infinity USD,3.3828619,0.17819524,5.560488,539599808,26028310,159509856,2025-03-17,10:04:21
THETA-USD,Theta Network USD,0.9134849,0.05082625,5.891814,913484864,22965484,1000000000,2025-03-17,10:04:21
AAVE-USD,Aave USD,170.38069,5.1368103,3.1086178,2570870528,223299488,15088978,2025-03-17,10:04:21
FTM-USD,Fantom USD,0.69689536,-0.004967928,-0.70781803,1953840128,46269352,2803634944,2025-03-17,10:04:21
GRT-USD,Golden Ratio Token USD,0.45430142,-0.03135559,-6.45632,0,2312535,0,2025-03-17,10:04:21
FLOW-USD,Flow USD,0.41720632,0.014506102,3.6022053,654843904,19456870,1569592576,2025-03-17,10:04:21
KSM-USD,Kusama USD,17.173777,0.73884773,4.495597,278946336,13361856,16242575,2025-03-17,10:04:21
XTZ-USD,Tezos USD,0.70381624,0.016428411,2.3899796,728435008,23723430,1034979008,2025-03-17,10:04:21
NEO-USD,Neo USD,8.002709,0.13417387,1.7051897,564501760,23879938,70538832,2025-03-17,10:04:21
CHZ-USD,Chiliz USD,0.044888988,-6.997213e-05,-0.15563655,425110400,52950216,9470261248,2025-03-17,10:04:21
CAKE-USD,PancakeSwap USD,2.5195742,0.6958345,38.15427,765101504,683494144,303663008,2025-03-17,10:04:21
ZIL-USD,Zilliqa USD,0.0123529015,0.00039419532,3.296306,242856960,13935022,19659913216,2025-03-17,10:04:21
ENJ-USD,Enjin Coin USD,0.09108127,0.0024827272,2.802212,165470128,14419330,1816730496,2025-03-17,10:04:21
LRC-USD,Loopring USD,0.10633368,0.0024420694,2.3505936,145339632,12623895,1366825856,2025-03-17,10:04:21
BAT-USD,Basic Attention Token USD,0.15058196,0.005681038,3.9206405,225220672,12045307,1495668352,2025-03-17,10:04:21
DASH-USD,Dash USD,23.104769,0.57751274,2.5636199,281463232,39212532,12182041,2025-03-17,10:04:21
CRV-USD,Curve DAO Token USD,0.43717915,0.021166354,5.0879116,568262208,114956488,1299838336,2025-03-17,10:04:21
RUNE-USD,THORChain USD,1.2140548,0.048994422,4.205312,427086400,113485032,351785088,2025-03-17,10:04:21
1INCH-USD,1inch Network USD,0.20463829,0.006968528,3.525342,281855392,27135696,1377334656,2025-03-17,10:04:21
CELO-USD,Celo USD,0.35072556,0.013211429,3.9143314,198253936,15896118,565268032,2025-03-17,10:04:21
XEM-USD,NEM USD,0.01949492,0.00023775361,1.2346319,175454272,19799080,8999999488,2025-03-17,10:04:21
QTUM-USD,Qtum USD,2.1850207,0.03377962,1.5702424,230660144,45989968,105564280,2025-03-17,10:04:21
ONT-USD,Ontology USD,0.14767945,0.0035421252,2.4574616,134786720,7279758,912697856,2025-03-17,10:04:21
OMG-USD,OMG Network USD,0.22477293,-0.003679201,-1.6104939,31523368,15669520,140245392,2025-03-17,10:04:21
YFI-USD,yearn.finance USD,5042.4106,63.047363,1.2661637,170179680,22593208,33749,2025-03-17,10:04:21
ICX-USD,ICON USD,0.10244499,0.0017858297,1.7741348,108062472,2100064,1054834112,2025-03-17,10:04:21
BTT-USD,BitTorrent [New] USD,6.9413676e-07,7.5892785e-09,1.1054262,684461312,19876398,986061140393984,2025-03-17,10:04:21
