Symbol,Name,Price,Change,Change %,Market Cap,Volume,Circulating Supply,Calculation Date,Calculation Hour
BTC-USD,Bitcoin USD,87392.58,1381.5312,1.6062208,1734002081792,34460385280,19841524,2025-03-24,21:09:39
ETH-USD,Ethereum USD,2078.9473,75.947266,3.7916784,250802749440,14713333760,120639296,2025-03-24,21:09:39
BNB-USD,BNB USD,637.0792,14.000183,2.2469404,90766467072,1789514880,142472816,2025-03-24,21:09:39
XRP-USD,XRP USD,2.4473655,0.014424324,0.5928789,142334148608,3253401088,58158112768,2025-03-24,21:09:39
ADA-USD,Cardano USD,0.7312197,0.020970166,2.9525065,25767407616,892633088,35238940672,2025-03-24,21:09:39
SOL-USD,Solana USD,140.77388,8.330078,6.2895217,71983374336,4189952512,511340384,2025-03-24,21:09:39
DOGE-USD,Dogecoin USD,0.18282041,0.0102972835,5.9686365,27161192448,1471207552,148567621632,2025-03-24,21:09:39
DOT-USD,Polkadot USD,4.615166,0.11634588,2.5861397,7204343296,202894608,1561014912,2025-03-24,21:09:39
MATIC-USD,Polygon USD,0.21823609,0.005908981,2.782965,0,1267171,0,2025-03-24,21:09:39
LTC-USD,Litecoin USD,93.64538,2.2849045,2.5009723,7075701248,541442688,75558472,2025-03-24,21:09:39
BCH-USD,Bitcoin Cash USD,332.22803,7.1019897,2.1843777,6593612288,230555664,19846646,2025-03-24,21:09:39
LINK-USD,Chainlink USD,15.080381,0.63089657,4.3662176,9909317632,410600672,657099968,2025-03-24,21:09:39
XLM-USD,Stellar USD,0.29073012,0.008443356,2.9910555,8948603904,188106800,30779762688,2025-03-24,21:09:39
UNI-USD,UNICORN Token USD,0.00017572203,2.9304938e-06,1.6959695,18786,3,106912512,2025-03-24,21:09:39
ETC-USD,Ethereum Classic USD,18.298517,0.4979267,2.7972405,2767632640,108569488,151249008,2025-03-24,21:09:39
FIL-USD,Filecoin USD,3.1241927,0.10221529,3.3824027,2018047232,133968912,645941952,2025-03-24,21:09:39
ATOM-USD,Cosmos USD,4.9541616,0.15320301,3.1910903,1936751360,144742304,390934208,2025-03-24,21:09:39
VET-USD,VeChain USD,0.02633922,0.0012855157,5.1310377,2264779008,71410144,85985042432,2025-03-24,21:09:39
HBAR-USD,Hedera USD,0.19304931,0.0070452094,3.7876582,8150426112,221861136,42219401216,2025-03-24,21:09:39
ICP-USD,Internet Computer USD,6.039859,0.20240211,3.4672954,2910058752,63653272,481809056,2025-03-24,21:09:39
