Symbol,Name,Price,Change,Change %,Market Cap,Volume,Circulating Supply,Calculation Date,Calculation Hour
BTC-USD,Bitcoin USD,80652.59,-2344.8594,-2.8252199,1599858016256,31316643840,19836412,2025-03-13,16:27:19
ETH-USD,Ethereum USD,1850.942,-27.579834,-1.4681631,223245238272,18242385920,120611688,2025-03-13,16:27:19
BNB-USD,BNB USD,578.1061,14.520935,2.5765345,82365710336,2415904000,142475088,2025-03-13,16:27:19
XRP-USD,XRP USD,2.2475655,0.011059046,0.49448174,130456117248,5567069184,58043297792,2025-03-13,16:27:19
ADA-USD,Cardano USD,0.7011289,-0.03005433,-4.110368,24701212672,1181024256,35230629888,2025-03-13,16:27:19
SOL-USD,Solana USD,122.559746,-1.6820526,-1.3538511,62436290560,3024552960,509435520,2025-03-13,16:27:19
DOGE-USD,Dogecoin USD,0.16392018,-0.0051454008,-3.0434313,24328138752,1465312640,148414545920,2025-03-13,16:27:19
DOT-USD,Polkadot USD,3.9037337,-0.06724644,-1.6934477,6080477184,198198608,1557605504,2025-03-13,16:27:19
MATIC-USD,Polygon USD,0.2082791,-0.0064320564,-2.9956844,398601152,7674485,1913783680,2025-03-13,16:27:19
LTC-USD,Litecoin USD,86.5493,-4.495865,-4.9380584,6539532800,518923616,75558472,2025-03-13,16:27:19
BCH-USD,Bitcoin Cash USD,327.96683,-26.431274,-7.4580727,6507418624,308353216,19841696,2025-03-13,16:27:19
LINK-USD,Chainlink USD,12.909427,-0.3425169,-2.5846527,8237504512,385527808,638099968,2025-03-13,16:27:19
XLM-USD,Stellar USD,0.2695749,0.0130851865,5.1016436,8284686848,446426432,30732408832,2025-03-13,16:27:19
UNI-USD,UNICORN Token USD,0.00016219555,-4.4248154e-06,-2.655634,17340,3,106912512,2025-03-13,16:27:19
ETC-USD,Ethereum Classic USD,17.715206,-0.18764687,-1.0481428,2676819712,103230384,151102928,2025-03-13,16:27:19
FIL-USD,Filecoin USD,2.6986198,-0.084722996,-3.0439286,1736951552,124563440,643644416,2025-03-13,16:27:19
ATOM-USD,Cosmos USD,3.8515573,-0.066624165,-1.7003844,1505705472,111515832,390934208,2025-03-13,16:27:19
VET-USD,VeChain USD,0.02324018,-0.0009766687,-4.0330105,1998307840,74185760,85985042432,2025-03-13,16:27:19
HBAR-USD,Hedera USD,0.18596563,-0.011070371,-5.61845,7851019264,399106816,42217582592,2025-03-13,16:27:19
ICP-USD,Internet Computer USD,5.3408856,-0.09488106,-1.7454966,2571153152,66960472,481409504,2025-03-13,16:27:19
EGLD-USD,MultiversX USD,17.326548,-0.9806652,-5.356712,484612000,25826506,27969334,2025-03-13,16:27:19
MANA-USD,Decentraland USD,0.26224047,-0.016434073,-5.8972225,509337920,67160240,1942255232,2025-03-13,16:27:19
SAND-USD,The Sandbox USD,0.26885632,-0.014101386,-4.9835596,663902272,70305360,2469357056,2025-03-13,16:27:19
AXS-USD,Axie Infinity USD,3.0844343,-0.0997231,-3.131851,491672224,31792952,159404352,2025-03-13,16:27:19
THETA-USD,Theta Network USD,0.8495639,-0.04493147,-5.023111,849563904,29656654,1000000000,2025-03-13,16:27:19
AAVE-USD,Aave USD,162.78946,-7.1676636,-4.2173386,2456248576,365627936,15088499,2025-03-13,16:27:19
FTM-USD,Fantom USD,0.69689536,-0.004967928,-0.70781803,1953840128,46269352,2803634944,2025-03-13,16:27:19
GRT-USD,Golden Ratio Token USD,0.45430142,-0.03135559,-6.45632,0,2312535,0,2025-03-13,16:27:19
FLOW-USD,Flow USD,0.38814574,-0.010188371,-2.5577433,609230656,30757834,1569592576,2025-03-13,16:27:19
KSM-USD,Kusama USD,15.631186,-0.32089996,-2.0116515,253648000,13731383,16227048,2025-03-13,16:27:19
XTZ-USD,Tezos USD,0.66843945,-0.018282294,-2.6622517,691480448,27795288,1034469824,2025-03-13,16:27:19
NEO-USD,Neo USD,7.5973573,-0.27304935,-3.4693155,535908704,26271276,70538832,2025-03-13,16:27:19
CHZ-USD,Chiliz USD,0.04224717,-0.0015382543,-3.513161,399753472,57714704,9462255616,2025-03-13,16:27:19
CAKE-USD,PancakeSwap USD,1.59784,0.057193518,3.7123036,461370720,94059696,288746528,2025-03-13,16:27:19
ZIL-USD,Zilliqa USD,0.011700769,-0.0002938863,-2.4501429,229858112,20420114,19644700672,2025-03-13,16:27:19
ENJ-USD,Enjin Coin USD,0.08773557,-0.0037028342,-4.0495415,159305072,16414510,1815740928,2025-03-13,16:27:19
LRC-USD,Loopring USD,0.10189514,-0.001736939,-1.6760657,139272912,15850548,1366825856,2025-03-13,16:27:19
BAT-USD,Basic Attention Token USD,0.1426967,-0.004058346,-2.7653897,213426944,17943256,1495668352,2025-03-13,16:27:19
DASH-USD,Dash USD,21.819126,-0.20158005,-0.9154125,265714976,46933084,12178076,2025-03-13,16:27:19
CRV-USD,Curve DAO Token USD,0.3838904,-0.02384156,-5.8473573,498490624,111176456,1298523264,2025-03-13,16:27:19
RUNE-USD,THORChain USD,1.1023793,-0.016448498,-1.4701518,387813824,204352000,351797056,2025-03-13,16:27:19
1INCH-USD,1inch Network USD,0.19120821,-0.0048691034,-2.4832559,263214288,23647044,1376584576,2025-03-13,16:27:19
CELO-USD,Celo USD,0.32305434,-0.009572595,-2.8778799,182612304,21026464,565268032,2025-03-13,16:27:19
XEM-USD,NEM USD,0.019014452,-3.920123e-05,-0.20574345,171130064,35582320,8999999488,2025-03-13,16:27:19
QTUM-USD,Qtum USD,2.0654557,-0.059550047,-2.8023458,218027936,45673324,105559248,2025-03-13,16:27:19
ONT-USD,Ontology USD,0.1380148,-0.0026076138,-1.8543417,125965808,8018896,912697856,2025-03-13,16:27:19
OMG-USD,OMG Network USD,0.19861835,-0.004809782,-2.3643684,27855310,15266119,140245392,2025-03-13,16:27:19
YFI-USD,yearn.finance USD,4929.086,-67.765625,-1.3561691,166364656,30393004,33751,2025-03-13,16:27:19
ICX-USD,ICON USD,0.097668044,-0.0015429109,-1.5551801,102956792,4146887,1054150208,2025-03-13,16:27:19
BTT-USD,BitTorrent [New] USD,6.8611354e-07,-1.5927526e-09,-0.231604,676549888,19907048,986061140393984,2025-03-13,16:27:19
WAVES-USD,Waves USD,1.3989093,-0.0426265,-2.9570136,163973760,27058162,117215424,2025-03-13,16:27:19
ZRX-USD,0x Protocol USD,0.23710072,-0.006353438,-2.6097057,201155424,29519596,848396544,2025-03-13,16:27:19
KAVA-USD,Kava USD,0.4277946,-0.0019593537,-0.45592222,463238880,14450677,1082853504,2025-03-13,16:27:19
ANKR-USD,Ankr USD,0.016914325,-0.00042888336,-2.472918,169143248,14898709,10000000000,2025-03-13,16:27:19
ALGO-USD,Algorand USD,0.19126293,-0.00400953,-2.053302,1625277568,93230240,8497608704,2025-03-13,16:27:19
STX-USD,Stox USD,0.0023329926,-2.8357143e-05,-1.2008885,0,7,0,2025-03-13,16:27:19
DGB-USD,DigiByte USD,0.008034457,-0.00050601177,-5.924874,141257280,4367324,17581434880,2025-03-13,16:27:19
HNT-USD,Helium USD,2.8107808,0.07657337,2.8005672,504225696,6921663,179389904,2025-03-13,16:27:19
KLAY-USD,Klaytn USD,0.10687605,-0.0011405349,-1.0558889,0,283460,0,2025-03-13,16:27:19
GALA-USD,Gala USD,0.016003298,-0.000623988,-3.7527945,695965120,68235128,43488858112,2025-03-13,16:27:19
RSR-USD,Reserve Rights USD,0.005332854,-0.00010912772,-2.0052989,298105152,28659330,55899742208,2025-03-13,16:27:19
MINA-USD,Mina USD,0.24615107,-0.0060372204,-2.3939295,300288416,17627972,1219935488,2025-03-13,16:27:19
XDC-USD,XDC Network USD,0.06633476,-0.0006611198,-0.9868044,1041098496,40073900,15694614528,2025-03-13,16:27:19
RVN-USD,Ravencoin USD,0.011740273,-0.000525658,-4.2855124,175206752,15821542,14923568128,2025-03-13,16:27:19
IOST-USD,IOST USD,0.0045830286,-9.436626e-05,-2.0174942,97710168,24279012,21319999488,2025-03-13,16:27:19
WAXP-USD,WAX USD,0.022706049,-0.0002341047,-1.0205032,98686088,6496407,4346246656,2025-03-13,16:27:19
SC-USD,Siacoin USD,0.0031376933,5.3941272e-05,1.7492003,175791264,22447048,56025636864,2025-03-13,16:27:19
COTI-USD,COTI USD,0.062294558,-0.0027759224,-4.266021,111651096,13490789,1792308992,2025-03-13,16:27:19
TEL-USD,Telcoin USD,0.005263194,-0.00047555566,-8.286745,494109088,4022259,93880082432,2025-03-13,16:27:19
WIN-USD,WINkLink USD,5.710585e-05,-6.4501364e-08,-0.11282486,56746192,53265720,993701855232,2025-03-13,16:27:19
TWT-USD,Trust Wallet Token USD,0.84724694,-0.025612533,-2.9343226,353005344,12216469,416649888,2025-03-13,16:27:19
ZEN-USD,Horizen USD,8.820676,-0.12707901,-1.4202305,140360096,18354790,15912625,2025-03-13,16:27:19
AR-USD,Arweave USD,5.898413,-0.16704178,-2.753987,387245376,36478084,65652464,2025-03-13,16:27:19
BNT-USD,Bancor USD,0.37652534,-0.014087409,-3.6064847,43619056,6218566,115846264,2025-03-13,16:27:19
OGN-USD,Origin Protocol USD,0.059300628,-0.0012632385,-2.0857954,40943928,8511871,690446720,2025-03-13,16:27:19
UMA-USD,UMA USD,1.1343141,-0.03268671,-2.8009152,97324064,18300384,85799928,2025-03-13,16:27:19
BAL-USD,Balancer USD,1.383905,-0.036458135,-2.5668182,86435216,10526762,62457472,2025-03-13,16:27:19
REEF-USD,Reef USD,0.0004465105,-2.785647e-05,-5.8723454,9383728,2759271,21015693312,2025-03-13,16:27:19
LPT-USD,Livepeer USD,5.1223283,-0.18758678,-3.532769,198848144,29606984,38819876,2025-03-13,16:27:19
STORJ-USD,Storj USD,0.27720433,-0.004860759,-1.7232767,111418488,26239728,401936320,2025-03-13,16:27:19
RLC-USD,iExec RLC USD,1.1543392,-0.015010357,-1.2836474,83554016,15189245,72382552,2025-03-13,16:27:19
NKN-USD,NKN USD,0.044016786,-0.0012277961,-2.7136858,34568504,6585986,785348224,2025-03-13,16:27:19
OCEAN-USD,Ocean Protocol USD,0.20984639,-0.005255282,-2.443165,0,162288,0,2025-03-13,16:27:19
BAND-USD,Band Protocol USD,0.7363412,-0.014186561,-1.8902124,116487248,11990975,158197376,2025-03-13,16:27:19
SKL-USD,SKALE USD,0.025134332,-0.0011269301,-4.2912273,145656032,21299776,5795102720,2025-03-13,16:27:19
MTL-USD,Metal DAO USD,0.7142503,-0.00602901,-0.83703125,60008132,1356025,84015544,2025-03-13,16:27:19
CVC-USD,Civic USD,0.09418517,-0.00012908876,-0.13686906,94185176,10897502,1000000000,2025-03-13,16:27:19
PERP-USD,Perpetual Protocol USD,0.3335491,-0.017147958,-4.88968,22014960,8376516,66002156,2025-03-13,16:27:19
STMX-USD,StormX USD,0.004407941,3.2052398e-05,0.732483,54432108,7490149,12348647424,2025-03-13,16:27:19
CTSI-USD,Cartesi USD,0.06989576,-0.0017266348,-2.4107485,60055120,7867988,859209792,2025-03-13,16:27:19
SXP-USD,Solar USD,0.18887489,-0.00092208385,-0.485825,120205632,9091035,636429888,2025-03-13,16:27:19
TRX-USD,TRON USD,0.2234606,8.581579e-05,0.03841834,21235494912,594525632,95030149120,2025-03-13,16:27:19
FTT-USD,FTX Token USD,1.3514053,0.14240718,11.778936,444470592,75264728,328895104,2025-03-13,16:27:19
EWT-USD,Energy Web Token USD,0.8498762,-0.010173917,-1.1829436,25549096,93624,30062138,2025-03-13,16:27:19
API3-USD,API3 USD,0.5570072,-0.012961924,-2.274151,48137660,13154582,86421976,2025-03-13,16:27:19
MOVR-USD,Moonriver USD,5.51975,-0.18225288,-3.1962981,52453116,8467688,9502806,2025-03-13,16:27:19
KMD-USD,Komodo USD,0.14242251,-0.017966583,-11.201873,19362892,8809780,135953872,2025-03-13,16:27:19
PUNDIX-USD,Pundi X (New) USD,0.28783256,-0.0030895472,-1.061987,74372056,11188155,258386544,2025-03-13,16:27:19
GNO-USD,Gnosis USD,119.08244,-2.3712769,-1.9524088,308184800,9724215,2587995,2025-03-13,16:27:19
MLN-USD,Enzyme USD,8.878065,-0.12396717,-1.377098,26346328,3969336,2967575,2025-03-13,16:27:19
