Symbol,Name,Price,Change,Change %,Market Cap,Volume,Circulating Supply,Calculation Date,Calculation Hour
BTC-USD,Bitcoin USD,87826.305,-267.4453,-0.30358836,1742631993344,31119970304,19841800,2025-03-25,12:44:50
ETH-USD,Ethereum USD,2069.428,-15.1154785,-0.72512287,249659555840,11910281216,120641816,2025-03-25,12:44:50
BNB-USD,BNB USD,633.86487,6.1410522,0.97830623,90308419584,2339415296,142472656,2025-03-25,12:44:50
XRP-USD,XRP USD,2.4396694,-0.033579588,-1.3577147,141886570496,2610568960,58158112768,2025-03-25,12:44:50
ADA-USD,Cardano USD,0.75884396,0.027404904,3.746707,26740858880,1078846976,35238940672,2025-03-25,12:44:50
SOL-USD,Solana USD,145.14044,2.2364044,1.5649637,74216046592,3429663232,511339520,2025-03-25,12:44:50
DOGE-USD,Dogecoin USD,0.19068389,0.00821811,4.5039177,28331141120,1631131520,148576485376,2025-03-25,12:44:50
DOT-USD,Polkadot USD,4.6727996,-0.040510654,-0.8594903,7294456832,163392016,1561046272,2025-03-25,12:44:50
MATIC-USD,Polygon USD,0.21823609,0.005908981,2.782965,0,1267171,0,2025-03-25,12:44:50
LTC-USD,Litecoin USD,93.43561,-0.50367737,-0.5361731,7059851776,429926304,75558472,2025-03-25,12:44:50
BCH-USD,Bitcoin Cash USD,335.6803,3.98526,1.2014898,6662225920,206441792,19846938,2025-03-25,12:44:50
LINK-USD,Chainlink USD,15.366258,0.2500887,1.6544502,10097167360,325418432,657099968,2025-03-25,12:44:50
XLM-USD,Stellar USD,0.29239932,0.00094524026,0.32432586,8999981056,165198032,30779758592,2025-03-25,12:44:50
UNI-USD,UNICORN Token USD,0.00017652883,-2.0831067e-07,-0.11786312,18873,3,106912512,2025-03-25,12:44:50
ETC-USD,Ethereum Classic USD,18.39837,0.14984131,0.82110894,2782880256,87823352,151256896,2025-03-25,12:44:50
FIL-USD,Filecoin USD,3.1182754,-0.018194199,-0.5800854,2014225024,80836792,645941952,2025-03-25,12:44:50
ATOM-USD,Cosmos USD,4.8452444,-0.09486723,-1.920341,1894171648,129143256,390934208,2025-03-25,12:44:50
VET-USD,VeChain USD,0.026557744,4.0888786e-05,0.15419807,2283568640,51325608,85985042432,2025-03-25,12:44:50
HBAR-USD,Hedera USD,0.19834651,0.006253779,3.2556083,8374070272,214637120,42219401216,2025-03-25,12:44:50
ICP-USD,Internet Computer USD,6.115676,0.08580351,1.4229769,2947206656,65623956,481910208,2025-03-25,12:44:50
EGLD-USD,MultiversX USD,19.48828,0.38264465,2.002793,545943168,24822472,28013922,2025-03-25,12:44:50
MANA-USD,Decentraland USD,0.2809824,-0.0002206564,-0.07847152,545739520,45926960,1942255232,2025-03-25,12:44:50
SAND-USD,The Sandbox USD,0.3039867,0.0033456683,1.1128426,754299520,54728096,2481357056,2025-03-25,12:44:50
AXS-USD,Axie Infinity USD,3.4939165,-0.019888163,-0.56600165,558388480,20135544,159817360,2025-03-25,12:44:50
THETA-USD,Theta Network USD,0.97283846,-0.00544858,-0.55695164,972838464,14361776,1000000000,2025-03-25,12:44:50
AAVE-USD,Aave USD,187.83812,-4.548279,-2.364133,2834775296,172102640,15091586,2025-03-25,12:44:50
FTM-USD,Fantom USD,0.69689536,-0.004967928,-0.70781803,1953840128,46269352,2803634944,2025-03-25,12:44:50
GRT-USD,Golden Ratio Token USD,0.45430142,-0.03135559,-6.45632,0,2312535,0,2025-03-25,12:44:50
FLOW-USD,Flow USD,0.42458314,-0.0041966736,-0.9787507,667048064,21160756,1571065856,2025-03-25,12:44:50
KSM-USD,Kusama USD,18.205063,-0.036470413,-0.19992682,296345536,9145973,16278194,2025-03-25,12:44:50
XTZ-USD,Tezos USD,0.7228497,0.011962593,1.6827757,749063616,17753992,1036264640,2025-03-25,12:44:50
NEO-USD,Neo USD,7.967553,-0.20371628,-2.4930801,562021888,42870948,70538832,2025-03-25,12:44:50
CHZ-USD,Chiliz USD,0.048213672,0.0007638484,1.6098009,457425824,32697782,9487470592,2025-03-25,12:44:50
CAKE-USD,PancakeSwap USD,2.6093686,0.059751272,2.3435297,764104512,214759936,292831200,2025-03-25,12:44:50
ZIL-USD,Zilliqa USD,0.013108709,8.967426e-05,0.68878543,258156624,12652808,19693520896,2025-03-25,12:44:50
ENJ-USD,Enjin Coin USD,0.09886321,0.0018790737,1.9375108,179803856,16906828,1818713472,2025-03-25,12:44:50
LRC-USD,Loopring USD,0.111648016,0.001130499,1.0229081,152603392,17616140,1366825856,2025-03-25,12:44:50
BAT-USD,Basic Attention Token USD,0.1565678,0.0024861246,1.6135052,234173504,14733670,1495668352,2025-03-25,12:44:50
DASH-USD,Dash USD,23.967402,-0.0029640198,-0.01236691,292336928,39673348,12197273,2025-03-25,12:44:50
CRV-USD,Curve DAO Token USD,0.51233774,0.007854581,1.5569544,669185472,99975280,1306141312,2025-03-25,12:44:50
RUNE-USD,THORChain USD,1.2489196,-0.031568408,-2.4653416,439288608,125874128,351734912,2025-03-25,12:44:50
1INCH-USD,1inch Network USD,0.21694417,0.00045581162,0.2105503,298884768,14627789,1377703680,2025-03-25,12:44:50
CELO-USD,Celo USD,0.39067465,0.0058147013,1.5108571,220835888,13469368,565268032,2025-03-25,12:44:50
XEM-USD,NEM USD,0.019409137,-0.00037925504,-1.9165564,174682224,15369433,8999999488,2025-03-25,12:44:50
QTUM-USD,Qtum USD,2.2256815,-0.0037038326,-0.16614439,234976816,39256552,105575224,2025-03-25,12:44:50
ONT-USD,Ontology USD,0.15577899,0.0002759546,0.17745405,142334928,6495824,913697856,2025-03-25,12:44:50
OMG-USD,OMG Network USD,0.22619404,0.0012360215,0.5494512,31722674,7630321,140245392,2025-03-25,12:44:50
YFI-USD,yearn.finance USD,5394.3193,75.03467,1.4106172,182056480,29998992,33749,2025-03-25,12:44:50
ICX-USD,ICON USD,0.10669925,0.0016133785,1.5352952,112675608,3314441,1056011264,2025-03-25,12:44:50
BTT-USD,BitTorrent [New] USD,7.029931e-07,-3.137984e-09,-0.4443904,693194112,17376168,986061140393984,2025-03-25,12:44:50
WAVES-USD,Waves USD,1.4171212,0.0007376671,0.05208837,166253680,17070084,117317896,2025-03-25,12:44:50
ZRX-USD,0x Protocol USD,0.2849208,-0.0025433302,-0.8847467,241725840,61150404,848396544,2025-03-25,12:44:50
KAVA-USD,Kava USD,0.48067814,-0.010146052,-2.0671463,520504000,16138549,1082853504,2025-03-25,12:44:50
ANKR-USD,Ankr USD,0.020025484,-0.00094230287,-4.4940515,200254848,96542600,10000000000,2025-03-25,12:44:50
ALGO-USD,Algorand USD,0.2097724,0.0045603216,2.2222493,1787660928,69962736,8521907200,2025-03-25,12:44:50
STX-USD,Stox USD,0.0026044282,0.00030256878,13.144546,0,8881,0,2025-03-25,12:44:50
DGB-USD,DigiByte USD,0.009271989,0.0010292977,12.487401,163210416,12895801,17602525184,2025-03-25,12:44:50
HNT-USD,Helium USD,3.3879635,-0.02071166,-0.6076173,609023488,4260399,179760928,2025-03-25,12:44:50
KLAY-USD,Klaytn USD,0.108738646,-0.0017067418,-1.5453252,0,249553,0,2025-03-25,12:44:50
GALA-USD,Gala USD,0.018385625,0.00018526427,1.0179113,803033472,45811588,43677245440,2025-03-25,12:44:50
RSR-USD,Reserve Rights USD,0.00741347,0.00056923367,8.316987,414411072,44891208,55899742208,2025-03-25,12:44:50
MINA-USD,Mina USD,0.2814279,0.002898544,1.0406597,343909504,20115640,1222016512,2025-03-25,12:44:50
XDC-USD,XDC Network USD,0.07410502,-1.4200807e-05,-0.01916387,1163244032,17298934,15697236992,2025-03-25,12:44:50
