Symbol,Name,Price,Change,Change %,Market Cap,Volume,Circulating Supply,Calculation Date,Calculation Hour
BTC-USD,Bitcoin USD,84723.78,517.7344,0.61484456,1680988307456,10053949440,19840808,2025-03-23,09:51:14
ETH-USD,Ethereum USD,2009.9082,16.739746,0.8398557,242468880384,6762639872,120636792,2025-03-23,09:51:14
BNB-USD,BNB USD,622.6766,-5.715393,-0.9095243,88714649600,1192124160,142473072,2025-03-23,09:51:14
XRP-USD,XRP USD,2.4020174,0.011610031,0.48569456,139696799744,1905019648,58158112768,2025-03-23,09:51:14
ADA-USD,Cardano USD,0.71057546,0.0017414689,0.24567512,25039925248,514334688,35238940672,2025-03-23,09:51:14
SOL-USD,Solana USD,133.5017,3.4503174,2.6530344,68168257536,1450163584,510617152,2025-03-23,09:51:14
DOGE-USD,Dogecoin USD,0.17114772,0.002557069,1.5167328,25423591424,496838560,148547649536,2025-03-23,09:51:14
DOT-USD,Polkadot USD,4.469226,0.011465073,0.25719512,6972894208,135627840,1560201728,2025-03-23,09:51:14
MATIC-USD,Polygon USD,0.21257849,0.0018947572,0.8993415,0,464967,0,2025-03-23,09:51:14
LTC-USD,Litecoin USD,92.1843,0.9139557,1.0013751,6965304832,277264960,75558472,2025-03-23,09:51:14
BCH-USD,Bitcoin Cash USD,323.22815,-0.661499,-0.20423396,6414782464,183937216,19845990,2025-03-23,09:51:14
LINK-USD,Chainlink USD,14.358923,0.10319996,0.72392243,9435247616,210503584,657099968,2025-03-23,09:51:14
XLM-USD,Stellar USD,0.28002378,0.0035496652,1.283911,8612952064,145757520,30757928960,2025-03-23,09:51:14
UNI-USD,UNICORN Token USD,0.00017030055,1.0512013e-06,0.6210981,18207,3,106912512,2025-03-23,09:51:14
ETC-USD,Ethereum Classic USD,17.706558,-0.09692001,-0.5443941,2677758208,75582056,151229744,2025-03-23,09:51:14
FIL-USD,Filecoin USD,3.0042453,-0.006020069,-0.1999864,1940084864,75677400,645781056,2025-03-23,09:51:14
ATOM-USD,Cosmos USD,4.790553,0.008015156,0.16759585,1872790912,136804160,390934208,2025-03-23,09:51:14
VET-USD,VeChain USD,0.025337357,-0.00019525737,-0.7647322,2178633728,41537680,85985042432,2025-03-23,09:51:14
HBAR-USD,Hedera USD,0.18398814,0.0007992238,0.4362852,7767868928,156249104,42219401216,2025-03-23,09:51:14
ICP-USD,Internet Computer USD,5.8202987,0.059553146,1.0337713,2804181504,42655928,481793408,2025-03-23,09:51:14
EGLD-USD,MultiversX USD,18.451662,0.3326664,1.836008,516791584,30566312,28007860,2025-03-23,09:51:14
MANA-USD,Decentraland USD,0.26401716,2.8461218e-05,0.01077143,512788736,38711052,1942255232,2025-03-23,09:51:14
SAND-USD,The Sandbox USD,0.2844066,0.00069469213,0.24485095,705714304,39270648,2481357056,2025-03-23,09:51:14
AXS-USD,Axie Infinity USD,3.3952966,-0.018730879,-0.54864514,542247680,16896644,159705552,2025-03-23,09:51:14
THETA-USD,Theta Network USD,0.92552763,-0.012183428,-1.2992735,925527616,12539248,1000000000,2025-03-23,09:51:14
AAVE-USD,Aave USD,185.47339,4.621475,2.5553935,2799005696,148138880,15091144,2025-03-23,09:51:14
FTM-USD,Fantom USD,0.69689536,-0.004967928,-0.70781803,1953840128,46269352,2803634944,2025-03-23,09:51:14
GRT-USD,Golden Ratio Token USD,0.45430142,-0.03135559,-6.45632,0,2312535,0,2025-03-23,09:51:14
FLOW-USD,Flow USD,0.4170148,-0.0016126931,-0.38523403,655157696,15211666,1571065856,2025-03-23,09:51:14
KSM-USD,Kusama USD,17.01697,0.035806656,0.21085599,276848128,8879981,16268944,2025-03-23,09:51:14
XTZ-USD,Tezos USD,0.6865981,-0.017349362,-2.4645789,711235904,14030707,1035883840,2025-03-23,09:51:14
NEO-USD,Neo USD,8.13629,0.0099983215,0.12303571,573924352,12235713,70538832,2025-03-23,09:51:14
CHZ-USD,Chiliz USD,0.04570959,-0.000505954,-1.0947709,433466848,34747688,9483061248,2025-03-23,09:51:14
CAKE-USD,PancakeSwap USD,2.6120472,-0.085897446,-3.1838107,788742464,226453200,301963328,2025-03-23,09:51:14
ZIL-USD,Zilliqa USD,0.012492015,-8.280389e-05,-0.6584894,245903040,10496174,19684816896,2025-03-23,09:51:14
ENJ-USD,Enjin Coin USD,0.091955744,0.0004541278,0.49629974,167195520,14238290,1818217344,2025-03-23,09:51:14
LRC-USD,Loopring USD,0.106849045,1.79708e-05,0.01681483,146044032,9997384,1366825856,2025-03-23,09:51:14
BAT-USD,Basic Attention Token USD,0.14919506,-0.0016966909,-1.1244415,223146320,10321624,1495668352,2025-03-23,09:51:14
DASH-USD,Dash USD,23.19636,-0.1559391,-0.6677703,282706720,37193844,12187547,2025-03-23,09:51:14
CRV-USD,Curve DAO Token USD,0.49284118,0.031166136,6.7506714,643316480,137401808,1305322112,2025-03-23,09:51:14
RUNE-USD,THORChain USD,1.2750162,0.03259492,2.623504,448483520,86741088,351747296,2025-03-23,09:51:14
1INCH-USD,1inch Network USD,0.21243332,0.0036862493,1.7658942,292670016,16415473,1377703040,2025-03-23,09:51:14
CELO-USD,Celo USD,0.38651517,0.016024083,4.3250885,218484656,15757896,565268032,2025-03-23,09:51:14
XEM-USD,NEM USD,0.019222869,6.136671e-05,0.3202615,173005808,22178516,8999999488,2025-03-23,09:51:14
QTUM-USD,Qtum USD,2.15652,-0.0050485134,-0.2335612,227668944,38466324,105572384,2025-03-23,09:51:14
ONT-USD,Ontology USD,0.15076691,-0.00049316883,-0.32604215,137755392,5323173,913697856,2025-03-23,09:51:14
OMG-USD,OMG Network USD,0.21695746,-0.0033332855,-1.5131271,30427286,8947662,140245392,2025-03-23,09:51:14
YFI-USD,yearn.finance USD,5157.3384,6.7841797,0.13171373,174058448,19627804,33749,2025-03-23,09:51:14
ICX-USD,ICON USD,0.10194475,-0.0010714754,-1.0401098,107623560,1951675,1055704768,2025-03-23,09:51:14
BTT-USD,BitTorrent [New] USD,6.914417e-07,-5.9117156e-12,-0.00085593,681803776,14453605,986061140393984,2025-03-23,09:51:14
WAVES-USD,Waves USD,1.3938849,-0.0072420835,-0.5168794,163502000,19073694,117299504,2025-03-23,09:51:14
ZRX-USD,0x Protocol USD,0.26304746,-0.001496613,-0.56573766,223168560,26549738,848396544,2025-03-23,09:51:14
KAVA-USD,Kava USD,0.51810807,-0.030130148,-5.4958124,561035136,21005370,1082853504,2025-03-23,09:51:14
ANKR-USD,Ankr USD,0.017940113,7.5273216e-05,0.4213507,179401120,13403286,10000000000,2025-03-23,09:51:14
ALGO-USD,Algorand USD,0.19029056,0.0019193739,1.0189329,1620426240,42827184,8515536896,2025-03-23,09:51:14
STX-USD,Stox USD,0.0023016916,4.437752e-07,0.01928841,0,11,0,2025-03-23,09:51:14
DGB-USD,DigiByte USD,0.007964073,2.8874725e-05,0.3638908,140155088,2251608,17598418944,2025-03-23,09:51:14
HNT-USD,Helium USD,3.3120117,0.03811264,1.1641378,595370304,4581896,179760928,2025-03-23,09:51:14
KLAY-USD,Klaytn USD,0.10819789,-9.929389e-05,-0.09168408,0,212591,0,2025-03-23,09:51:14
GALA-USD,Gala USD,0.017356621,0.00020180829,1.1763873,757563584,45023332,43646951424,2025-03-23,09:51:14
RSR-USD,Reserve Rights USD,0.006478629,0.00021450967,3.4244218,362153664,28712660,55899742208,2025-03-23,09:51:14
MINA-USD,Mina USD,0.2716229,0.0062383413,2.35068,331775904,20998772,1221457792,2025-03-23,09:51:14
XDC-USD,XDC Network USD,0.07261614,0.00019811094,0.2735673,1139839104,22175526,15696775168,2025-03-23,09:51:14
RVN-USD,Ravencoin USD,0.0123775005,-6.1554834e-05,-0.49485087,185146704,6627918,14958327808,2025-03-23,09:51:14
IOST-USD,IOST USD,0.004166487,-8.92221e-05,-2.096521,95458896,10800370,22911123456,2025-03-23,09:51:14
WAXP-USD,WAX USD,0.02410961,0.00027416088,1.1502224,104921672,9955204,4351861248,2025-03-23,09:51:14
SC-USD,Siacoin USD,0.003403894,-3.845617e-05,-1.1171474,190705328,15773070,56025636864,2025-03-23,09:51:14
COTI-USD,COTI USD,0.075160354,0.0013785139,1.8683634,134710592,26949144,1792308992,2025-03-23,09:51:14
TEL-USD,Telcoin USD,0.0062384265,0.00027803937,4.6647916,585664000,1379066,93880082432,2025-03-23,09:51:14
WIN-USD,WINkLink USD,6.0469833e-05,-2.9917646e-07,-0.49231923,60088984,32789582,993701855232,2025-03-23,09:51:14
TWT-USD,Trust Wallet Token USD,0.8994417,0.002593398,0.28916362,374752288,8542018,416649888,2025-03-23,09:51:14
ZEN-USD,Horizen USD,8.956655,-0.01739788,-0.19386168,142679856,18459368,15930041,2025-03-23,09:51:14
AR-USD,Arweave USD,7.2559996,0.27221632,3.8978372,476374272,56924800,65652464,2025-03-23,09:51:14
BNT-USD,Bancor USD,0.4119459,-0.0011962056,-0.28953487,47722264,3732322,115845944,2025-03-23,09:51:14
OGN-USD,Origin Protocol USD,0.06691737,0.001077339,1.6363025,46173628,9831161,690009664,2025-03-23,09:51:14
UMA-USD,UMA USD,1.4017764,0.07606125,5.7373734,120530176,143702768,85983872,2025-03-23,09:51:14
BAL-USD,Balancer USD,1.4832659,-0.0067842007,-0.4553032,92821856,7567214,62579376,2025-03-23,09:51:14
REEF-USD,Reef USD,0.00048474243,-2.4733978e-05,-4.8547873,10187198,5392545,21015693312,2025-03-23,09:51:14
LPT-USD,Livepeer USD,5.4826746,0.0039711,0.07248411,214191120,38167664,39066904,2025-03-23,09:51:14
STORJ-USD,Storj USD,0.29310533,0.002239257,0.7698589,117890080,11925973,402210624,2025-03-23,09:51:14
RLC-USD,iExec RLC USD,1.3614048,-0.002453208,-0.17986752,98541944,10693081,72382552,2025-03-23,09:51:14
NKN-USD,NKN USD,0.048304882,-4.8331916e-05,-0.0999569,37954076,6156535,785719296,2025-03-23,09:51:14
OCEAN-USD,Ocean Protocol USD,0.23262696,-4.1767955e-05,-0.01795555,0,44299,0,2025-03-23,09:51:14
BAND-USD,Band Protocol USD,0.7985947,-0.007436335,-0.92258304,126676712,13963186,158624528,2025-03-23,09:51:14
SKL-USD,SKALE USD,0.02780684,-0.00023722835,-0.8459135,161143504,20734120,5795102720,2025-03-23,09:51:14
MTL-USD,Metal DAO USD,0.7764892,-0.00095260143,-0.12252768,65237164,914343,84015544,2025-03-23,09:51:14
CVC-USD,Civic USD,0.09759047,-0.0014163703,-1.4305781,97590472,9339783,1000000000,2025-03-23,09:51:14
PERP-USD,Perpetual Protocol USD,0.3708857,-0.0033447742,-0.89377296,24479256,9317875,66002156,2025-03-23,09:51:14
STMX-USD,StormX USD,0.0035855656,-0.00082834275,-18.766647,44284092,11777986,12350656512,2025-03-23,09:51:14
CTSI-USD,Cartesi USD,0.075426966,0.0007389784,0.9894272,64987280,7041855,861592064,2025-03-23,09:51:14
SXP-USD,Solar USD,0.21017295,0.0026817024,1.2924434,133980592,3471418,637477760,2025-03-23,09:51:14
TRX-USD,TRON USD,0.23403303,-0.00034302473,-0.14636128,22235539456,470828576,95010258944,2025-03-23,09:51:14
FTT-USD,FTX Token USD,1.1881561,-0.020053506,-1.6597712,390778720,19698432,328895104,2025-03-23,09:51:14
EWT-USD,Energy Web Token USD,0.8753826,0.00801295,0.9238279,26315874,68999,30062138,2025-03-23,09:51:14
API3-USD,API3 USD,1.1927682,-0.056732535,-4.540417,103081384,294728736,86421976,2025-03-23,09:51:14
MOVR-USD,Moonriver USD,6.5320263,0.30033493,4.8194747,62140948,25425548,9513273,2025-03-23,09:51:14
KMD-USD,Komodo USD,0.17390299,-0.0006366521,-0.3647641,23642786,3712569,135953872,2025-03-23,09:51:14
PUNDIX-USD,Pundi X (New) USD,0.3089639,-0.0030827522,-0.9879193,79832112,7451439,258386544,2025-03-23,09:51:14
GNO-USD,Gnosis USD,128.90524,0.28909302,0.22477359,333631776,5443024,2588194,2025-03-23,09:51:14
MLN-USD,Enzyme USD,9.248298,-0.13055134,-1.3919729,27445022,7893866,2967575,2025-03-23,09:51:14
