Symbol,Name,Price,Change,Change %,Market Cap,Volume,Circulating Supply,Calculation Date,Calculation Hour
BTC-USD,Bitcoin USD,85061.78,1063.7188,1.266359,1687696965632,10774057984,19840836,2025-03-23,12:37:06
ETH-USD,Ethereum USD,2005.2802,22.36853,1.1280614,241910562816,6904851456,120636792,2025-03-23,12:37:06
BNB-USD,BNB USD,622.8223,-1.8239746,-0.29199675,88735391744,1190899584,142473056,2025-03-23,12:37:06
XRP-USD,XRP USD,2.4121633,0.04017949,1.6939156,140286853120,1936585984,58158112768,2025-03-23,12:37:06
ADA-USD,Cardano USD,0.7091255,0.0065232515,0.9284431,24988833792,506849600,35238940672,2025-03-23,12:37:06
SOL-USD,Solana USD,132.82812,4.1237335,3.2040365,67824304128,1533067264,510617056,2025-03-23,12:37:06
DOGE-USD,Dogecoin USD,0.17172602,0.004179284,2.4943902,25509738496,522255296,148549058560,2025-03-23,12:37:06
DOT-USD,Polkadot USD,4.4756336,0.05226803,1.1816369,6982903808,128939664,1560204416,2025-03-23,12:37:06
MATIC-USD,Polygon USD,0.21171929,0.0015771836,0.75053215,0,472997,0,2025-03-23,12:37:06
LTC-USD,Litecoin USD,92.69406,2.022873,2.2309983,7003821568,286058240,75558472,2025-03-23,12:37:06
BCH-USD,Bitcoin Cash USD,323.92737,0.32095337,0.0991839,6428681728,188052080,19846060,2025-03-23,12:37:06
LINK-USD,Chainlink USD,14.437724,0.25407505,1.7913189,9487028224,218378160,657099968,2025-03-23,12:37:06
XLM-USD,Stellar USD,0.2820131,0.0073027313,2.6583405,8674138112,153515520,30757928960,2025-03-23,12:37:06
UNI-USD,UNICORN Token USD,0.00017109583,2.227578e-06,1.319124,18292,3,106912512,2025-03-23,12:37:06
ETC-USD,Ethereum Classic USD,17.673035,-0.2152977,-1.2035627,2672718848,76047360,151231472,2025-03-23,12:37:06
FIL-USD,Filecoin USD,3.0027578,0.020786285,0.69706714,1939202944,76091696,645807296,2025-03-23,12:37:06
ATOM-USD,Cosmos USD,4.7628374,-0.015947342,-0.33370566,1861955968,142380208,390934208,2025-03-23,12:37:06
VET-USD,VeChain USD,0.025194928,-0.00012135506,-0.4793544,2166386944,44804880,85985042432,2025-03-23,12:37:06
HBAR-USD,Hedera USD,0.18386725,0.0010522604,0.57559144,7762764800,156416448,42219401216,2025-03-23,12:37:06
ICP-USD,Internet Computer USD,5.816402,0.073878765,1.2865132,2802306304,43034696,481793792,2025-03-23,12:37:06
EGLD-USD,MultiversX USD,18.39094,0.31128693,1.7217563,515090880,32684034,28007860,2025-03-23,12:37:06
MANA-USD,Decentraland USD,0.26291618,0.00070255995,0.26793203,510650272,43981868,1942255232,2025-03-23,12:37:06
SAND-USD,The Sandbox USD,0.28364047,0.000703156,0.24851432,703813312,42820820,2481357056,2025-03-23,12:37:06
AXS-USD,Axie Infinity USD,3.36224,-0.013976812,-0.41397858,536980224,17243098,159709056,2025-03-23,12:37:06
THETA-USD,Theta Network USD,0.9149735,-0.0124669075,-1.344228,914973504,13142697,1000000000,2025-03-23,12:37:06
AAVE-USD,Aave USD,183.57338,3.807663,2.1181233,2770340608,162127872,15091190,2025-03-23,12:37:06
FTM-USD,Fantom USD,0.69689536,-0.004967928,-0.70781803,1953840128,46269352,2803634944,2025-03-23,12:37:06
GRT-USD,Golden Ratio Token USD,0.45430142,-0.03135559,-6.45632,0,2312535,0,2025-03-23,12:37:06
FLOW-USD,Flow USD,0.4153319,-0.0030209422,-0.7221026,652513728,15915732,1571065856,2025-03-23,12:37:06
KSM-USD,Kusama USD,17.158632,0.11825752,0.6939929,279161248,10468150,16269435,2025-03-23,12:37:06
XTZ-USD,Tezos USD,0.6849817,-0.014637828,-2.0922537,709566080,14732081,1035890560,2025-03-23,12:37:06
NEO-USD,Neo USD,8.076394,-0.034531593,-0.42574364,569699392,12868278,70538832,2025-03-23,12:37:06
CHZ-USD,Chiliz USD,0.045421675,-0.0006333664,-1.3752395,430744640,37886968,9483240448,2025-03-23,12:37:06
CAKE-USD,PancakeSwap USD,2.6207423,-0.087111235,-3.2169883,791358144,209534112,301959552,2025-03-23,12:37:06
ZIL-USD,Zilliqa USD,0.012397128,-0.00011438038,-0.91420096,244040144,11226543,19685216256,2025-03-23,12:37:06
ENJ-USD,Enjin Coin USD,0.090990745,1.9073486e-06,0.00209301,165441056,13632511,1818218496,2025-03-23,12:37:06
LRC-USD,Loopring USD,0.106086485,-0.0008589104,-0.80313,145001760,10027194,1366825856,2025-03-23,12:37:06
BAT-USD,Basic Attention Token USD,0.14848731,-0.0016667247,-1.1100029,222087776,11236118,1495668352,2025-03-23,12:37:06
DASH-USD,Dash USD,23.229406,0.04092598,0.17648815,283111584,38596300,12187638,2025-03-23,12:37:06
CRV-USD,Curve DAO Token USD,0.5068954,0.039874703,8.538099,661673152,141059456,1305344512,2025-03-23,12:37:06
RUNE-USD,THORChain USD,1.2631981,0.020025253,1.6108214,444326112,88535952,351746976,2025-03-23,12:37:06
1INCH-USD,1inch Network USD,0.21107703,0.0030655712,1.473753,290801472,16272306,1377703040,2025-03-23,12:37:06
CELO-USD,Celo USD,0.37995294,0.00915429,2.4687996,214775248,18087464,565268032,2025-03-23,12:37:06
XEM-USD,NEM USD,0.019219834,0.00010287203,0.53812647,172978496,22867608,8999999488,2025-03-23,12:37:06
QTUM-USD,Qtum USD,2.1466177,-0.0030815601,-0.14334813,226623856,39834552,105572520,2025-03-23,12:37:06
ONT-USD,Ontology USD,0.149399,-0.0012095422,-0.8030987,136505552,5655787,913697856,2025-03-23,12:37:06
OMG-USD,OMG Network USD,0.21477756,-0.001328811,-0.61488736,30121564,10380173,140245392,2025-03-23,12:37:06
YFI-USD,yearn.finance USD,5127.4688,-24.431152,-0.4742142,173050352,21635492,33749,2025-03-23,12:37:06
ICX-USD,ICON USD,0.10112053,-0.00051856786,-0.5102061,106753528,1975861,1055705792,2025-03-23,12:37:06
BTT-USD,BitTorrent [New] USD,6.913968e-07,-2.5579538e-11,-0.0036984,681759488,16521525,986061140393984,2025-03-23,12:37:06
WAVES-USD,Waves USD,1.3870189,-0.009752631,-0.69822705,162698144,20545536,117300600,2025-03-23,12:37:06
ZRX-USD,0x Protocol USD,0.26062366,-0.002505809,-0.95231205,221112224,25966242,848396544,2025-03-23,12:37:06
KAVA-USD,Kava USD,0.5115758,-0.028597176,-5.2940745,553961664,22669914,1082853504,2025-03-23,12:37:06
ANKR-USD,Ankr USD,0.017831152,-1.6558915e-06,-0.00928824,178311520,13329431,10000000000,2025-03-23,12:37:06
ALGO-USD,Algorand USD,0.18969163,0.002252102,1.201506,1615329536,44427488,8515555328,2025-03-23,12:37:06
STX-USD,Stox USD,0.0023018594,3.525056e-07,0.01532295,0,11,0,2025-03-23,12:37:06
DGB-USD,DigiByte USD,0.007935293,7.213373e-05,0.9173665,139648608,2421503,17598418944,2025-03-23,12:37:06
HNT-USD,Helium USD,3.2728639,0.044536114,1.3795422,588333056,4452480,179760928,2025-03-23,12:37:06
KLAY-USD,Klaytn USD,0.10788417,-0.00037432462,-0.34576938,0,210404,0,2025-03-23,12:37:06
GALA-USD,Gala USD,0.017261688,0.00025031157,1.4714361,753419712,47750740,43646930944,2025-03-23,12:37:06
RSR-USD,Reserve Rights USD,0.0063598794,0.0001276359,2.0479925,355515616,26081246,55899742208,2025-03-23,12:37:06
MINA-USD,Mina USD,0.2697377,0.005131364,1.9392544,329504288,20733414,1221572992,2025-03-23,12:37:06
XDC-USD,XDC Network USD,0.07224448,-0.0002874732,-0.39634326,1134006912,23107774,15696797696,2025-03-23,12:37:06
RVN-USD,Ravencoin USD,0.01228155,-0.00012104958,-0.9759994,183715776,7048984,14958680064,2025-03-23,12:37:06
IOST-USD,IOST USD,0.00415837,-8.140085e-05,-1.9199334,95272928,11449271,22911123456,2025-03-23,12:37:06
WAXP-USD,WAX USD,0.023965271,-0.00019569695,-0.8099726,104294976,8936331,4351921152,2025-03-23,12:37:06
SC-USD,Siacoin USD,0.0033715512,-7.776171e-05,-2.2544105,188893296,15556675,56025636864,2025-03-23,12:37:06
COTI-USD,COTI USD,0.0741798,0.0005888045,0.80010355,132953120,27661962,1792308992,2025-03-23,12:37:06
TEL-USD,Telcoin USD,0.006239948,0.00035451818,6.0236526,585806848,1472798,93880082432,2025-03-23,12:37:06
WIN-USD,WINkLink USD,6.057405e-05,-5.6313e-07,-0.92109364,60192548,33065488,993701855232,2025-03-23,12:37:06
TWT-USD,Trust Wallet Token USD,0.9011851,0.0040012,0.44597575,375478688,8871199,416649888,2025-03-23,12:37:06
ZEN-USD,Horizen USD,8.909908,0.00020694733,0.00232433,141936816,18884628,15930222,2025-03-23,12:37:06
AR-USD,Arweave USD,7.1691165,0.030138493,0.42217022,470670176,51565464,65652464,2025-03-23,12:37:06
BNT-USD,Bancor USD,0.40934774,-0.00415051,-1.0037559,47421276,4218552,115845944,2025-03-23,12:37:06
OGN-USD,Origin Protocol USD,0.06684249,0.0010099709,1.5341468,46121964,9733447,690009664,2025-03-23,12:37:06
UMA-USD,UMA USD,1.3792596,-0.15541828,-10.12709,118594120,89929096,85983904,2025-03-23,12:37:06
BAL-USD,Balancer USD,1.4835545,0.0061899424,0.41897923,92840992,8015059,62580104,2025-03-23,12:37:06
REEF-USD,Reef USD,0.00047869075,-2.4861045e-05,-4.937134,10060019,6231888,21015693312,2025-03-23,12:37:06
LPT-USD,Livepeer USD,5.473424,-0.009225845,-0.16827393,213829744,41300056,39066904,2025-03-23,12:37:06
STORJ-USD,Storj USD,0.2900832,-0.0014368296,-0.4928784,116674536,12226494,402210624,2025-03-23,12:37:06
RLC-USD,iExec RLC USD,1.3467805,-0.019915342,-1.4571922,97483400,9965689,72382552,2025-03-23,12:37:06
NKN-USD,NKN USD,0.047877017,-0.00018126145,-0.37716565,37618084,6514604,785723264,2025-03-23,12:37:06
OCEAN-USD,Ocean Protocol USD,0.23231973,-0.00057293475,-0.24600756,0,40646,0,2025-03-23,12:37:06
BAND-USD,Band Protocol USD,0.793165,-0.025458813,-3.1099498,125819136,11553367,158629200,2025-03-23,12:37:06
SKL-USD,SKALE USD,0.027808312,-8.6145476e-05,-0.30882743,161152016,21685982,5795102720,2025-03-23,12:37:06
MTL-USD,Metal DAO USD,0.7667815,-0.011069179,-1.423041,64421564,910231,84015544,2025-03-23,12:37:06
CVC-USD,Civic USD,0.09706513,-0.002521664,-2.5321271,97065128,8656173,1000000000,2025-03-23,12:37:06
PERP-USD,Perpetual Protocol USD,0.3698601,-0.0085425675,-2.2575312,24411564,9209365,66002156,2025-03-23,12:37:06
STMX-USD,StormX USD,0.0043849875,-3.1647738e-05,-0.71655333,54157476,11604838,12350656512,2025-03-23,12:37:06
CTSI-USD,Cartesi USD,0.07471189,0.00040044636,0.5388699,64371608,7209997,861597888,2025-03-23,12:37:06
SXP-USD,Solar USD,0.20865597,0.0013493896,0.650913,133015896,3704794,637489024,2025-03-23,12:37:06
TRX-USD,TRON USD,0.23368008,-0.0009598434,-0.40907115,22201935872,509849312,95009955840,2025-03-23,12:37:06
FTT-USD,FTX Token USD,1.1866312,-0.052399516,-4.2290707,390277184,17024496,328895104,2025-03-23,12:37:06
EWT-USD,Energy Web Token USD,0.8712519,0.006502986,0.75200987,26191696,69018,30062138,2025-03-23,12:37:06
API3-USD,API3 USD,1.1951094,-0.16081512,-11.860188,103283720,210686304,86421976,2025-03-23,12:37:06
MOVR-USD,Moonriver USD,6.479427,0.23792553,3.811996,61641128,26688720,9513361,2025-03-23,12:37:06
KMD-USD,Komodo USD,0.17079274,-0.0014015287,-0.8139177,23219936,4064013,135953872,2025-03-23,12:37:06
PUNDIX-USD,Pundi X (New) USD,0.30771962,-0.0013064444,-0.42275646,79510608,7643734,258386544,2025-03-23,12:37:06
GNO-USD,Gnosis USD,127.971245,-0.31131744,-0.24267773,331214432,5977581,2588194,2025-03-23,12:37:06
MLN-USD,Enzyme USD,9.15476,-0.10386467,-1.121818,27167442,8047293,2967575,2025-03-23,12:37:06
