Symbol,Name,Price,Change,Change %,Market Cap,Volume,Circulating Supply,Calculation Date,Calculation Hour
BTC-USD,Bitcoin USD,82751.92,-325.0625,-0.3912745,1641491333120,35489947648,19836292,2025-03-13,09:15:35
ETH-USD,Ethereum USD,1895.57,-21.537476,-1.1234365,228627890176,19669712896,120611688,2025-03-13,09:15:35
BNB-USD,BNB USD,579.2851,19.406494,3.4661965,82533711872,1881855488,142475120,2025-03-13,09:15:35
XRP-USD,XRP USD,2.280946,0.068614244,3.1014407,132393631744,5615525376,58043297792,2025-03-13,09:15:35
ADA-USD,Cardano USD,0.72557956,-0.018068612,-2.4297256,25562626048,1237608960,35230629888,2025-03-13,09:15:35
SOL-USD,Solana USD,126.08635,-1.024559,-0.80603194,64229912576,3558364672,509412064,2025-03-13,09:15:35
DOGE-USD,Dogecoin USD,0.16998956,0.0010094196,0.59735644,25228193792,1526659968,148410253312,2025-03-13,09:15:35
DOT-USD,Polkadot USD,4.0595984,0.036736965,0.91320723,6322050560,200361056,1557309312,2025-03-13,09:15:35
MATIC-USD,Polygon USD,0.21711338,-0.0035881102,-1.6257745,415508032,6696530,1913783680,2025-03-13,09:15:35
LTC-USD,Litecoin USD,89.990685,-0.9907913,-1.0890074,6799558656,563028032,75558472,2025-03-13,09:15:35
BCH-USD,Bitcoin Cash USD,334.41702,-1.3761902,-0.40982738,6635344384,400415104,19841528,2025-03-13,09:15:35
LINK-USD,Chainlink USD,13.377155,-0.044564247,-0.33202752,8535962624,489184320,638099968,2025-03-13,09:15:35
XLM-USD,Stellar USD,0.28164235,0.02411282,9.363129,8655548416,326559968,30732410880,2025-03-13,09:15:35
UNI-USD,UNICORN Token USD,0.00016655611,-6.744085e-07,-0.40327677,17806,3,106912512,2025-03-13,09:15:35
ETC-USD,Ethereum Classic USD,17.88457,0.14584732,0.822195,2702343936,104441792,151099184,2025-03-13,09:15:35
FIL-USD,Filecoin USD,2.788443,-0.015416384,-0.5498238,1794765696,131966224,643644416,2025-03-13,09:15:35
ATOM-USD,Cosmos USD,3.899859,0.0075104237,0.19294873,1524588288,117224208,390934208,2025-03-13,09:15:35
VET-USD,VeChain USD,0.024215454,-0.0004077088,-1.6557902,2082166784,71011176,85985042432,2025-03-13,09:15:35
HBAR-USD,Hedera USD,0.1992273,-0.0054815114,-2.6777077,8410894848,490305952,42217582592,2025-03-13,09:15:35
ICP-USD,Internet Computer USD,5.536367,0.066103935,1.2084267,2665293056,72318920,481415552,2025-03-13,09:15:35
EGLD-USD,MultiversX USD,18.025309,-0.4760971,-2.5733035,504100992,23557986,27966288,2025-03-13,09:15:35
MANA-USD,Decentraland USD,0.26708686,-0.0008813441,-0.32890043,518750848,70717056,1942255232,2025-03-13,09:15:35
SAND-USD,The Sandbox USD,0.27774534,-0.0071677566,-2.5157676,685852416,80100816,2469357056,2025-03-13,09:15:35
AXS-USD,Axie Infinity USD,3.1652765,-0.0645926,-1.9998498,504535392,33371184,159396944,2025-03-13,09:15:35
THETA-USD,Theta Network USD,0.8850582,-0.008383691,-0.93835723,885058240,27799854,1000000000,2025-03-13,09:15:35
AAVE-USD,Aave USD,173.81462,-0.45446777,-0.26079115,2622588928,373396992,15088425,2025-03-13,09:15:35
FTM-USD,Fantom USD,0.69689536,-0.004967928,-0.70781803,1953840128,46269352,2803634944,2025-03-13,09:15:35
GRT-USD,Golden Ratio Token USD,0.45430142,-0.03135559,-6.45632,0,2312535,0,2025-03-13,09:15:35
FLOW-USD,Flow USD,0.39969555,0.0014169812,0.35578054,627359168,30669202,1569592576,2025-03-13,09:15:35
KSM-USD,Kusama USD,16.082184,0.13450146,0.84339756,260938304,13039604,16225303,2025-03-13,09:15:35
XTZ-USD,Tezos USD,0.6895601,-0.00154531,-0.22360355,713165632,27434478,1034232704,2025-03-13,09:15:35
NEO-USD,Neo USD,7.8492217,-0.030247688,-0.38387743,553674944,26183194,70538832,2025-03-13,09:15:35
CHZ-USD,Chiliz USD,0.04300983,-0.00069065765,-1.5804377,406943232,63053564,9461633024,2025-03-13,09:15:35
CAKE-USD,PancakeSwap USD,1.5872018,0.054564953,3.5601966,458136576,56010476,288644160,2025-03-13,09:15:35
ZIL-USD,Zilliqa USD,0.012188767,0.00026106276,2.188702,239425232,18413876,19643105280,2025-03-13,09:15:35
ENJ-USD,Enjin Coin USD,0.091095604,-4.9486756e-05,-0.05429256,165406016,17629410,1815740928,2025-03-13,09:15:35
LRC-USD,Loopring USD,0.10381633,-0.0015899986,-1.5084457,141898848,16971822,1366825856,2025-03-13,09:15:35
BAT-USD,Basic Attention Token USD,0.14731957,-0.0016852319,-1.1309934,220341216,17817360,1495668352,2025-03-13,09:15:35
DASH-USD,Dash USD,22.134428,0.21689987,0.98961693,269549728,48935800,12177849,2025-03-13,09:15:35
CRV-USD,Curve DAO Token USD,0.408315,-0.009628743,-2.3038368,529437472,119005264,1296639872,2025-03-13,09:15:35
RUNE-USD,THORChain USD,1.1457074,0.02350998,2.0949976,403059392,228609264,351799616,2025-03-13,09:15:35
1INCH-USD,1inch Network USD,0.19837083,-0.001686424,-0.84297025,273074240,24182002,1376584576,2025-03-13,09:15:35
CELO-USD,Celo USD,0.33174628,-0.0033584833,-1.002217,187525568,18577902,565268032,2025-03-13,09:15:35
XEM-USD,NEM USD,0.019135995,9.005889e-06,0.04708524,172223952,36246708,8999999488,2025-03-13,09:15:35
QTUM-USD,Qtum USD,2.12817,0.00886035,0.4180786,224647120,43995912,105558824,2025-03-13,09:15:35
ONT-USD,Ontology USD,0.14173023,0.00066426396,0.47089028,129356880,8604198,912697856,2025-03-13,09:15:35
OMG-USD,OMG Network USD,0.20267926,0.0018422157,0.9172683,28424834,11058716,140245392,2025-03-13,09:15:35
YFI-USD,yearn.finance USD,5067.016,14.917969,0.29528552,171020032,26193590,33751,2025-03-13,09:15:35
ICX-USD,ICON USD,0.10097553,0.0012271777,1.230276,106443200,3894897,1054148480,2025-03-13,09:15:35
BTT-USD,BitTorrent [New] USD,6.911607e-07,2.75719e-09,0.40051872,681526720,22702394,986061140393984,2025-03-13,09:15:35
WAVES-USD,Waves USD,1.4368927,0.027470112,1.949036,168422352,41176064,117212880,2025-03-13,09:15:35
ZRX-USD,0x Protocol USD,0.2452811,0.0008480251,0.34693402,208095648,31240530,848396544,2025-03-13,09:15:35
KAVA-USD,Kava USD,0.43403935,-9.1820955e-05,-0.02115311,470001024,14754154,1082853504,2025-03-13,09:15:35
ANKR-USD,Ankr USD,0.017461477,8.7920576e-05,0.5060611,174614768,13946256,10000000000,2025-03-13,09:15:35
ALGO-USD,Algorand USD,0.19647782,0.0014435798,0.74017525,1667223296,96614240,8485554688,2025-03-13,09:15:35
STX-USD,Stox USD,0.0023341768,-0.00035516638,-13.206435,0,367,0,2025-03-13,09:15:35
DGB-USD,DigiByte USD,0.008419955,-4.8230402e-05,-0.56954706,148030208,4804973,17580877824,2025-03-13,09:15:35
HNT-USD,Helium USD,2.9062424,0.09100819,3.2327027,521350752,7592229,179389968,2025-03-13,09:15:35
KLAY-USD,Klaytn USD,0.111921534,0.0027407855,2.5103223,0,300146,0,2025-03-13,09:15:35
GALA-USD,Gala USD,0.016538883,0.00019802712,1.2118553,719262208,67225712,43489165312,2025-03-13,09:15:35
RSR-USD,Reserve Rights USD,0.0054297033,-0.00017174287,-3.0660422,303519008,38765892,55899742208,2025-03-13,09:15:35
MINA-USD,Mina USD,0.25439999,-0.0032685995,-1.2685263,310349920,19996902,1219928960,2025-03-13,09:15:35
XDC-USD,XDC Network USD,0.06731894,0.0013573766,2.05783,1056540352,35414312,15694548992,2025-03-13,09:15:35
RVN-USD,Ravencoin USD,0.01214067,-0.00022988766,-1.8583431,181167936,15292757,14922400768,2025-03-13,09:15:35
IOST-USD,IOST USD,0.0046114675,-0.0002260427,-4.6727057,98316488,29470870,21319999488,2025-03-13,09:15:35
WAXP-USD,WAX USD,0.023263924,0.0002542697,1.1050581,101106840,6739313,4346078720,2025-03-13,09:15:35
SC-USD,Siacoin USD,0.003150458,3.3098273e-05,1.061733,176506416,22869072,56025636864,2025-03-13,09:15:35
COTI-USD,COTI USD,0.06447481,3.9860606e-06,0.00618839,115558792,14774259,1792308992,2025-03-13,09:15:35
TEL-USD,Telcoin USD,0.005595363,-0.00021726731,-3.7378495,525293184,3671934,93880082432,2025-03-13,09:15:35
WIN-USD,WINkLink USD,5.805963e-05,8.8783054e-07,1.5529163,57693964,36882540,993701855232,2025-03-13,09:15:35
TWT-USD,Trust Wallet Token USD,0.87018734,0.013167322,1.5363995,362563488,15569736,416649888,2025-03-13,09:15:35
ZEN-USD,Horizen USD,9.122683,0.25590897,2.8861544,145160608,19044084,15912053,2025-03-13,09:15:35
AR-USD,Arweave USD,6.0632834,-0.089179516,-1.4494897,398069504,35854208,65652464,2025-03-13,09:15:35
BNT-USD,Bancor USD,0.39202833,-0.0015904009,-0.40404803,45416404,5922065,115849808,2025-03-13,09:15:35
OGN-USD,Origin Protocol USD,0.06130878,0.00083379075,1.3787342,42331568,9765474,690465024,2025-03-13,09:15:35
UMA-USD,UMA USD,1.1648188,-0.014450431,-1.2253687,99940728,17146848,85799384,2025-03-13,09:15:35
BAL-USD,Balancer USD,1.4312595,-0.008626819,-0.59912556,89337528,10207849,62418816,2025-03-13,09:15:35
REEF-USD,Reef USD,0.00048210766,8.621428e-06,1.820837,10131827,3373948,21015693312,2025-03-13,09:15:35
LPT-USD,Livepeer USD,5.3342,-0.033105373,-0.61679476,207072976,25126538,38819876,2025-03-13,09:15:35
STORJ-USD,Storj USD,0.29439244,0.015332043,5.49416,118327016,26438662,401936320,2025-03-13,09:15:35
RLC-USD,iExec RLC USD,1.2127266,0.039365053,3.3548954,87780248,11796542,72382552,2025-03-13,09:15:35
NKN-USD,NKN USD,0.04527013,0.00030496344,0.6782123,35552316,6938047,785337152,2025-03-13,09:15:35
OCEAN-USD,Ocean Protocol USD,0.21922503,-4.7385693e-06,-0.00216123,0,189274,0,2025-03-13,09:15:35
BAND-USD,Band Protocol USD,0.7558904,-0.0024670959,-0.32532036,119570456,11118626,158184912,2025-03-13,09:15:35
SKL-USD,SKALE USD,0.026231032,0.0005614944,2.1873977,152011520,21520118,5795102720,2025-03-13,09:15:35
MTL-USD,Metal DAO USD,0.7320757,0.010876298,1.5080825,61505736,1480218,84015544,2025-03-13,09:15:35
CVC-USD,Civic USD,0.09745356,0.002193004,2.3021057,97453560,11693721,1000000000,2025-03-13,09:15:35
PERP-USD,Perpetual Protocol USD,0.35192937,0.0012351274,0.35218966,23228098,8983979,66002156,2025-03-13,09:15:35
STMX-USD,StormX USD,0.0043931827,1.9437168e-05,0.4444059,54249860,7939491,12348647424,2025-03-13,09:15:35
CTSI-USD,Cartesi USD,0.07176521,-0.00011882186,-0.16529892,61658664,8256293,859172096,2025-03-13,09:15:35
SXP-USD,Solar USD,0.1926562,0.0034568757,1.827106,122605680,7519654,636396224,2025-03-13,09:15:35
TRX-USD,TRON USD,0.22528853,0.0027809292,1.2498132,21409603584,683058624,95031934976,2025-03-13,09:15:35
FTT-USD,FTX Token USD,1.2102807,-0.014598727,-1.1918541,398055360,28146560,328895104,2025-03-13,09:15:35
EWT-USD,Energy Web Token USD,0.86020046,0.017441869,2.0696132,25859466,30737,30062138,2025-03-13,09:15:35
API3-USD,API3 USD,0.5728812,0.0016681552,0.29204333,49509528,15249298,86421976,2025-03-13,09:15:35
MOVR-USD,Moonriver USD,5.7036757,-0.019802094,-0.34598017,54198920,8530763,9502455,2025-03-13,09:15:35
KMD-USD,Komodo USD,0.16132145,0.0038232207,2.427468,21932274,3948155,135953872,2025-03-13,09:15:35
PUNDIX-USD,Pundi X (New) USD,0.29450354,0.0012114644,0.4130604,76095752,10257101,258386544,2025-03-13,09:15:35
GNO-USD,Gnosis USD,123.21114,-0.9151077,-0.7372393,318869952,8859345,2587996,2025-03-13,09:15:35
MLN-USD,Enzyme USD,9.216386,0.23746777,2.644728,27350320,3758930,2967575,2025-03-13,09:15:35
