Symbol,Name,Price,Change,Change %,Market Cap,Volume,Circulating Supply,Calculation Date,Calculation Hour
BTC-USD,Bitcoin USD,87086.21,-233.21094,-0.26707527,1727938428928,32820228096,19841700,2025-03-25,07:26:10
ETH-USD,Ethereum USD,2065.1807,-23.85498,-1.1419121,249147129856,12547528704,120641816,2025-03-25,07:26:10
BNB-USD,BNB USD,637.4849,8.317505,1.3219832,90824228864,2006990336,142472736,2025-03-25,07:26:10
XRP-USD,XRP USD,2.4368234,-0.025783062,-1.0469874,141721042944,2846364160,58158112768,2025-03-25,07:26:10
ADA-USD,Cardano USD,0.75135064,0.021213412,2.9054003,26476802048,940258752,35238940672,2025-03-25,07:26:10
SOL-USD,Solana USD,142.32356,2.004486,1.4285215,72775688192,3420074240,511339712,2025-03-25,07:26:10
DOGE-USD,Dogecoin USD,0.18501393,0.009128585,5.1900787,27488198656,1588803456,148573667328,2025-03-25,07:26:10
DOT-USD,Polkadot USD,4.634172,-0.10326576,-2.1797812,7234108416,163500464,1561035776,2025-03-25,07:26:10
MATIC-USD,Polygon USD,0.21823609,0.005908981,2.782965,0,1267171,0,2025-03-25,07:26:10
LTC-USD,Litecoin USD,92.75704,-0.6861725,-0.7343258,7008580096,445317504,75558472,2025-03-25,07:26:10
BCH-USD,Bitcoin Cash USD,327.5807,-3.0783691,-0.93097585,6501443584,199719536,19846846,2025-03-25,07:26:10
LINK-USD,Chainlink USD,15.327587,0.060508728,0.39633042,10071756800,341444384,657099968,2025-03-25,07:26:10
XLM-USD,Stellar USD,0.29078564,-3.8415194e-05,-0.01320684,8950311936,168120064,30779758592,2025-03-25,07:26:10
UNI-USD,UNICORN Token USD,0.00017498454,-5.0483504e-07,-0.28766945,18708,3,106912512,2025-03-25,07:26:10
ETC-USD,Ethereum Classic USD,18.32824,0.012659073,0.0691174,2772222720,96397512,151254176,2025-03-25,07:26:10
FIL-USD,Filecoin USD,3.1168327,-0.014003515,-0.44728008,2013293056,99006056,645941952,2025-03-25,07:26:10
ATOM-USD,Cosmos USD,4.849991,0.020281792,0.41993442,1896027264,126917760,390934208,2025-03-25,07:26:10
VET-USD,VeChain USD,0.026222162,-0.00024908222,-0.9409521,2254713600,53624872,85985042432,2025-03-25,07:26:10
HBAR-USD,Hedera USD,0.19666359,0.0046006143,2.3953683,8303018496,202405296,42219401216,2025-03-25,07:26:10
ICP-USD,Internet Computer USD,6.161978,0.094100475,1.5507959,2969528064,62137404,481911552,2025-03-25,07:26:10
EGLD-USD,MultiversX USD,19.40315,0.5385666,2.854913,543558336,25768734,28013922,2025-03-25,07:26:10
MANA-USD,Decentraland USD,0.2778292,-0.0052333176,-1.8488168,539615232,67337960,1942255232,2025-03-25,07:26:10
SAND-USD,The Sandbox USD,0.30053568,0.0012302101,0.4110271,745736320,56148272,2481357056,2025-03-25,07:26:10
AXS-USD,Axie Infinity USD,3.5066648,0.011333704,0.32424533,560413248,21980438,159813760,2025-03-25,07:26:10
THETA-USD,Theta Network USD,0.9702989,0.0012201667,0.12590688,970298880,15155246,1000000000,2025-03-25,07:26:10
AAVE-USD,Aave USD,189.26466,-4.185425,-2.1635633,2856286208,176232224,15091492,2025-03-25,07:26:10
FTM-USD,Fantom USD,0.69689536,-0.004967928,-0.70781803,1953840128,46269352,2803634944,2025-03-25,07:26:10
GRT-USD,Golden Ratio Token USD,0.45430142,-0.03135559,-6.45632,0,2312535,0,2025-03-25,07:26:10
FLOW-USD,Flow USD,0.42517745,-0.003988594,-0.9293794,667981824,21006820,1571065856,2025-03-25,07:26:10
KSM-USD,Kusama USD,18.15808,-0.22190475,-1.207315,295566112,9688998,16277389,2025-03-25,07:26:10
XTZ-USD,Tezos USD,0.7226317,0.010333598,1.4507389,748825472,18052128,1036247808,2025-03-25,07:26:10
NEO-USD,Neo USD,7.9676623,-0.4099841,-4.8937936,562029568,49369076,70538832,2025-03-25,07:26:10
CHZ-USD,Chiliz USD,0.04817974,7.73035e-05,0.16070557,457082560,31385436,9487029248,2025-03-25,07:26:10
CAKE-USD,PancakeSwap USD,2.5862322,0.022588968,0.881122,757318208,220976400,292826816,2025-03-25,07:26:10
ZIL-USD,Zilliqa USD,0.013013333,-4.792586e-05,-0.36693385,256265344,13913027,19692523520,2025-03-25,07:26:10
ENJ-USD,Enjin Coin USD,0.09714329,0.0010713637,1.1151645,176675808,15329529,1818713472,2025-03-25,07:26:10
LRC-USD,Loopring USD,0.11187702,0.00014948845,0.13379455,152916400,17285636,1366825856,2025-03-25,07:26:10
BAT-USD,Basic Attention Token USD,0.1568547,0.003122434,2.0310938,234602624,14350660,1495668352,2025-03-25,07:26:10
DASH-USD,Dash USD,23.7501,0.014579773,0.06142613,289682784,39268220,12197119,2025-03-25,07:26:10
CRV-USD,Curve DAO Token USD,0.50872326,-0.009427547,-1.8194575,664424192,108209240,1306062080,2025-03-25,07:26:10
RUNE-USD,THORChain USD,1.2531806,-0.026091099,-2.0395262,440788384,128598728,351735712,2025-03-25,07:26:10
1INCH-USD,1inch Network USD,0.2153525,-0.00059223175,-0.27425334,296691936,15389703,1377703680,2025-03-25,07:26:10
CELO-USD,Celo USD,0.39071757,0.002350688,0.6052724,220860144,14267267,565268032,2025-03-25,07:26:10
XEM-USD,NEM USD,0.019578176,5.8993697e-05,0.3022333,176203568,14191475,8999999488,2025-03-25,07:26:10
QTUM-USD,Qtum USD,2.2175682,0.011583328,0.5250845,234119632,40399012,105574944,2025-03-25,07:26:10
ONT-USD,Ontology USD,0.15571362,-0.00055116415,-0.35271156,142275200,6753250,913697856,2025-03-25,07:26:10
