Symbol,Name,Price,Change,Change %,Market Cap,Volume,Circulating Supply,Calculation Date,Calculation Hour
BTC-USD,Bitcoin USD,88181.414,2903.1875,3.4043627,1749640806400,28441892864,19841378,2025-03-24,13:32:46
ETH-USD,Ethereum USD,2082.6467,80.06482,3.9980805,251249033216,13575040000,120639296,2025-03-24,13:32:46
BNB-USD,BNB USD,634.9157,14.077026,2.2674258,90458259456,1702582656,142472864,2025-03-24,13:32:46
XRP-USD,XRP USD,2.457593,0.043293715,1.7932234,142928969728,3193006336,58158112768,2025-03-24,13:32:46
ADA-USD,Cardano USD,0.7305052,0.020391524,2.8715794,25742231552,847681984,35238940672,2025-03-24,13:32:46
SOL-USD,Solana USD,142.63824,10.0460205,7.5766306,72936808448,3842016768,511341184,2025-03-24,13:32:46
DOGE-USD,Dogecoin USD,0.18282126,0.01119633,6.5237174,27160541184,1102130816,148563361792,2025-03-24,13:32:46
DOT-USD,Polkadot USD,4.7081127,0.2539091,5.700429,7349125120,188934512,1560949248,2025-03-24,13:32:46
MATIC-USD,Polygon USD,0.21823609,0.005908981,2.782965,0,1267171,0,2025-03-24,13:32:46
LTC-USD,Litecoin USD,93.908585,1.4411316,1.5585344,7095588864,508222144,75558472,2025-03-24,13:32:46
BCH-USD,Bitcoin Cash USD,332.26813,7.898834,2.4351346,6594359296,235921680,19846500,2025-03-24,13:32:46
LINK-USD,Chainlink USD,15.096414,0.73789024,5.139044,9919852544,395148832,657099968,2025-03-24,13:32:46
XLM-USD,Stellar USD,0.29018986,0.008211255,2.9120083,8925637632,187294896,30757922816,2025-03-24,13:32:46
UNI-USD,UNICORN Token USD,0.0001770793,5.699403e-06,3.3255959,18931,3,106912512,2025-03-24,13:32:46
ETC-USD,Ethereum Classic USD,18.279184,0.60149,3.4025366,2764630528,103901984,151244752,2025-03-24,13:32:46
FIL-USD,Filecoin USD,3.1350543,0.14650083,4.902068,2025063040,134084048,645941952,2025-03-24,13:32:46
ATOM-USD,Cosmos USD,4.91699,0.17927837,3.78407,1922219520,145978544,390934208,2025-03-24,13:32:46
VET-USD,VeChain USD,0.026433118,0.0012812801,5.0941844,2272852736,75559696,85985042432,2025-03-24,13:32:46
HBAR-USD,Hedera USD,0.19202098,0.008375764,4.560837,8107010560,218990352,42219401216,2025-03-24,13:32:46
ICP-USD,Internet Computer USD,6.0567617,0.26082182,4.5000796,2918206464,59514712,481809696,2025-03-24,13:32:46
EGLD-USD,MultiversX USD,19.092524,0.7459488,4.065868,534799072,35605912,28010916,2025-03-24,13:32:46
MANA-USD,Decentraland USD,0.28127605,0.019325078,7.3773603,546309888,125038704,1942255232,2025-03-24,13:32:46
SAND-USD,The Sandbox USD,0.29959583,0.01653257,5.840589,743404224,67782024,2481357056,2025-03-24,13:32:46
AXS-USD,Axie Infinity USD,3.5016944,0.14501691,4.3202553,559574400,24066698,159801040,2025-03-24,13:32:46
THETA-USD,Theta Network USD,0.9754264,0.06046778,6.6087976,975426368,25129284,1000000000,2025-03-24,13:32:46
AAVE-USD,Aave USD,191.97781,9.584869,5.255073,2897222144,243683808,15091442,2025-03-24,13:32:46
FTM-USD,Fantom USD,0.69689536,-0.004967928,-0.70781803,1953840128,46269352,2803634944,2025-03-24,13:32:46
GRT-USD,Golden Ratio Token USD,0.45430142,-0.03135559,-6.45632,0,2312535,0,2025-03-24,13:32:46
FLOW-USD,Flow USD,0.42861396,0.015041977,3.6370907,673380736,22402016,1571065856,2025-03-24,13:32:46
KSM-USD,Kusama USD,18.308191,1.0956402,6.36536,297946784,20608540,16273960,2025-03-24,13:32:46
XTZ-USD,Tezos USD,0.71158475,0.024739385,3.6018827,737184768,16390365,1035976064,2025-03-24,13:32:46
