Symbol,Name,Price,Change,Change %,Market Cap,Volume,Circulating Supply,Calculation Date,Calculation Hour
BTC-USD,Bitcoin USD,84690.47,3591.6797,4.4287715,1679990063104,31197818880,19836824,2025-03-14,13:30:35
ETH-USD,Ethereum USD,1927.0123,55.75464,2.9795337,232425013248,13991368704,120614184,2025-03-14,13:30:35
BNB-USD,BNB USD,585.6533,2.5273438,0.43341303,83440959488,1625672064,142475008,2025-03-14,13:30:35
XRP-USD,XRP USD,2.359979,0.071858644,3.140508,137135824896,4944287744,58108919808,2025-03-14,13:30:35
ADA-USD,Cardano USD,0.74226207,0.03464067,4.8953648,26150361088,1099703936,35230629888,2025-03-14,13:30:35
SOL-USD,Solana USD,132.61374,9.177551,7.435054,67574165504,2985644032,509556288,2025-03-14,13:30:35
DOGE-USD,Dogecoin USD,0.17345448,0.007640451,4.607842,25745254400,1109181056,148426588160,2025-03-14,13:30:35
DOT-USD,Polkadot USD,4.2061763,0.2634802,6.682745,6552253440,227788128,1557769728,2025-03-14,13:30:35
MATIC-USD,Polygon USD,0.21653844,0.005206451,2.4636407,414407744,3122000,1913783680,2025-03-14,13:30:35
LTC-USD,Litecoin USD,91.51145,3.4963913,3.9724922,6914465280,514279264,75558472,2025-03-14,13:30:35
BCH-USD,Bitcoin Cash USD,330.76016,-0.13687134,-0.04136541,6562957824,272829664,19842044,2025-03-14,13:30:35
LINK-USD,Chainlink USD,14.433822,1.4795532,11.42136,9210221568,823305856,638099968,2025-03-14,13:30:35
XLM-USD,Stellar USD,0.2784172,6.5773726e-05,0.02362475,8556564992,329339712,30732888064,2025-03-14,13:30:35
UNI-USD,UNICORN Token USD,0.0001704678,7.65358e-06,4.7008085,18225,3,106912512,2025-03-14,13:30:35
ETC-USD,Ethereum Classic USD,18.298256,0.49879265,2.802291,2765129984,118332944,151114400,2025-03-14,13:30:35
FIL-USD,Filecoin USD,2.8767254,0.1336112,4.8707867,1851996672,132333232,643786432,2025-03-14,13:30:35
ATOM-USD,Cosmos USD,4.1474023,0.2515247,6.456169,1621361408,111558392,390934208,2025-03-14,13:30:35
VET-USD,VeChain USD,0.024696007,0.0013646893,5.8491697,2123487232,63671312,85985042432,2025-03-14,13:30:35
HBAR-USD,Hedera USD,0.19597147,0.0057864785,3.042556,8273441280,345237536,42217582592,2025-03-14,13:30:35
ICP-USD,Internet Computer USD,5.667548,0.27058744,5.0137043,2728384256,58865020,481404672,2025-03-14,13:30:35
EGLD-USD,MultiversX USD,18.032606,0.42328262,2.403736,504359968,21681716,27969334,2025-03-14,13:30:35
MANA-USD,Decentraland USD,0.27851033,0.015064269,5.7181625,540938112,49763440,1942255232,2025-03-14,13:30:35
SAND-USD,The Sandbox USD,0.28631613,0.015175045,5.5967283,707016768,61816756,2469357056,2025-03-14,13:30:35
AXS-USD,Axie Infinity USD,3.252317,0.14715075,4.738901,518522464,24445484,159431712,2025-03-14,13:30:35
THETA-USD,Theta Network USD,0.8955718,0.035523355,4.130382,895571840,26832040,1000000000,2025-03-14,13:30:35
AAVE-USD,Aave USD,172.89172,4.235626,2.511399,2608698368,353154976,15088625,2025-03-14,13:30:35
FTM-USD,Fantom USD,0.69689536,-0.004967928,-0.70781803,1953840128,46269352,2803634944,2025-03-14,13:30:35
GRT-USD,Golden Ratio Token USD,0.45430142,-0.03135559,-6.45632,0,2312535,0,2025-03-14,13:30:35
FLOW-USD,Flow USD,0.40817264,0.017110169,4.3753033,640664704,26773492,1569592576,2025-03-14,13:30:35
KSM-USD,Kusama USD,16.5862,0.79178333,5.0130587,269200960,14083559,16230418,2025-03-14,13:30:35
XTZ-USD,Tezos USD,0.70257795,0.02752924,4.078115,726844544,25096998,1034539328,2025-03-14,13:30:35
NEO-USD,Neo USD,8.089502,0.39696836,5.1604366,570624000,24561910,70538832,2025-03-14,13:30:35
CHZ-USD,Chiliz USD,0.04368752,0.0009900145,2.3186665,413464128,58663920,9464124416,2025-03-14,13:30:35
CAKE-USD,PancakeSwap USD,1.6316518,0.032661915,2.0426595,472100064,54831052,289338720,2025-03-14,13:30:35
ZIL-USD,Zilliqa USD,0.01236254,0.00055646524,4.713377,242901072,16073608,19648153600,2025-03-14,13:30:35
ENJ-USD,Enjin Coin USD,0.09210585,0.003429778,3.8677611,167263136,14395671,1815988224,2025-03-14,13:30:35
LRC-USD,Loopring USD,0.10624256,0.0037220046,3.630496,145215088,12801215,1366825856,2025-03-14,13:30:35
BAT-USD,Basic Attention Token USD,0.15029982,0.0069711804,4.8637714,224798672,14407824,1495668352,2025-03-14,13:30:35
DASH-USD,Dash USD,22.785683,0.87820244,4.0086813,277502368,42021632,12178805,2025-03-14,13:30:35
CRV-USD,Curve DAO Token USD,0.41305125,0.022515655,5.765336,536437888,97721344,1298719872,2025-03-14,13:30:35
RUNE-USD,THORChain USD,1.2241594,0.10146415,9.037549,430652384,145342896,351794368,2025-03-14,13:30:35
1INCH-USD,1inch Network USD,0.20165558,0.0072956234,3.7536614,277747232,20980568,1377334656,2025-03-14,13:30:35
CELO-USD,Celo USD,0.34092212,0.016539931,5.0989013,192712384,18341076,565268032,2025-03-14,13:30:35
XEM-USD,NEM USD,0.019608542,0.00061490014,3.2374034,176476880,29034226,8999999488,2025-03-14,13:30:35
QTUM-USD,Qtum USD,2.1780877,0.08823514,4.222067,229919872,46973856,105560424,2025-03-14,13:30:35
ONT-USD,Ontology USD,0.1469941,0.007863715,5.6520486,134161208,7086652,912697856,2025-03-14,13:30:35
OMG-USD,OMG Network USD,0.20538782,0.005659789,2.8337443,28804696,14993250,140245392,2025-03-14,13:30:35
YFI-USD,yearn.finance USD,5124.89,170.65283,3.444585,172973360,29386836,33751,2025-03-14,13:30:35
ICX-USD,ICON USD,0.10363463,0.005131513,5.2094903,109260856,3605558,1054289024,2025-03-14,13:30:35
BTT-USD,BitTorrent [New] USD,6.9742924e-07,1.0406723e-08,1.5147603,687707904,21297166,986061140393984,2025-03-14,13:30:35
