Symbol,Name,Price,Change,Change %,Market Cap,Volume,Circulating Supply,Calculation Date,Calculation Hour
BTC-USD,Bitcoin USD,87266.664,29.3125,0.03360927,1731524427776,31951972352,19841762,2025-03-25,10:12:54
ETH-USD,Ethereum USD,2063.6802,-14.640137,-0.70441794,248966103040,11774230528,120641816,2025-03-25,10:12:54
BNB-USD,BNB USD,631.92773,4.7122803,0.7513098,90032439296,2282248704,142472688,2025-03-25,10:12:54
XRP-USD,XRP USD,2.4353988,-0.015494823,-0.6322058,141638189056,2744052736,58158112768,2025-03-25,10:12:54
ADA-USD,Cardano USD,0.7510345,0.021597803,2.9608822,26465660928,1048926272,35238940672,2025-03-25,10:12:54
SOL-USD,Solana USD,142.58884,-0.35681152,-0.24961904,72911314944,3169605632,511339616,2025-03-25,10:12:54
DOGE-USD,Dogecoin USD,0.18506174,0.008832946,5.012208,27495561216,1614487040,148575076352,2025-03-25,10:12:54
DOT-USD,Polkadot USD,4.6701627,-0.015744686,-0.33599606,7290301952,160199552,1561038208,2025-03-25,10:12:54
MATIC-USD,Polygon USD,0.21823609,0.005908981,2.782965,0,1267171,0,2025-03-25,10:12:54
LTC-USD,Litecoin USD,93.43346,0.377182,0.4053212,7059688960,434555520,75558472,2025-03-25,10:12:54
BCH-USD,Bitcoin Cash USD,328.8961,-0.9343872,-0.28328702,6527561728,199680416,19846882,2025-03-25,10:12:54
LINK-USD,Chainlink USD,15.395745,0.2925892,1.9372705,10116543488,335223392,657099968,2025-03-25,10:12:54
XLM-USD,Stellar USD,0.29096633,0.0011468232,0.3957049,8955873280,167436112,30779758592,2025-03-25,10:12:54
UNI-USD,UNICORN Token USD,0.00017528888,-1.6360718e-07,-0.09325174,18740,3,106912512,2025-03-25,10:12:54
ETC-USD,Ethereum Classic USD,18.321608,0.10904312,0.5987242,2771249664,92013880,151255824,2025-03-25,10:12:54
FIL-USD,Filecoin USD,3.1113656,-0.014860868,-0.47535813,2009761536,85304064,645941952,2025-03-25,10:12:54
ATOM-USD,Cosmos USD,4.85863,0.0100336075,0.20693196,1899404672,128719728,390934208,2025-03-25,10:12:54
VET-USD,VeChain USD,0.026344867,4.062429e-06,0.01542865,2265264384,54682392,85985042432,2025-03-25,10:12:54
HBAR-USD,Hedera USD,0.19844894,0.006453827,3.3614507,8378394624,203604608,42219401216,2025-03-25,10:12:54
ICP-USD,Internet Computer USD,6.105039,0.07914829,1.3134668,2942085376,65020532,481910976,2025-03-25,10:12:54
EGLD-USD,MultiversX USD,19.44717,0.45246315,2.3820522,544791488,25070586,28013922,2025-03-25,10:12:54
MANA-USD,Decentraland USD,0.27917606,-0.0029242635,-1.0366093,542231168,55033848,1942255232,2025-03-25,10:12:54
SAND-USD,The Sandbox USD,0.30223346,0.003011942,1.0065911,749949120,54518908,2481357056,2025-03-25,10:12:54
