Symbol,Name,Price,Change,Change %,Market Cap,Volume,Circulating Supply,Calculation Date,Calculation Hour
BTC-USD,Bitcoin USD,88149.27,2945.2188,3.456666,1749008252928,32463247360,19841436,2025-03-24,17:47:28
ETH-USD,Ethereum USD,2088.64,90.68689,4.538989,251972026368,14730159104,120639296,2025-03-24,17:47:28
BNB-USD,BNB USD,638.15546,15.059631,2.4169047,90919813120,1777275904,142472832,2025-03-24,17:47:28
XRP-USD,XRP USD,2.4689994,0.06436443,2.6766787,143592341504,3306677504,58158112768,2025-03-24,17:47:28
ADA-USD,Cardano USD,0.7429504,0.040968478,5.836113,26180786176,866409920,35238940672,2025-03-24,17:47:28
SOL-USD,Solana USD,142.85565,11.877228,9.068088,73047891968,4085345280,511340608,2025-03-24,17:47:28
DOGE-USD,Dogecoin USD,0.18704018,0.015953735,9.324954,27787802624,1379224960,148565950464,2025-03-24,17:47:28
DOT-USD,Polkadot USD,4.6814294,0.17357874,3.8505893,7307761664,190077840,1561010688,2025-03-24,17:47:28
MATIC-USD,Polygon USD,0.21823609,0.005908981,2.782965,0,1267171,0,2025-03-24,17:47:28
LTC-USD,Litecoin USD,95.288475,3.9400024,4.3131566,7199851008,531559200,75558472,2025-03-24,17:47:28
BCH-USD,Bitcoin Cash USD,336.14316,13.018951,4.029087,6671295488,230699408,19846590,2025-03-24,17:47:28
LINK-USD,Chainlink USD,15.208265,0.85699844,5.971589,9993351168,413110656,657099968,2025-03-24,17:47:28
XLM-USD,Stellar USD,0.29047126,0.008284271,2.9357464,8940636160,187790800,30779762688,2025-03-24,17:47:28
UNI-USD,UNICORN Token USD,0.0001774309,6.221904e-06,3.634096,18969,3,106912512,2025-03-24,17:47:28
ETC-USD,Ethereum Classic USD,18.320993,0.63936996,3.616014,2770999296,105885304,151247216,2025-03-24,17:47:28
FIL-USD,Filecoin USD,3.1329212,0.13688469,4.568867,2023685248,135055952,645941952,2025-03-24,17:47:28
ATOM-USD,Cosmos USD,4.904706,0.12956047,2.7132213,1917417472,142344896,390934208,2025-03-24,17:47:28
VET-USD,VeChain USD,0.026430713,0.0014114678,5.6415267,2272645888,73073912,85985042432,2025-03-24,17:47:28
HBAR-USD,Hedera USD,0.19461976,0.010971308,5.9740806,8216729088,215454272,42219401216,2025-03-24,17:47:28
ICP-USD,Internet Computer USD,6.0613127,0.24639654,4.237313,2920404992,62285328,481810656,2025-03-24,17:47:28
EGLD-USD,MultiversX USD,19.172043,0.86777115,4.7408066,537084096,33839796,28013922,2025-03-24,17:47:28
MANA-USD,Decentraland USD,0.28091115,0.01876977,7.1601725,545601152,120294832,1942255232,2025-03-24,17:47:28
SAND-USD,The Sandbox USD,0.30007824,0.017120004,6.050358,744601280,68559000,2481357056,2025-03-24,17:47:28
AXS-USD,Axie Infinity USD,3.5219707,0.18112397,5.4214935,562823616,24729544,159803600,2025-03-24,17:47:28
THETA-USD,Theta Network USD,0.98325515,0.0679456,7.4232388,983255168,24603846,1000000000,2025-03-24,17:47:28
AAVE-USD,Aave USD,192.01837,8.244873,4.486425,2897838336,240598736,15091464,2025-03-24,17:47:28
FTM-USD,Fantom USD,0.69689536,-0.004967928,-0.70781803,1953840128,46269352,2803634944,2025-03-24,17:47:28
GRT-USD,Golden Ratio Token USD,0.45430142,-0.03135559,-6.45632,0,2312535,0,2025-03-24,17:47:28
FLOW-USD,Flow USD,0.42725673,0.018284619,4.470877,671248448,22916472,1571065856,2025-03-24,17:47:28
KSM-USD,Kusama USD,18.248486,0.9979267,5.7848907,296994592,19793208,16275026,2025-03-24,17:47:28
XTZ-USD,Tezos USD,0.72050154,0.033876,4.9336853,746433152,16373098,1035991104,2025-03-24,17:47:28
NEO-USD,Neo USD,8.185267,0.17166042,2.142105,577379200,43589924,70538832,2025-03-24,17:47:28
CHZ-USD,Chiliz USD,0.04783858,0.0026613325,5.8908653,453791264,49434272,9485884416,2025-03-24,17:47:28
CAKE-USD,PancakeSwap USD,2.6263669,0.035523415,1.3711063,769036544,229449936,292813824,2025-03-24,17:47:28
ZIL-USD,Zilliqa USD,0.012936681,0.00068089366,5.555686,254719776,36800300,19689730048,2025-03-24,17:47:28
ENJ-USD,Enjin Coin USD,0.09726618,0.00624793,6.8644753,176899312,18527786,1818713472,2025-03-24,17:47:28
LRC-USD,Loopring USD,0.11041375,0.00552471,5.267196,150916368,14265047,1366825856,2025-03-24,17:47:28
BAT-USD,Basic Attention Token USD,0.15507844,0.0073221773,4.955577,231945904,16158888,1495668352,2025-03-24,17:47:28
DASH-USD,Dash USD,23.918287,0.72782135,3.1384463,291718240,40119708,12196452,2025-03-24,17:47:28
CRV-USD,Curve DAO Token USD,0.50349796,-0.0028575659,-0.56433505,657481408,122173808,1305827456,2025-03-24,17:47:28
RUNE-USD,THORChain USD,1.2774494,0.00024402142,0.01911046,449327328,124976480,351737856,2025-03-24,17:47:28
1INCH-USD,1inch Network USD,0.21616994,0.006564021,3.131604,297818112,21644386,1377703680,2025-03-24,17:47:28
CELO-USD,Celo USD,0.3877591,0.016771078,4.520659,219187824,18380730,565268032,2025-03-24,17:47:28
XEM-USD,NEM USD,0.01970021,0.00053525716,2.7928996,177301888,22260376,8999999488,2025-03-24,17:47:28
QTUM-USD,Qtum USD,2.240772,0.10475659,4.904299,236567664,42403468,105574176,2025-03-24,17:47:28
ONT-USD,Ontology USD,0.15564024,0.006891206,4.6327677,142208160,8040770,913697856,2025-03-24,17:47:28
OMG-USD,OMG Network USD,0.22537744,0.004092142,1.8492532,31608150,15080901,140245392,2025-03-24,17:47:28
YFI-USD,yearn.finance USD,5395.0073,232.8164,4.510038,182079696,27089556,33749,2025-03-24,17:47:28
ICX-USD,ICON USD,0.10642629,0.0060614496,6.039413,112371608,2986986,1055863232,2025-03-24,17:47:28
BTT-USD,BitTorrent [New] USD,7.062685e-07,1.8767764e-08,2.729859,696423936,19123732,986061140393984,2025-03-24,17:47:28
WAVES-USD,Waves USD,1.4200084,0.037626266,2.7218409,166582592,23096982,117310992,2025-03-24,17:47:28
ZRX-USD,0x Protocol USD,0.2891693,0.030081272,11.610454,245330240,137694816,848396544,2025-03-24,17:47:28
KAVA-USD,Kava USD,0.49402127,-0.015382439,-3.0196939,534952640,28715404,1082853504,2025-03-24,17:47:28
ANKR-USD,Ankr USD,0.021387458,0.0037747435,21.431925,213874576,263677456,10000000000,2025-03-24,17:47:28
ALGO-USD,Algorand USD,0.20355396,0.014244005,7.524173,1734640512,78239256,8521772544,2025-03-24,17:47:28
STX-USD,Stox USD,0.0029398305,0.0006379711,27.715471,0,7596,0,2025-03-24,17:47:28
DGB-USD,DigiByte USD,0.008991464,0.0010457393,13.161025,158235568,6557552,17598418944,2025-03-24,17:47:28
HNT-USD,Helium USD,3.3923178,0.1253264,3.8361464,609806208,5408538,179760928,2025-03-24,17:47:28
KLAY-USD,Klaytn USD,0.10996197,0.002840571,2.6517215,0,247226,0,2025-03-24,17:47:28
GALA-USD,Gala USD,0.01821187,0.0010816734,6.3144183,795179776,69886432,43662721024,2025-03-24,17:47:28
RSR-USD,Reserve Rights USD,0.006989959,0.0005281479,8.173375,390736896,40056452,55899742208,2025-03-24,17:47:28
MINA-USD,Mina USD,0.27725503,0.010010004,3.7456243,338806624,17636916,1222003456,2025-03-24,17:47:28
XDC-USD,XDC Network USD,0.07496766,0.0050910115,7.285709,1176772480,27493718,15697069056,2025-03-24,17:47:28
RVN-USD,Ravencoin USD,0.01310422,0.0009759525,8.046923,196078704,11505257,14963019776,2025-03-24,17:47:28
IOST-USD,IOST USD,0.0042756917,0.00012791762,3.084009,97960896,13259607,22911123456,2025-03-24,17:47:28
WAXP-USD,WAX USD,0.024933513,0.0010338835,4.3259377,108526360,15087561,4352630272,2025-03-24,17:47:28
SC-USD,Siacoin USD,0.0034708972,0.000100984704,2.9966633,194459216,17000642,56025636864,2025-03-24,17:47:28
COTI-USD,COTI USD,0.07914847,0.0030275136,3.977242,141858512,35202392,1792308992,2025-03-24,17:47:28
TEL-USD,Telcoin USD,0.0065466035,0.00043701706,7.1529694,614595648,2520355,93880082432,2025-03-24,17:47:28
WIN-USD,WINkLink USD,6.0785504e-05,8.3590203e-07,1.3943443,60402668,32261732,993701855232,2025-03-24,17:47:28
