Symbol,Name,Price,Change,Change %,Market Cap,Volume,Circulating Supply,Calculation Date,Calculation Hour
BTC-USD,Bitcoin USD,87331.35,-344.57812,-0.3930135,1732805394432,32266186752,19841734,2025-03-25,09:22:40
ETH-USD,Ethereum USD,2067.1255,-26.04248,-1.2441617,249381765120,12228808704,120641816,2025-03-25,09:22:40
BNB-USD,BNB USD,633.85,2.4681396,0.39090952,90306314240,2253271296,142472688,2025-03-25,09:22:40
XRP-USD,XRP USD,2.442613,-0.014428377,-0.587222,142057750528,2766738688,58158112768,2025-03-25,09:22:40
ADA-USD,Cardano USD,0.7555694,0.023196101,3.167244,26625464320,993585920,35238940672,2025-03-25,09:22:40
SOL-USD,Solana USD,141.8183,-1.5961304,-1.1129502,72517320704,3218548224,511339648,2025-03-25,09:22:40
DOGE-USD,Dogecoin USD,0.18608843,0.0087827,4.9534183,27648047104,1610632832,148574781440,2025-03-25,09:22:40
DOT-USD,Polkadot USD,4.675183,-0.025938988,-0.5517603,7298127872,159417696,1561035776,2025-03-25,09:22:40
MATIC-USD,Polygon USD,0.21823609,0.005908981,2.782965,0,1267171,0,2025-03-25,09:22:40
LTC-USD,Litecoin USD,93.11042,-0.67713165,-0.72198725,7035280896,431992288,75558472,2025-03-25,09:22:40
BCH-USD,Bitcoin Cash USD,329.21344,-1.1091309,-0.3357717,6533855744,200458864,19846868,2025-03-25,09:22:40
LINK-USD,Chainlink USD,15.469287,0.23554993,1.5462428,10164868096,336265696,657099968,2025-03-25,09:22:40
XLM-USD,Stellar USD,0.2926382,0.0029010773,1.0012776,9007334400,166406608,30779758592,2025-03-25,09:22:40
UNI-USD,UNICORN Token USD,0.00017530215,-8.0105383e-07,-0.45487654,18741,3,106912512,2025-03-25,09:22:40
ETC-USD,Ethereum Classic USD,18.361021,0.09119415,0.49915424,2777201664,92530056,151255296,2025-03-25,09:22:40
FIL-USD,Filecoin USD,3.1313398,-0.01266861,-0.4029481,2022663808,86955584,645941952,2025-03-25,09:22:40
ATOM-USD,Cosmos USD,4.9090624,0.068175316,1.4083296,1919120512,127558472,390934208,2025-03-25,09:22:40
VET-USD,VeChain USD,0.026523031,9.735115e-05,0.36839253,2280583936,54300312,85985042432,2025-03-25,09:22:40
HBAR-USD,Hedera USD,0.1994107,0.006178975,3.197708,8419000320,204698928,42219401216,2025-03-25,09:22:40
ICP-USD,Internet Computer USD,6.142909,0.09026766,1.4913794,2960335104,64516256,481910976,2025-03-25,09:22:40
EGLD-USD,MultiversX USD,19.513746,0.5375099,2.8325398,546656576,25022470,28013922,2025-03-25,09:22:40
MANA-USD,Decentraland USD,0.2813059,-0.0014962256,-0.5290764,546367808,58643812,1942255232,2025-03-25,09:22:40
SAND-USD,The Sandbox USD,0.30367565,0.003221482,1.0722044,753527744,54697212,2481357056,2025-03-25,09:22:40
AXS-USD,Axie Infinity USD,3.513797,0.019934177,0.570548,561560064,21198674,159815744,2025-03-25,09:22:40
THETA-USD,Theta Network USD,0.975709,0.0036919713,0.37982553,975708992,15359466,1000000000,2025-03-25,09:22:40
AAVE-USD,Aave USD,188.76599,-4.568939,-2.363225,2848761856,172811952,15091499,2025-03-25,09:22:40
FTM-USD,Fantom USD,0.69689536,-0.004967928,-0.70781803,1953840128,46269352,2803634944,2025-03-25,09:22:40
