Symbol,Name,Price,Change,Change %,Market Cap,Volume,Circulating Supply,Calculation Date,Calculation Hour
BTC-USD,Bitcoin USD,84427.02,3714.9297,4.60269,1674767499264,29905795072,19836864,2025-03-14,15:21:46
ETH-USD,Ethereum USD,1931.3807,91.00049,4.9446635,232951906304,13029570560,120614184,2025-03-14,15:21:46
BNB-USD,BNB USD,584.9049,8.876404,1.5409708,83334324224,1559207680,142474992,2025-03-14,15:21:46
XRP-USD,XRP USD,2.3498304,0.10528827,4.6908636,136546115584,4568970752,58108919808,2025-03-14,15:21:46
ADA-USD,Cardano USD,0.73682004,0.033943057,4.829158,25958635520,1008021632,35230629888,2025-03-14,15:21:46
SOL-USD,Solana USD,132.9946,10.478783,8.553006,67769421824,2973850368,509565248,2025-03-14,15:21:46
DOGE-USD,Dogecoin USD,0.17140594,0.007345557,4.477351,25441388544,1077337088,148427702272,2025-03-14,15:21:46
DOT-USD,Polkadot USD,4.1847315,0.28568316,7.327001,6518920704,216930608,1557787136,2025-03-14,15:21:46
MATIC-USD,Polygon USD,0.21696371,0.008966893,4.311075,415221632,2621038,1913783680,2025-03-14,15:21:46
LTC-USD,Litecoin USD,92.061775,4.6265335,5.2913837,6956046336,504161536,75558472,2025-03-14,15:21:46
BCH-USD,Bitcoin Cash USD,329.97296,1.1026611,0.33528927,6547346432,271787328,19842068,2025-03-14,15:21:46
LINK-USD,Chainlink USD,14.515646,1.62743,12.6272745,9262433280,843327488,638099968,2025-03-14,15:21:46
XLM-USD,Stellar USD,0.27613539,0.0048095286,1.772601,8479534592,316701536,30707888128,2025-03-14,15:21:46
UNI-USD,UNICORN Token USD,0.00016994205,8.211617e-06,5.0773544,18168,3,106912512,2025-03-14,15:21:46
ETC-USD,Ethereum Classic USD,18.125946,0.55810547,3.176859,2739111168,114212904,151115488,2025-03-14,15:21:46
FIL-USD,Filecoin USD,2.8831923,0.18190265,6.7339196,1856179072,122612152,643793024,2025-03-14,15:21:46
ATOM-USD,Cosmos USD,4.1890106,0.33852363,8.791705,1637627520,113139152,390934208,2025-03-14,15:21:46
VET-USD,VeChain USD,0.024786659,0.0015028678,6.454558,2131281920,58365740,85985042432,2025-03-14,15:21:46
HBAR-USD,Hedera USD,0.19545548,0.0068817735,3.6493757,8251657216,329689632,42217582592,2025-03-14,15:21:46
ICP-USD,Internet Computer USD,5.659659,0.30393696,5.6749887,2724581120,57412152,481403776,2025-03-14,15:21:46
EGLD-USD,MultiversX USD,18.061844,0.64185524,3.6845877,505232800,20112102,27972384,2025-03-14,15:21:46
MANA-USD,Decentraland USD,0.27715126,0.015909314,6.0898814,538298496,48057736,1942255232,2025-03-14,15:21:46
SAND-USD,The Sandbox USD,0.28518152,0.017266273,6.4446774,704215040,60131684,2469357056,2025-03-14,15:21:46
AXS-USD,Axie Infinity USD,3.2311006,0.16501427,5.3819156,515154656,23290858,159436272,2025-03-14,15:21:46
THETA-USD,Theta Network USD,0.89152616,0.042809367,5.0440044,891526208,25301250,1000000000,2025-03-14,15:21:46
AAVE-USD,Aave USD,174.16896,8.393951,5.063466,2627971072,340524928,15088630,2025-03-14,15:21:46
FTM-USD,Fantom USD,0.69689536,-0.004967928,-0.70781803,1953840128,46269352,2803634944,2025-03-14,15:21:46
GRT-USD,Golden Ratio Token USD,0.45430142,-0.03135559,-6.45632,0,2312535,0,2025-03-14,15:21:46
FLOW-USD,Flow USD,0.40570843,0.018142134,4.6810336,636796928,25342292,1569592576,2025-03-14,15:21:46
KSM-USD,Kusama USD,16.579132,0.9962177,6.3930206,269090144,13297900,16230654,2025-03-14,15:21:46
XTZ-USD,Tezos USD,0.70007724,0.029161036,4.346458,724262080,24327962,1034545984,2025-03-14,15:21:46
NEO-USD,Neo USD,8.060576,0.48646402,6.4227185,568583680,23600922,70538832,2025-03-14,15:21:46
CHZ-USD,Chiliz USD,0.044044618,0.0019377396,4.6019564,416851584,66591656,9464302592,2025-03-14,15:21:46
CAKE-USD,PancakeSwap USD,1.6291037,0.051107764,3.2387736,480315296,51159852,294834080,2025-03-14,15:21:46
ZIL-USD,Zilliqa USD,0.01228101,0.00060072914,5.143106,241306528,14787692,19648751616,2025-03-14,15:21:46
ENJ-USD,Enjin Coin USD,0.09143567,0.0037250146,4.246936,166046112,13943443,1815988224,2025-03-14,15:21:46
LRC-USD,Loopring USD,0.10547605,0.003959328,3.9001715,144167392,12542986,1366825856,2025-03-14,15:21:46
BAT-USD,Basic Attention Token USD,0.1497081,0.0074831396,5.2614846,223913680,13814465,1495668352,2025-03-14,15:21:46
DASH-USD,Dash USD,22.795359,1.0453548,4.8062315,277621632,41701796,12178866,2025-03-14,15:21:46
CRV-USD,Curve DAO Token USD,0.4096119,0.026291877,6.858993,531976032,91981744,1298731904,2025-03-14,15:21:46
RUNE-USD,THORChain USD,1.1939623,0.084214926,7.5886555,420028864,142422512,351794048,2025-03-14,15:21:46
1INCH-USD,1inch Network USD,0.19959322,0.008513823,4.455653,274906624,19952440,1377334656,2025-03-14,15:21:46
CELO-USD,Celo USD,0.34055942,0.017523766,5.4247127,192507360,16827286,565268032,2025-03-14,15:21:46
XEM-USD,NEM USD,0.01960216,0.0005819388,3.0595777,176419456,26439786,8999999488,2025-03-14,15:21:46
QTUM-USD,Qtum USD,2.1709566,0.116456985,5.6683955,229167344,45618920,105560536,2025-03-14,15:21:46
ONT-USD,Ontology USD,0.14674844,0.008965373,6.5068717,133936984,6765615,912697856,2025-03-14,15:21:46
OMG-USD,OMG Network USD,0.20566094,0.008074313,4.0864706,28843000,13553595,140245392,2025-03-14,15:21:46
YFI-USD,yearn.finance USD,5083.3306,174.93896,3.5640883,171570656,27345008,33751,2025-03-14,15:21:46
ICX-USD,ICON USD,0.10330341,0.005835794,5.987415,108911656,3353412,1054289088,2025-03-14,15:21:46
BTT-USD,BitTorrent [New] USD,6.9717765e-07,1.1559507e-08,1.6860005,687459776,21905610,986061140393984,2025-03-14,15:21:46
WAVES-USD,Waves USD,1.4442048,0.047631502,3.4105995,169295168,24985106,117223800,2025-03-14,15:21:46
ZRX-USD,0x Protocol USD,0.25252607,0.015960872,6.746923,214242256,27908232,848396544,2025-03-14,15:21:46
KAVA-USD,Kava USD,0.47006866,0.040434092,9.411271,509015488,42940540,1082853504,2025-03-14,15:21:46
ANKR-USD,Ankr USD,0.01803214,0.0011667795,6.9182053,180321392,16821416,10000000000,2025-03-14,15:21:46
ALGO-USD,Algorand USD,0.20019664,0.009013966,4.7148504,1701226624,75774360,8497778176,2025-03-14,15:21:46
STX-USD,Stox USD,0.002333656,2.9825605e-07,0.012782,0,3,0,2025-03-14,15:21:46
DGB-USD,DigiByte USD,0.008156673,0.000104580075,1.2987932,143420128,5238248,17583165440,2025-03-14,15:21:46
HNT-USD,Helium USD,2.9055374,0.13046956,4.7014933,521378368,5820097,179443008,2025-03-14,15:21:46
KLAY-USD,Klaytn USD,0.111270286,0.005350493,5.051456,0,272344,0,2025-03-14,15:21:46
GALA-USD,Gala USD,0.01680619,0.0008621421,5.4072995,731152064,62645356,43504922624,2025-03-14,15:21:46
RSR-USD,Reserve Rights USD,0.005536633,0.00024012243,4.5335965,309496352,23909132,55899742208,2025-03-14,15:21:46
MINA-USD,Mina USD,0.26072723,0.01611425,6.5876536,318152384,16424583,1220249984,2025-03-14,15:21:46
XDC-USD,XDC Network USD,0.06911982,0.0029025897,4.3834352,1084823808,37742740,15694829568,2025-03-14,15:21:46
RVN-USD,Ravencoin USD,0.012400614,0.00064198766,5.4597154,185103776,13922002,14926985216,2025-03-14,15:21:46
IOST-USD,IOST USD,0.005625396,0.0010659168,23.378044,128884136,157030704,22911123456,2025-03-14,15:21:46
