Symbol,Name,Price,Change,Change %,Market Cap,Volume,Circulating Supply,Calculation Date,Calculation Hour
BTC-USD,Bitcoin USD,88149.28,-129.89062,-0.14713797,1749048754176,29418121216,19841896,2025-03-25,17:12:28
ETH-USD,Ethereum USD,2076.7097,-11.962891,-0.57274884,250538016768,11417571328,120641816,2025-03-25,17:12:28
BNB-USD,BNB USD,631.19354,-5.7504883,-0.9028255,89927811072,2237332224,142472640,2025-03-25,17:12:28
XRP-USD,XRP USD,2.4605167,-0.0064325333,-0.2607491,143099002880,2774985216,58158112768,2025-03-25,17:12:28
ADA-USD,Cardano USD,0.74862206,0.011845529,1.6077479,26380648448,1096309888,35238940672,2025-03-25,17:12:28
SOL-USD,Solana USD,145.04805,2.331009,1.6333083,74168778752,3547495680,511339360,2025-03-25,17:12:28
DOGE-USD,Dogecoin USD,0.19107094,0.0039197654,2.0944402,28389144576,1556013824,148579090432,2025-03-25,17:12:28
DOT-USD,Polkadot USD,4.659075,-0.03208828,-0.6840182,7274353664,159688352,1561330048,2025-03-25,17:12:28
MATIC-USD,Polygon USD,0.21823609,0.005908981,2.782965,0,1267171,0,2025-03-25,17:12:28
LTC-USD,Litecoin USD,93.59345,-1.096672,-1.1581719,7071777792,414145504,75558472,2025-03-25,17:12:28
BCH-USD,Bitcoin Cash USD,335.39743,-0.7118225,-0.21178888,6656642560,219367072,19847028,2025-03-25,17:12:28
LINK-USD,Chainlink USD,15.472798,0.2981348,1.9646834,10167175168,312275648,657099968,2025-03-25,17:12:28
XLM-USD,Stellar USD,0.29216054,0.0021602511,0.74491996,8992629760,166341632,30779754496,2025-03-25,17:12:28
UNI-USD,UNICORN Token USD,0.00017687424,-4.7739013e-07,-0.26917365,18910,3,106912512,2025-03-25,17:12:28
ETC-USD,Ethereum Classic USD,18.463995,0.16521835,0.9028913,2792858880,88590240,151259728,2025-03-25,17:12:28
FIL-USD,Filecoin USD,3.134374,-0.0065159798,-0.20745498,2024623616,81130280,645941952,2025-03-25,17:12:28
ATOM-USD,Cosmos USD,4.83722,-0.103333,-2.0915291,1891034880,134079496,390934208,2025-03-25,17:12:28
VET-USD,VeChain USD,0.02684164,0.00057487376,2.1885962,2307979520,50477704,85985042432,2025-03-25,17:12:28
HBAR-USD,Hedera USD,0.1955531,0.00034573674,0.17711262,8256134144,221599072,42219401216,2025-03-25,17:12:28
ICP-USD,Internet Computer USD,6.179977,0.10740042,1.7686099,2978196736,68619520,481910688,2025-03-25,17:12:28
EGLD-USD,MultiversX USD,19.717224,0.5900097,3.08466,552417024,24956270,28016978,2025-03-25,17:12:28
MANA-USD,Decentraland USD,0.28130636,0.0009005666,0.32116282,546368704,43091868,1942255232,2025-03-25,17:12:28
SAND-USD,The Sandbox USD,0.30701596,0.0067995787,2.2648878,761816192,57777516,2481357056,2025-03-25,17:12:28
AXS-USD,Axie Infinity USD,3.5661623,0.055203676,1.5723194,569969728,21145470,159827200,2025-03-25,17:12:28
THETA-USD,Theta Network USD,0.985575,0.005281627,0.5387792,985574976,15195660,1000000000,2025-03-25,17:12:28
AAVE-USD,Aave USD,188.15027,-3.677887,-1.9172816,2839495424,171748640,15091636,2025-03-25,17:12:28
FTM-USD,Fantom USD,0.69689536,-0.004967928,-0.70781803,1953840128,46269352,2803634944,2025-03-25,17:12:28
GRT-USD,Golden Ratio Token USD,0.45430142,-0.03135559,-6.45632,0,2312535,0,2025-03-25,17:12:28
