Symbol,Name,Price,Change,Change %,Market Cap,Volume,Circulating Supply,Calculation Date,Calculation Hour
BTC-USD,Bitcoin USD,87899.125,-379.45312,-0.42983347,1744076800000,31191805952,19841800,2025-03-25,12:28:09
ETH-USD,Ethereum USD,2075.0237,-10.3342285,-0.4955598,250334625792,11917441024,120641816,2025-03-25,12:28:09
BNB-USD,BNB USD,633.96484,5.2406616,0.83352923,90322665472,2332567808,142472656,2025-03-25,12:28:09
XRP-USD,XRP USD,2.443942,-0.03349924,-1.3521703,142135050240,2608460544,58158112768,2025-03-25,12:28:09
ADA-USD,Cardano USD,0.76345205,0.028998733,3.9483387,26903240704,1075470720,35238940672,2025-03-25,12:28:09
SOL-USD,Solana USD,145.57472,2.2993317,1.6048297,74438107136,3422336512,511339520,2025-03-25,12:28:09
DOGE-USD,Dogecoin USD,0.19160411,0.007913008,4.307782,28467865600,1630602752,148576485376,2025-03-25,12:28:09
DOT-USD,Polkadot USD,4.6981683,-0.028529644,-0.6035821,7334057984,160457936,1561046272,2025-03-25,12:28:09
MATIC-USD,Polygon USD,0.21823609,0.005908981,2.782965,0,1267171,0,2025-03-25,12:28:09
LTC-USD,Litecoin USD,93.80171,-0.35803223,-0.38024464,7087514112,430051360,75558472,2025-03-25,12:28:09
BCH-USD,Bitcoin Cash USD,336.60684,3.5535278,1.0669608,6680614912,205718704,19846938,2025-03-25,12:28:09
LINK-USD,Chainlink USD,15.411524,0.24565506,1.6197942,10126911488,324820928,657099968,2025-03-25,12:28:09
XLM-USD,Stellar USD,0.29386908,0.0020714402,0.70989674,9045219328,166199296,30779758592,2025-03-25,12:28:09
UNI-USD,UNICORN Token USD,0.00017679489,-4.269241e-07,-0.24090092,18901,3,106912512,2025-03-25,12:28:09
ETC-USD,Ethereum Classic USD,18.454704,0.18553162,1.0155417,2791401216,87295608,151256896,2025-03-25,12:28:09
FIL-USD,Filecoin USD,3.1303253,-0.011258125,-0.3583527,2022008448,80909128,645941952,2025-03-25,12:28:09
ATOM-USD,Cosmos USD,4.8552575,-0.07406664,-1.5025682,1898086272,129646840,390934208,2025-03-25,12:28:09
VET-USD,VeChain USD,0.026608843,5.6611374e-05,0.2132113,2287962624,51275796,85985042432,2025-03-25,12:28:09
HBAR-USD,Hedera USD,0.19841395,0.0056470484,2.9294689,8376918016,213358848,42219401216,2025-03-25,12:28:09
ICP-USD,Internet Computer USD,6.12302,0.07390642,1.2217777,2950745856,65355580,481910208,2025-03-25,12:28:09
EGLD-USD,MultiversX USD,19.547098,0.42455673,2.220194,547590912,24824204,28013922,2025-03-25,12:28:09
MANA-USD,Decentraland USD,0.28168163,7.18832e-05,0.02552622,547097600,45788328,1942255232,2025-03-25,12:28:09
SAND-USD,The Sandbox USD,0.30510765,0.0037380457,1.24035,757081088,54670632,2481357056,2025-03-25,12:28:09
AXS-USD,Axie Infinity USD,3.5013096,-0.017844677,-0.5070764,559570048,20098596,159817360,2025-03-25,12:28:09
THETA-USD,Theta Network USD,0.97713476,-0.003293097,-0.3358812,977134784,14386472,1000000000,2025-03-25,12:28:09
AAVE-USD,Aave USD,188.1421,-4.2182617,-2.192899,2839362560,172271632,15091586,2025-03-25,12:28:09
FTM-USD,Fantom USD,0.69689536,-0.004967928,-0.70781803,1953840128,46269352,2803634944,2025-03-25,12:28:09
GRT-USD,Golden Ratio Token USD,0.45430142,-0.03135559,-6.45632,0,2312535,0,2025-03-25,12:28:09
FLOW-USD,Flow USD,0.42550766,-0.0042727888,-0.99418,668500544,21117366,1571065856,2025-03-25,12:28:09
KSM-USD,Kusama USD,18.218042,-0.07378197,-0.4033541,296556832,9095216,16278194,2025-03-25,12:28:09
XTZ-USD,Tezos USD,0.72421384,0.011335015,1.5900413,750477184,17822228,1036264640,2025-03-25,12:28:09
NEO-USD,Neo USD,7.9729815,-0.21245575,-2.5955393,562404800,42681376,70538832,2025-03-25,12:28:09
CHZ-USD,Chiliz USD,0.048283387,0.0007495396,1.5768572,458087232,32496814,9487470592,2025-03-25,12:28:09
CAKE-USD,PancakeSwap USD,2.6157682,0.06068468,2.3750575,765978496,215186720,292831200,2025-03-25,12:28:09
ZIL-USD,Zilliqa USD,0.013123834,9.428989e-05,0.7236635,258454480,12873406,19693520896,2025-03-25,12:28:09
ENJ-USD,Enjin Coin USD,0.09931664,0.0024691448,2.549521,180628512,16774943,1818713472,2025-03-25,12:28:09
LRC-USD,Loopring USD,0.11140758,0.00081758946,0.7393013,152274768,17428318,1366825856,2025-03-25,12:28:09
BAT-USD,Basic Attention Token USD,0.15669379,0.0022883564,1.482047,234361936,14656410,1495668352,2025-03-25,12:28:09
DASH-USD,Dash USD,23.927765,-0.13883972,-0.5768997,291853504,39667908,12197273,2025-03-25,12:28:09
CRV-USD,Curve DAO Token USD,0.5117474,0.0063027143,1.2469636,668414464,99373512,1306141312,2025-03-25,12:28:09
RUNE-USD,THORChain USD,1.2516304,-0.03025496,-2.3601902,440242112,126082568,351734912,2025-03-25,12:28:09
1INCH-USD,1inch Network USD,0.21749924,0.0011032671,0.5098359,299649504,14547460,1377703680,2025-03-25,12:28:09
CELO-USD,Celo USD,0.39101827,0.005025089,1.3018548,221030128,13473990,565268032,2025-03-25,12:28:09
XEM-USD,NEM USD,0.01943296,-0.0003861487,-1.9483678,174896640,15302167,8999999488,2025-03-25,12:28:09
QTUM-USD,Qtum USD,2.2297044,0.0011763573,0.05278815,235401520,39394572,105575224,2025-03-25,12:28:09
ONT-USD,Ontology USD,0.15601848,0.0001283884,0.08236475,142553760,6510822,913697856,2025-03-25,12:28:09
OMG-USD,OMG Network USD,0.22536246,-0.0004119277,-0.1824488,31606048,7592015,140245392,2025-03-25,12:28:09
YFI-USD,yearn.finance USD,5397.149,70.09277,1.3157896,182151968,29872088,33749,2025-03-25,12:28:09
ICX-USD,ICON USD,0.106867895,0.0014507249,1.3761741,112853696,3297676,1056011264,2025-03-25,12:28:09
BTT-USD,BitTorrent [New] USD,7.030926e-07,-1.9398954e-09,-0.2751503,693292288,17400842,986061140393984,2025-03-25,12:28:09
WAVES-USD,Waves USD,1.4178394,-0.0010514259,-0.07410038,166337936,17091110,117317896,2025-03-25,12:28:09
ZRX-USD,0x Protocol USD,0.28495386,-0.002498418,-0.86915815,241753888,61847296,848396544,2025-03-25,12:28:09
KAVA-USD,Kava USD,0.48132715,-0.010462791,-2.1274946,521206752,16369222,1082853504,2025-03-25,12:28:09
ANKR-USD,Ankr USD,0.020036193,-0.0010808744,-5.1184893,200361920,98145096,10000000000,2025-03-25,12:28:09
ALGO-USD,Algorand USD,0.21088414,0.004571378,2.215754,1797134976,69763944,8521907200,2025-03-25,12:28:09
STX-USD,Stox USD,0.002604126,0.0003022668,13.1314125,0,8883,0,2025-03-25,12:28:09
DGB-USD,DigiByte USD,0.009316107,0.0010595378,12.832663,163987008,12812025,17602525184,2025-03-25,12:28:09
HNT-USD,Helium USD,3.3816078,-0.025241375,-0.7408984,607880960,4301606,179760928,2025-03-25,12:28:09
KLAY-USD,Klaytn USD,0.108457655,-0.0020920858,-1.8924351,0,253128,0,2025-03-25,12:28:09
GALA-USD,Gala USD,0.018449044,0.0001781527,0.97505915,805803456,45723524,43677245440,2025-03-25,12:28:09
RSR-USD,Reserve Rights USD,0.007298897,0.0004494544,6.5619164,408006432,44455424,55899742208,2025-03-25,12:28:09
MINA-USD,Mina USD,0.28207168,0.003384173,1.2143211,344696224,20494960,1222016512,2025-03-25,12:28:09
XDC-USD,XDC Network USD,0.07413495,-6.2286854e-06,-0.00839602,1163713920,17200836,15697236992,2025-03-25,12:28:09
RVN-USD,Ravencoin USD,0.01303655,9.9778175e-05,0.77127063,195103344,8008724,14965871616,2025-03-25,12:28:09
IOST-USD,IOST USD,0.0043131006,4.048273e-05,0.9474932,98817976,12222923,22911123456,2025-03-25,12:28:09
WAXP-USD,WAX USD,0.025246259,5.6980178e-05,0.22621001,109898880,7836565,4353075712,2025-03-25,12:28:09
SC-USD,Siacoin USD,0.0034628832,-1.9478612e-05,-0.55935115,194010240,18763050,56025636864,2025-03-25,12:28:09
COTI-USD,COTI USD,0.08031047,0.00040393323,0.50550324,143941184,26167328,1792308992,2025-03-25,12:28:09
TEL-USD,Telcoin USD,0.0065838746,0.00012112595,1.874218,618094720,2714392,93880082432,2025-03-25,12:28:09
WIN-USD,WINkLink USD,6.0890132e-05,-4.4638e-08,-0.07325268,60506636,25158064,993701855232,2025-03-25,12:28:09
TWT-USD,Trust Wallet Token USD,0.9134563,0.00048059225,0.05264419,380591488,11204351,416649888,2025-03-25,12:28:09
ZEN-USD,Horizen USD,9.871554,0.254673,2.6481855,157291440,23256776,15933806,2025-03-25,12:28:09
AR-USD,Arweave USD,7.743773,0.36442518,4.938446,508397792,35953084,65652464,2025-03-25,12:28:09
BNT-USD,Bancor USD,0.42747605,-7.376075e-05,-0.01724964,49521368,3641887,115845944,2025-03-25,12:28:09
OGN-USD,Origin Protocol USD,0.06740861,-0.0011411309,-1.6646804,46497036,8218968,689778944,2025-03-25,12:28:09
UMA-USD,UMA USD,1.4006457,0.013211727,0.9522421,120462072,18608862,86004672,2025-03-25,12:28:09
BAL-USD,Balancer USD,1.5410783,0.0049194098,0.3202392,96470856,7954301,62599584,2025-03-25,12:28:09
REEF-USD,Reef USD,0.00049235194,-8.178409e-06,-1.6339476,10347117,2905948,21015693312,2025-03-25,12:28:09
LPT-USD,Livepeer USD,5.9193463,0.12925768,2.2323928,231692816,38015876,39141624,2025-03-25,12:28:09
STORJ-USD,Storj USD,0.30661896,0.0017439723,0.5720234,123325408,20210840,402210624,2025-03-25,12:28:09
RLC-USD,iExec RLC USD,1.4075525,0.011227846,0.80410224,101882232,11926885,72382552,2025-03-25,12:28:09
NKN-USD,NKN USD,0.049862467,-6.7830086e-05,-0.13585256,39181900,7743800,785799488,2025-03-25,12:28:09
OCEAN-USD,Ocean Protocol USD,0.24868849,0.0031674206,1.2900845,0,96568,0,2025-03-25,12:28:09
BAND-USD,Band Protocol USD,0.8633929,0.024964213,2.9775035,137036944,10536127,158719088,2025-03-25,12:28:09
SKL-USD,SKALE USD,0.0288381,-0.00018853694,-0.64953184,167119744,22088332,5795102720,2025-03-25,12:28:09
MTL-USD,Metal DAO USD,0.7965095,0.0031635761,0.3987702,66919180,2506094,84015544,2025-03-25,12:28:09
CVC-USD,Civic USD,0.10190441,0.0013291538,1.3215574,101904400,22736276,1000000000,2025-03-25,12:28:09
PERP-USD,Perpetual Protocol USD,0.39013863,0.0019977987,0.51471514,25749990,8102285,66002156,2025-03-25,12:28:09
STMX-USD,StormX USD,0.004426828,3.7844293e-06,0.08555589,54675816,7329025,12351013888,2025-03-25,12:28:09
CTSI-USD,Cartesi USD,0.07704931,0.00018104911,0.23553208,66402948,7024152,861824064,2025-03-25,12:28:09
SXP-USD,Solar USD,0.21579713,0.00010198355,0.04728057,137614800,4079581,637704512,2025-03-25,12:28:09
TRX-USD,TRON USD,0.22748832,-0.0019966066,-0.8700379,21612449792,380766304,95004655616,2025-03-25,12:28:09
FTT-USD,FTX Token USD,1.1846417,0.019465446,1.6706042,389622848,12867924,328895104,2025-03-25,12:28:09
EWT-USD,Energy Web Token USD,0.8698804,-0.021637022,-2.4269862,26150464,159411,30062138,2025-03-25,12:28:09
API3-USD,API3 USD,1.2879125,0.033013105,2.6307318,111303944,125225304,86421976,2025-03-25,12:28:09
MOVR-USD,Moonriver USD,6.488916,-0.14133167,-2.1316226,61744756,5406671,9515419,2025-03-25,12:28:09
KMD-USD,Komodo USD,0.17244318,-0.004358351,-2.465113,23444320,2108605,135953872,2025-03-25,12:28:09
PUNDIX-USD,Pundi X (New) USD,0.3164324,0.0015114844,0.4799641,81761864,6951708,258386544,2025-03-25,12:28:09
GNO-USD,Gnosis USD,131.97745,-0.13075256,-0.09898031,341583168,4505776,2588193,2025-03-25,12:28:09
MLN-USD,Enzyme USD,9.254074,-0.12156582,-1.2966151,27462164,5655969,2967575,2025-03-25,12:28:09
