Symbol,Name,Price,Change,Change %,Market Cap,Volume,Circulating Supply,Calculation Date,Calculation Hour
BTC-USD,Bitcoin USD,85099.805,1031.1484,1.2265507,1688452988928,11002562560,19840856,2025-03-23,13:10:15
ETH-USD,Ethereum USD,2003.9801,18.84961,0.9495413,241753735168,7055949312,120636792,2025-03-23,13:10:15
BNB-USD,BNB USD,620.8797,-4.2539062,-0.6804841,88458616832,1188059264,142473040,2025-03-23,13:10:15
XRP-USD,XRP USD,2.4103365,0.035443783,1.492441,140180619264,1932857216,58158112768,2025-03-23,13:10:15
ADA-USD,Cardano USD,0.70885634,0.0064715743,0.92136925,24979345408,503592128,35238940672,2025-03-23,13:10:15
SOL-USD,Solana USD,132.44385,3.3247986,2.5749924,67628085248,1562833536,510617024,2025-03-23,13:10:15
DOGE-USD,Dogecoin USD,0.17182906,0.004005149,2.3865166,25525098496,530409248,148549369856,2025-03-23,13:10:15
DOT-USD,Polkadot USD,4.4467015,-0.014145374,-0.3170988,6937763328,125914424,1560204416,2025-03-23,13:10:15
MATIC-USD,Polygon USD,0.21119688,0.00021587312,0.10231872,0,504173,0,2025-03-23,13:10:15
LTC-USD,Litecoin USD,92.69438,1.8305206,2.0145721,7003845632,287787008,75558472,2025-03-23,13:10:15
BCH-USD,Bitcoin Cash USD,324.02997,1.6945496,0.5257092,6430721536,187356608,19846072,2025-03-23,13:10:15
LINK-USD,Chainlink USD,14.407647,0.1767807,1.2422383,9467265024,218975200,657099968,2025-03-23,13:10:15
XLM-USD,Stellar USD,0.28193855,0.006990701,2.5425556,8671845376,150885520,30757928960,2025-03-23,13:10:15
UNI-USD,UNICORN Token USD,0.00017109358,2.16419e-06,1.2811126,18292,3,106912512,2025-03-23,13:10:15
ETC-USD,Ethereum Classic USD,17.686245,-0.21217537,-1.185442,2674716928,76909816,151231472,2025-03-23,13:10:15
FIL-USD,Filecoin USD,2.9976714,0.009249926,0.30952168,1935945600,76718560,645816512,2025-03-23,13:10:15
ATOM-USD,Cosmos USD,4.7335997,-0.06489849,-1.3524742,1850525952,143654864,390934208,2025-03-23,13:10:15
VET-USD,VeChain USD,0.025122365,-0.00016824156,-0.66523576,2160147456,45634560,85985042432,2025-03-23,13:10:15
HBAR-USD,Hedera USD,0.18373905,0.00046509504,0.2537746,7757352448,157303056,42219401216,2025-03-23,13:10:15
ICP-USD,Internet Computer USD,5.796779,0.049412727,0.8597505,2792852224,42795792,481793792,2025-03-23,13:10:15
EGLD-USD,MultiversX USD,18.310913,0.14894867,0.82010883,512849536,32950082,28007860,2025-03-23,13:10:15
MANA-USD,Decentraland USD,0.26224732,-0.0009659231,-0.36697662,509351200,43784612,1942255232,2025-03-23,13:10:15
SAND-USD,The Sandbox USD,0.28292248,0.00010192394,0.03604271,702031680,43241632,2481357056,2025-03-23,13:10:15
AXS-USD,Axie Infinity USD,3.3604746,-0.028103113,-0.829345,536713280,17395672,159713552,2025-03-23,13:10:15
THETA-USD,Theta Network USD,0.9137251,-0.017556489,-1.8851932,913725056,13401504,1000000000,2025-03-23,13:10:15
AAVE-USD,Aave USD,183.06218,3.2997742,1.8356351,2762626304,165223872,15091191,2025-03-23,13:10:15
FTM-USD,Fantom USD,0.69689536,-0.004967928,-0.70781803,1953840128,46269352,2803634944,2025-03-23,13:10:15
GRT-USD,Golden Ratio Token USD,0.45430142,-0.03135559,-6.45632,0,2312535,0,2025-03-23,13:10:15
FLOW-USD,Flow USD,0.41378123,-0.0052721202,-1.2581074,650077568,16007587,1571065856,2025-03-23,13:10:15
KSM-USD,Kusama USD,17.145294,-0.004087448,-0.02383558,278944768,10504331,16269466,2025-03-23,13:10:15
XTZ-USD,Tezos USD,0.68564796,-0.015854001,-2.260013,710258560,14805093,1035893888,2025-03-23,13:10:15
NEO-USD,Neo USD,8.049345,-0.09301567,-1.1423692,567791424,12985071,70538832,2025-03-23,13:10:15
CHZ-USD,Chiliz USD,0.04535942,-0.0010107458,-2.1797333,430158336,37926600,9483329536,2025-03-23,13:10:15
CAKE-USD,PancakeSwap USD,2.5958745,-0.14376593,-5.247614,783848704,205564176,301959392,2025-03-23,13:10:15
ZIL-USD,Zilliqa USD,0.012366835,-0.00013033114,-1.0428839,243446288,11358121,19685416960,2025-03-23,13:10:15
ENJ-USD,Enjin Coin USD,0.09113156,-0.00022517145,-0.24647686,165696976,13828691,1818217344,2025-03-23,13:10:15
LRC-USD,Loopring USD,0.1056631,-0.0012198165,-1.1412611,144423056,10069545,1366825856,2025-03-23,13:10:15
BAT-USD,Basic Attention Token USD,0.14792852,-0.002398014,-1.5952007,221252016,11453022,1495668352,2025-03-23,13:10:15
DASH-USD,Dash USD,23.239193,-0.0015411377,-0.00663093,283230848,38904412,12187638,2025-03-23,13:10:15
CRV-USD,Curve DAO Token USD,0.49881905,0.03133431,6.7027493,651130688,142047408,1305344512,2025-03-23,13:10:15
RUNE-USD,THORChain USD,1.2602974,0.0138812065,1.1136856,443305664,87548016,351746848,2025-03-23,13:10:15
1INCH-USD,1inch Network USD,0.20919684,0.0013272613,0.63850546,288211104,16563705,1377703040,2025-03-23,13:10:15
CELO-USD,Celo USD,0.37700918,0.004098475,1.0990539,213111232,18368388,565268032,2025-03-23,13:10:15
XEM-USD,NEM USD,0.0192169,5.2239746e-05,0.27258912,172952112,23329706,8999999488,2025-03-23,13:10:15
QTUM-USD,Qtum USD,2.140814,-0.011960745,-0.55560094,226011200,40480016,105572544,2025-03-23,13:10:15
ONT-USD,Ontology USD,0.14904888,-0.0019810796,-1.3117157,136185648,5729047,913697856,2025-03-23,13:10:15
OMG-USD,OMG Network USD,0.21492518,-0.0020601451,-0.94944054,30142268,10646740,140245392,2025-03-23,13:10:15
YFI-USD,yearn.finance USD,5128.1133,-35.222656,-0.682169,173072096,22330812,33749,2025-03-23,13:10:15
ICX-USD,ICON USD,0.10067289,-0.0011100471,-1.0906044,106280984,1988275,1055706112,2025-03-23,13:10:15
BTT-USD,BitTorrent [New] USD,6.911456e-07,-9.927703e-10,-0.14343788,681511808,17023666,986061140393984,2025-03-23,13:10:15
WAVES-USD,Waves USD,1.3892899,-0.0067538023,-0.483782,162964992,20780344,117300928,2025-03-23,13:10:15
ZRX-USD,0x Protocol USD,0.26030213,-0.0036630034,-1.3876879,220839440,26271236,848396544,2025-03-23,13:10:15
KAVA-USD,Kava USD,0.5036363,-0.03418964,-6.3570085,545364352,22709440,1082853504,2025-03-23,13:10:15
ANKR-USD,Ankr USD,0.017785,-8.897856e-05,-0.49780464,177849984,13377641,10000000000,2025-03-23,13:10:15
ALGO-USD,Algorand USD,0.18902107,0.0010336787,0.5498668,1609620096,45638604,8515558912,2025-03-23,13:10:15
STX-USD,Stox USD,0.0023018594,2.7776696e-07,0.01206872,0,11,0,2025-03-23,13:10:15
DGB-USD,DigiByte USD,0.007870341,-1.1052936e-05,-0.14024173,138505552,2458792,17598418944,2025-03-23,13:10:15
HNT-USD,Helium USD,3.2621138,0.0062093735,0.1907155,586400576,4371365,179760928,2025-03-23,13:10:15
KLAY-USD,Klaytn USD,0.108108126,-0.00033838302,-0.3120286,0,208522,0,2025-03-23,13:10:15
GALA-USD,Gala USD,0.017171992,0.00010013394,0.5865451,749503040,48489564,43646828544,2025-03-23,13:10:15
RSR-USD,Reserve Rights USD,0.0062913722,1.7802231e-05,0.28376344,351686080,26078568,55899742208,2025-03-23,13:10:15
