Symbol,Name,Price,Change,Change %,Market Cap,Volume,Circulating Supply,Calculation Date,Calculation Hour
BTC-USD,Bitcoin USD,87970.734,-445.40625,-0.5037628,1745499324416,30764648448,19841818,2025-03-25,13:18:12
ETH-USD,Ethereum USD,2075.2734,-13.205566,-0.63230515,250364739584,11254362112,120641816,2025-03-25,13:18:12
BNB-USD,BNB USD,633.07404,0.6948242,0.1098796,90195738624,2305875968,142472656,2025-03-25,13:18:12
XRP-USD,XRP USD,2.4403715,-0.03092575,-1.2513999,141927399424,2598836224,58158112768,2025-03-25,13:18:12
ADA-USD,Cardano USD,0.75846505,0.024149,3.2886443,26727505920,1081511296,35238940672,2025-03-25,13:18:12
SOL-USD,Solana USD,145.92677,2.5710602,1.7934848,74618126336,3506852352,511339488,2025-03-25,13:18:12
DOGE-USD,Dogecoin USD,0.19124663,0.006853014,3.7165189,28414877696,1634369024,148577140736,2025-03-25,13:18:12
DOT-USD,Polkadot USD,4.6782784,-0.044851303,-0.94961095,7304138240,164261136,1561287552,2025-03-25,13:18:12
MATIC-USD,Polygon USD,0.21823609,0.005908981,2.782965,0,1267171,0,2025-03-25,13:18:12
LTC-USD,Litecoin USD,93.584724,-0.7635803,-0.80932534,7071118336,428638176,75558472,2025-03-25,13:18:12
BCH-USD,Bitcoin Cash USD,336.14294,3.1099548,0.93382406,6671418368,207016416,19846968,2025-03-25,13:18:12
LINK-USD,Chainlink USD,15.3921,0.23581791,1.5559062,10114149376,311851136,657099968,2025-03-25,13:18:12
XLM-USD,Stellar USD,0.29252845,0.001152575,0.39556423,9003954176,163619632,30779756544,2025-03-25,13:18:12
UNI-USD,UNICORN Token USD,0.00017637631,-1.3755634e-06,-0.77386576,18856,3,106912512,2025-03-25,13:18:12
ETC-USD,Ethereum Classic USD,18.41289,0.12399101,0.67796063,2785088000,88087480,151257520,2025-03-25,13:18:12
FIL-USD,Filecoin USD,3.1226456,-0.013310671,-0.42445222,2017047808,80918432,645941952,2025-03-25,13:18:12
ATOM-USD,Cosmos USD,4.8503222,-0.07745886,-1.571881,1896156928,128784360,390934208,2025-03-25,13:18:12
VET-USD,VeChain USD,0.026393963,-0.00019173324,-0.7211916,2269486080,51701896,85985042432,2025-03-25,13:18:12
HBAR-USD,Hedera USD,0.19768384,0.005449429,2.8347802,8346093056,219061008,42219401216,2025-03-25,13:18:12
ICP-USD,Internet Computer USD,6.1281304,0.073319435,1.2109226,2953208576,66361780,481910208,2025-03-25,13:18:12
EGLD-USD,MultiversX USD,19.477987,0.3115921,1.6257162,545654784,24845150,28013922,2025-03-25,13:18:12
MANA-USD,Decentraland USD,0.2805039,-0.001529038,-0.54214483,544810176,45664232,1942255232,2025-03-25,13:18:12
SAND-USD,The Sandbox USD,0.30556527,0.004882306,1.6237354,758216576,54909912,2481357056,2025-03-25,13:18:12
AXS-USD,Axie Infinity USD,3.4951508,-0.021021843,-0.5978612,558587776,20195974,159817936,2025-03-25,13:18:12
THETA-USD,Theta Network USD,0.9795942,0.002050519,0.20975977,979594176,14428351,1000000000,2025-03-25,13:18:12
AAVE-USD,Aave USD,187.79501,-4.7630005,-2.4735403,2834129152,171776256,15091611,2025-03-25,13:18:12
FTM-USD,Fantom USD,0.69689536,-0.004967928,-0.70781803,1953840128,46269352,2803634944,2025-03-25,13:18:12
GRT-USD,Golden Ratio Token USD,0.45430142,-0.03135559,-6.45632,0,2312535,0,2025-03-25,13:18:12
FLOW-USD,Flow USD,0.42622447,-0.0032680929,-0.76091605,669626688,21358592,1571065856,2025-03-25,13:18:12
KSM-USD,Kusama USD,18.261251,-0.09055328,-0.49342626,297260896,8894745,16278233,2025-03-25,13:18:12
XTZ-USD,Tezos USD,0.72350127,0.01035887,1.4525629,749740864,17697300,1036267520,2025-03-25,13:18:12
NEO-USD,Neo USD,7.9699903,-0.22803736,-2.7816153,562193792,43178716,70538832,2025-03-25,13:18:12
CHZ-USD,Chiliz USD,0.04826334,0.00073903054,1.555064,457901184,33230596,9487556608,2025-03-25,13:18:12
CAKE-USD,PancakeSwap USD,2.61369,0.04028654,1.5654941,765376128,212574976,292833536,2025-03-25,13:18:12
ZIL-USD,Zilliqa USD,0.013109185,6.684568e-05,0.5125231,258168608,12555829,19693719552,2025-03-25,13:18:12
ENJ-USD,Enjin Coin USD,0.09847531,0.0009271875,0.950489,179098368,16511387,1818713472,2025-03-25,13:18:12
LRC-USD,Loopring USD,0.1112937,0.00022485107,0.2024383,152119104,17641186,1366825856,2025-03-25,13:18:12
BAT-USD,Basic Attention Token USD,0.15664724,0.0021844953,1.4142566,234292304,14787762,1495668352,2025-03-25,13:18:12
DASH-USD,Dash USD,24.085295,0.0009212494,0.0038252,293775648,39920036,12197303,2025-03-25,13:18:12
CRV-USD,Curve DAO Token USD,0.50976723,0.0055018663,1.0910612,665856320,100092328,1306196864,2025-03-25,13:18:12
RUNE-USD,THORChain USD,1.2534683,-0.033050656,-2.5690033,440888416,125900888,351734816,2025-03-25,13:18:12
1INCH-USD,1inch Network USD,0.21674424,0.00013579428,0.06268622,298609344,14669180,1377703680,2025-03-25,13:18:12
CELO-USD,Celo USD,0.3911105,0.005777091,1.4992427,221082272,13462875,565268032,2025-03-25,13:18:12
XEM-USD,NEM USD,0.019395275,-0.00033261068,-1.6859905,174557472,15519915,8999999488,2025-03-25,13:18:12
QTUM-USD,Qtum USD,2.2263699,-0.011922121,-0.5326426,235049600,39044160,105575272,2025-03-25,13:18:12
ONT-USD,Ontology USD,0.15597783,0.00018377602,0.11796126,142516608,6496695,913697856,2025-03-25,13:18:12
OMG-USD,OMG Network USD,0.22648954,0.0010739565,0.47642824,31764116,7650642,140245392,2025-03-25,13:18:12
YFI-USD,yearn.finance USD,5398.0303,72.1709,1.3550984,182181712,30032378,33749,2025-03-25,13:18:12
ICX-USD,ICON USD,0.10676846,0.0012153611,1.1514221,112749384,3311399,1056017664,2025-03-25,13:18:12
BTT-USD,BitTorrent [New] USD,7.029329e-07,-3.770026e-09,-0.53346723,693134848,17351366,986061140393984,2025-03-25,13:18:12
WAVES-USD,Waves USD,1.4226543,0.004308343,0.3037616,166903328,17128650,117318264,2025-03-25,13:18:12
ZRX-USD,0x Protocol USD,0.28317305,-0.0036608875,-1.2763093,240243056,61099676,848396544,2025-03-25,13:18:12
KAVA-USD,Kava USD,0.48202562,-0.008113593,-1.6553644,521963136,16065134,1082853504,2025-03-25,13:18:12
ANKR-USD,Ankr USD,0.020034377,-0.0010482818,-4.9722414,200343776,93390800,10000000000,2025-03-25,13:18:12
ALGO-USD,Algorand USD,0.21116123,0.005642414,2.7454484,1799497984,70471832,8521914880,2025-03-25,13:18:12
STX-USD,Stox USD,0.0026046291,0.0003027697,13.153269,0,8882,0,2025-03-25,13:18:12
DGB-USD,DigiByte USD,0.0093253795,0.00088906474,10.538547,164150896,12878786,17602596864,2025-03-25,13:18:12
HNT-USD,Helium USD,3.4015102,-0.03984189,-1.1577452,611458624,4078487,179760928,2025-03-25,13:18:12
KLAY-USD,Klaytn USD,0.10886795,-0.0016252398,-1.4708959,0,249032,0,2025-03-25,13:18:12
GALA-USD,Gala USD,0.018348005,0.000111509115,0.6114545,801389952,46033408,43677224960,2025-03-25,13:18:12
RSR-USD,Reserve Rights USD,0.0074894596,0.0006240099,9.089137,418658848,46357060,55899742208,2025-03-25,13:18:12
MINA-USD,Mina USD,0.28095835,0.0017836988,0.63891286,343335936,20008916,1222017152,2025-03-25,13:18:12
XDC-USD,XDC Network USD,0.074223556,-0.00010051578,-0.13523808,1165105408,17405768,15697247232,2025-03-25,13:18:12
RVN-USD,Ravencoin USD,0.013045507,0.00012814626,0.99204874,195239264,7859300,14966017024,2025-03-25,13:18:12
