Symbol,Name,Price,Change,Change %,Market Cap,Volume,Circulating Supply,Calculation Date,Calculation Hour
BTC-USD,Bitcoin USD,84669.14,459.6953,0.5458929,1679902638080,9989419008,19840790,2025-03-23,09:34:39
ETH-USD,Ethereum USD,2011.4548,17.965576,0.90120614,242655461376,6665021440,120636792,2025-03-23,09:34:39
BNB-USD,BNB USD,621.13385,-6.8479614,-1.0904642,88494850048,1186447616,142473072,2025-03-23,09:34:39
XRP-USD,XRP USD,2.401901,0.009073734,0.37920913,139690033152,1895567104,58158112768,2025-03-23,09:34:39
ADA-USD,Cardano USD,0.7108725,0.000649631,0.09146729,25050392576,518204608,35238940672,2025-03-23,09:34:39
SOL-USD,Solana USD,133.3987,3.1545258,2.4220088,68115668992,1445174784,510617184,2025-03-23,09:34:39
DOGE-USD,Dogecoin USD,0.17098042,0.0021891594,1.2969617,25398689792,497404032,148547354624,2025-03-23,09:34:39
DOT-USD,Polkadot USD,4.4727774,0.013310909,0.2984836,6978418176,135212128,1560197888,2025-03-23,09:34:39
MATIC-USD,Polygon USD,0.21249053,0.0013857186,0.6564101,0,457308,0,2025-03-23,09:34:39
LTC-USD,Litecoin USD,92.27012,0.80379486,0.8787911,6971788800,274855872,75558472,2025-03-23,09:34:39
BCH-USD,Bitcoin Cash USD,323.3815,-0.6152344,-0.18989097,6417823744,184369120,19845984,2025-03-23,09:34:39
LINK-USD,Chainlink USD,14.368431,0.12019253,0.84355813,9441495040,209401408,657099968,2025-03-23,09:34:39
XLM-USD,Stellar USD,0.2793174,0.0028107464,1.0165194,8591224832,144632256,30757928960,2025-03-23,09:34:39
UNI-USD,UNICORN Token USD,0.00017019219,9.595824e-07,0.5670236,18195,3,106912512,2025-03-23,09:34:39
ETC-USD,Ethereum Classic USD,17.710506,-0.11254692,-0.6314626,2678355200,75303648,151229744,2025-03-23,09:34:39
FIL-USD,Filecoin USD,3.00374,-0.003234148,-0.10755713,1939740672,76170920,645775104,2025-03-23,09:34:39
ATOM-USD,Cosmos USD,4.7912784,0.012677193,0.26528734,1873074688,136898224,390934208,2025-03-23,09:34:39
VET-USD,VeChain USD,0.02535787,-0.0002657175,-1.0370045,2180397568,41375032,85985042432,2025-03-23,09:34:39
HBAR-USD,Hedera USD,0.1836285,-0.00032401085,-0.17613523,7752685056,158483280,42219401216,2025-03-23,09:34:39
ICP-USD,Internet Computer USD,5.8145976,0.046929836,0.81367296,2801440000,42717668,481794304,2025-03-23,09:34:39
EGLD-USD,MultiversX USD,18.473677,0.3365364,1.8555037,517408128,30437574,28007860,2025-03-23,09:34:39
MANA-USD,Decentraland USD,0.26318878,-0.0009223819,-0.34923637,511179744,38433884,1942255232,2025-03-23,09:34:39
SAND-USD,The Sandbox USD,0.28411135,0.00045493245,0.16038407,704981760,38942128,2481357056,2025-03-23,09:34:39
AXS-USD,Axie Infinity USD,3.3943405,-0.015898228,-0.46619195,542091968,16889850,159704656,2025-03-23,09:34:39
THETA-USD,Theta Network USD,0.9262641,-0.012897968,-1.3733492,926264128,12422487,1000000000,2025-03-23,09:34:39
AAVE-USD,Aave USD,185.6645,4.4598846,2.4612453,2801889792,149060768,15091144,2025-03-23,09:34:39
FTM-USD,Fantom USD,0.69689536,-0.004967928,-0.70781803,1953840128,46269352,2803634944,2025-03-23,09:34:39
GRT-USD,Golden Ratio Token USD,0.45430142,-0.03135559,-6.45632,0,2312535,0,2025-03-23,09:34:39
FLOW-USD,Flow USD,0.41708484,-0.0023684502,-0.56465346,655267776,15076421,1571065856,2025-03-23,09:34:39
KSM-USD,Kusama USD,16.960203,-0.049015045,-0.2881726,275919072,8828576,16268617,2025-03-23,09:34:39
XTZ-USD,Tezos USD,0.6865776,-0.019358575,-2.7422569,711213568,14004372,1035882240,2025-03-23,09:34:39
NEO-USD,Neo USD,8.139083,0.0067243576,0.08267871,574121408,12350065,70538832,2025-03-23,09:34:39
CHZ-USD,Chiliz USD,0.045734197,-0.0005188212,-1.1217005,433696160,34443964,9482973184,2025-03-23,09:34:39
CAKE-USD,PancakeSwap USD,2.6037123,-0.05297208,-1.9939197,786209344,229693616,301957056,2025-03-23,09:34:39
ZIL-USD,Zilliqa USD,0.012492757,-7.646158e-05,-0.6083261,245915152,10461097,19684618240,2025-03-23,09:34:39
ENJ-USD,Enjin Coin USD,0.09194769,0.00028445572,0.3103259,167180880,14156598,1818217344,2025-03-23,09:34:39
