Symbol,Name,Price,Change,Change %,Market Cap,Volume,Circulating Supply,Calculation Date,Calculation Hour
BTC-USD,Bitcoin USD,84314.555,-31.71875,-0.03760631,1672863678464,9033433088,19840746,2025-03-23,07:21:00
ETH-USD,Ethereum USD,2015.0446,20.07788,1.0064269,243088523264,6566596608,120636792,2025-03-23,07:21:00
BNB-USD,BNB USD,621.40106,-9.059448,-1.4369521,88532926464,1178899712,142473088,2025-03-23,07:21:00
XRP-USD,XRP USD,2.3871524,-0.01727295,-0.7183821,138832281600,1738819840,58158112768,2025-03-23,07:21:00
ADA-USD,Cardano USD,0.70961124,-0.003479004,-0.48787582,25005946880,499132480,35238940672,2025-03-23,07:21:00
SOL-USD,Solana USD,131.47266,0.51123047,0.3903595,67132207104,1325352576,510617248,2025-03-23,07:21:00
DOGE-USD,Dogecoin USD,0.1708627,0.0017977208,1.0633371,25381009408,467035456,148546224128,2025-03-23,07:21:00
DOT-USD,Polkadot USD,4.442885,-0.04344511,-0.96839255,6931767296,130726488,1560195072,2025-03-23,07:21:00
MATIC-USD,Polygon USD,0.21296313,0.00051274896,0.24134944,0,431703,0,2025-03-23,07:21:00
LTC-USD,Litecoin USD,92.1724,0.7162247,0.7831332,6964405760,265445840,75558472,2025-03-23,07:21:00
BCH-USD,Bitcoin Cash USD,324.1351,-0.7350769,-0.22626492,6432769024,182252656,19845950,2025-03-23,07:21:00
LINK-USD,Chainlink USD,14.297369,0.082756996,0.5821965,9394800640,204222320,657099968,2025-03-23,07:21:00
XLM-USD,Stellar USD,0.27756736,0.00036621094,0.1321035,8537397248,134129408,30757928960,2025-03-23,07:21:00
UNI-USD,UNICORN Token USD,0.00016947414,-6.009941e-08,-0.03544502,18118,3,106912512,2025-03-23,07:21:00
ETC-USD,Ethereum Classic USD,17.740028,-0.1797409,-1.003029,2682801152,74219640,151228688,2025-03-23,07:21:00
FIL-USD,Filecoin USD,3.0178344,-0.009068489,-0.29959604,1948673408,76455696,645719104,2025-03-23,07:21:00
ATOM-USD,Cosmos USD,4.820148,0.0143351555,0.298283,1884360704,133827528,390934208,2025-03-23,07:21:00
VET-USD,VeChain USD,0.025339097,-0.0002798438,-1.0923355,2178783232,40143088,85985042432,2025-03-23,07:21:00
HBAR-USD,Hedera USD,0.18387395,-0.0018170923,-0.9785508,7763047936,153862448,42219401216,2025-03-23,07:21:00
ICP-USD,Internet Computer USD,5.814523,0.051687717,0.89692134,2801383168,41630324,481790720,2025-03-23,07:21:00
EGLD-USD,MultiversX USD,18.819778,0.6347809,3.490686,527101728,27807442,28007860,2025-03-23,07:21:00
MANA-USD,Decentraland USD,0.2643579,-0.0023346245,-0.8753967,513450464,37139984,1942255232,2025-03-23,07:21:00
SAND-USD,The Sandbox USD,0.28412306,-0.0027687848,-0.96509725,705010816,36776912,2481357056,2025-03-23,07:21:00
AXS-USD,Axie Infinity USD,3.396108,-0.025278091,-0.7388238,542371008,17082552,159703696,2025-03-23,07:21:00
THETA-USD,Theta Network USD,0.9287558,-0.015247405,-1.6151824,928755776,12265995,1000000000,2025-03-23,07:21:00
AAVE-USD,Aave USD,184.58362,2.4625397,1.3521441,2785577472,148734608,15091142,2025-03-23,07:21:00
FTM-USD,Fantom USD,0.69689536,-0.004967928,-0.70781803,1953840128,46269352,2803634944,2025-03-23,07:21:00
GRT-USD,Golden Ratio Token USD,0.45430142,-0.03135559,-6.45632,0,2312535,0,2025-03-23,07:21:00
FLOW-USD,Flow USD,0.4176106,-0.0037116706,-0.8809595,656093760,15577641,1571065856,2025-03-23,07:21:00
KSM-USD,Kusama USD,16.961658,-0.064920425,-0.3812847,275942368,8505503,16268597,2025-03-23,07:21:00
XTZ-USD,Tezos USD,0.6902891,-0.017184913,-2.4290545,715053568,14224463,1035875520,2025-03-23,07:21:00
NEO-USD,Neo USD,8.126279,-0.052937508,-0.64721555,573218240,12365271,70538832,2025-03-23,07:21:00
CHZ-USD,Chiliz USD,0.045489185,-0.0010431595,-2.2417953,431364576,29582036,9482795008,2025-03-23,07:21:00
CAKE-USD,PancakeSwap USD,2.6112187,-0.022907495,-0.86964667,788620288,230686688,302012352,2025-03-23,07:21:00
ZIL-USD,Zilliqa USD,0.012477108,-0.00015274994,-1.2094362,245602128,10215776,19684218880,2025-03-23,07:21:00
