Symbol,Name,Price,Change,Change %,Market Cap,Volume,Circulating Supply,Calculation Date,Calculation Hour
BTC-USD,Bitcoin USD,82914.69,-1410.9297,-1.6731917,1644857393152,23767222272,19837950,2025-03-17,03:37:58
ETH-USD,Ethereum USD,1885.5985,-45.597046,-2.3610766,227444064256,10068487168,120621680,2025-03-17,03:37:58
BNB-USD,BNB USD,627.68634,20.463623,3.3700342,89429409792,1742156928,142474688,2025-03-17,03:37:58
XRP-USD,XRP USD,2.3186355,-0.07171106,-3.000025,134733398016,4123938560,58108919808,2025-03-17,03:37:58
ADA-USD,Cardano USD,0.70688516,-0.035032094,-4.721835,24906954752,843455488,35234795520,2025-03-17,03:37:58
SOL-USD,Solana USD,127.24904,-8.357468,-6.163027,64887521280,2621690880,509925440,2025-03-17,03:37:58
DOGE-USD,Dogecoin USD,0.17089948,-0.005315393,-3.0164244,25372028928,1004526464,148461699072,2025-03-17,03:37:58
DOT-USD,Polkadot USD,4.357888,0.027944565,0.6453749,6791181824,188543408,1558365312,2025-03-17,03:37:58
MATIC-USD,Polygon USD,0.21478043,-0.0041809976,-1.9094653,411043328,4259479,1913783680,2025-03-17,03:37:58
LTC-USD,Litecoin USD,92.05614,-0.35894775,-0.38840824,6955620352,556511104,75558472,2025-03-17,03:37:58
BCH-USD,Bitcoin Cash USD,331.91327,-6.456726,-1.9081815,6586232320,273201888,19843234,2025-03-17,03:37:58
LINK-USD,Chainlink USD,13.562374,-0.54159546,-3.840022,8911835136,297450624,657099968,2025-03-17,03:37:58
XLM-USD,Stellar USD,0.2681721,-0.0061764717,-2.2513232,8241431552,171743920,30731876352,2025-03-17,03:37:58
UNI-USD,UNICORN Token USD,0.00016686168,-2.6181224e-06,-1.5447993,17839,3,106912512,2025-03-17,03:37:58
ETC-USD,Ethereum Classic USD,17.639687,-0.3377514,-1.8787589,2666206720,95801208,151148192,2025-03-17,03:37:58
FIL-USD,Filecoin USD,2.8888822,-0.050175905,-1.7072115,1861013248,106337424,644198400,2025-03-17,03:37:58
ATOM-USD,Cosmos USD,4.5475717,-0.10984707,-2.3585446,1777801216,152702832,390934208,2025-03-17,03:37:58
VET-USD,VeChain USD,0.024445165,-0.0008202307,-3.2464564,2101918464,48542436,85985042432,2025-03-17,03:37:58
HBAR-USD,Hedera USD,0.19039848,-0.0020976514,-1.0897112,8038510080,300653312,42219401216,2025-03-17,03:37:58
ICP-USD,Internet Computer USD,5.6469812,-0.19321918,-3.3084345,2720380160,57253544,481740640,2025-03-17,03:37:58
EGLD-USD,MultiversX USD,18.016052,-0.3637886,-1.979279,504260256,16284066,27989498,2025-03-17,03:37:58
MANA-USD,Decentraland USD,0.26060197,-0.013789296,-5.0254126,506155488,40657416,1942255232,2025-03-17,03:37:58
SAND-USD,The Sandbox USD,0.27900565,-0.009224474,-3.2003894,688964544,60256252,2469357056,2025-03-17,03:37:58
AXS-USD,Axie Infinity USD,3.3013892,0.005118847,0.15529431,526553920,21486312,159494640,2025-03-17,03:37:58
THETA-USD,Theta Network USD,0.88754845,-0.024442732,-2.6801527,887548416,17998172,1000000000,2025-03-17,03:37:58
AAVE-USD,Aave USD,166.1673,-7.316864,-4.2175984,2507283968,200080560,15088913,2025-03-17,03:37:58
FTM-USD,Fantom USD,0.69689536,-0.004967928,-0.70781803,1953840128,46269352,2803634944,2025-03-17,03:37:58
GRT-USD,Golden Ratio Token USD,0.45430142,-0.03135559,-6.45632,0,2312535,0,2025-03-17,03:37:58
FLOW-USD,Flow USD,0.4072777,-0.0065810382,-1.5901682,639260032,20847110,1569592576,2025-03-17,03:37:58
KSM-USD,Kusama USD,16.900677,-0.08011055,-0.47177413,274491424,12581958,16241445,2025-03-17,03:37:58
XTZ-USD,Tezos USD,0.6894212,-0.026696801,-3.7279887,713520320,22805556,1034955648,2025-03-17,03:37:58
NEO-USD,Neo USD,7.884838,-0.3091154,-3.772478,556187264,21599384,70538832,2025-03-17,03:37:58
CHZ-USD,Chiliz USD,0.04443921,-0.0020242631,-4.356676,420823328,56685188,9469639680,2025-03-17,03:37:58
CAKE-USD,PancakeSwap USD,2.1048808,0.22242475,11.815672,620231936,230076176,294663680,2025-03-17,03:37:58
ZIL-USD,Zilliqa USD,0.012053055,-0.0003229715,-2.6096523,236947584,12974402,19658715136,2025-03-17,03:37:58
ENJ-USD,Enjin Coin USD,0.0887772,-0.003046766,-3.3180535,161284256,13737877,1816730496,2025-03-17,03:37:58
LRC-USD,Loopring USD,0.104845785,-0.0024420246,-2.2761476,143305920,13278117,1366825856,2025-03-17,03:37:58
