Symbol,Name,Price,Change,Change %,Market Cap,Volume,Circulating Supply,Calculation Date,Calculation Hour
BTC-USD,Bitcoin USD,83551.71,1083.7344,1.3141216,1657502433280,24670945280,19838044,2025-03-17,09:02:43
ETH-USD,Ethereum USD,1911.7025,39.905396,2.131927,230592774144,9739274240,120621680,2025-03-17,09:02:43
BNB-USD,BNB USD,631.163,36.97003,6.221889,89924689920,2088153216,142474592,2025-03-17,09:02:43
XRP-USD,XRP USD,2.3407261,0.044605255,1.9426343,136017068032,3890610176,58108919808,2025-03-17,09:02:43
ADA-USD,Cardano USD,0.7245292,0.017843604,2.5249674,25528639488,947648448,35234795520,2025-03-17,09:02:43
SOL-USD,Solana USD,129.22215,-0.69664,-0.53621036,65893634048,2424915712,509925216,2025-03-17,09:02:43
DOGE-USD,Dogecoin USD,0.17309906,0.005800903,3.4674053,25699131392,1045989568,148464877568,2025-03-17,09:02:43
DOT-USD,Polkadot USD,4.378454,0.1841855,4.3913627,6823314944,195553104,1558384512,2025-03-17,09:02:43
MATIC-USD,Polygon USD,0.21734576,0.005959168,2.8190813,415952768,4271416,1913783680,2025-03-17,09:02:43
LTC-USD,Litecoin USD,93.10162,4.2161713,4.7433734,7034616320,617679808,75558472,2025-03-17,09:02:43
BCH-USD,Bitcoin Cash USD,337.21738,11.476593,3.5232358,6691515904,273544352,19843332,2025-03-17,09:02:43
LINK-USD,Chainlink USD,13.824862,0.30211067,2.2340887,9084315648,308383552,657099968,2025-03-17,09:02:43
XLM-USD,Stellar USD,0.27234557,0.008200198,3.1044292,8369690112,173704512,30731874304,2025-03-17,09:02:43
UNI-USD,UNICORN Token USD,0.00016807426,2.0183797e-06,1.2154777,17969,3,106912512,2025-03-17,09:02:43
ETC-USD,Ethereum Classic USD,17.808899,0.50252914,2.9037297,2691837696,92825240,151151280,2025-03-17,09:02:43
FIL-USD,Filecoin USD,2.9168317,0.0820477,2.894313,1879018368,105516968,644198400,2025-03-17,09:02:43
ATOM-USD,Cosmos USD,4.601878,0.060064793,1.3224801,1799031552,177374720,390934208,2025-03-17,09:02:43
VET-USD,VeChain USD,0.025229406,0.0011360254,4.715091,2169351424,51931532,85985042432,2025-03-17,09:02:43
HBAR-USD,Hedera USD,0.19083501,0.0053735077,2.8973756,8056939520,321313056,42219401216,2025-03-17,09:02:43
ICP-USD,Internet Computer USD,5.76742,0.16938972,3.0258832,2778425600,56846420,481744992,2025-03-17,09:02:43
EGLD-USD,MultiversX USD,18.155224,0.5117111,2.9002838,508155584,16214698,27989498,2025-03-17,09:02:43
MANA-USD,Decentraland USD,0.26674798,-6.15716e-05,-0.02307174,518092672,38345696,1942255232,2025-03-17,09:02:43
SAND-USD,The Sandbox USD,0.2862727,0.010263056,3.7183597,706909568,57730024,2469357056,2025-03-17,09:02:43
AXS-USD,Axie Infinity USD,3.4104123,0.21428823,6.704629,543992064,23557238,159509168,2025-03-17,09:02:43
THETA-USD,Theta Network USD,0.91555643,0.052610457,6.0966187,915556416,22021184,1000000000,2025-03-17,09:02:43
AAVE-USD,Aave USD,170.99904,5.89122,3.5681047,2580200192,220299952,15088975,2025-03-17,09:02:43
FTM-USD,Fantom USD,0.69689536,-0.004967928,-0.70781803,1953840128,46269352,2803634944,2025-03-17,09:02:43
GRT-USD,Golden Ratio Token USD,0.45430142,-0.03135559,-6.45632,0,2312535,0,2025-03-17,09:02:43
FLOW-USD,Flow USD,0.41664913,0.015209943,3.7888494,653969344,17934146,1569592576,2025-03-17,09:02:43
KSM-USD,Kusama USD,17.193302,0.81879425,5.0004277,279263072,12545757,16242550,2025-03-17,09:02:43
XTZ-USD,Tezos USD,0.7042914,0.014531851,2.1068008,728924416,23409762,1034975616,2025-03-17,09:02:43
NEO-USD,Neo USD,8.043236,0.18828773,2.397057,567360448,21898224,70538832,2025-03-17,09:02:43
CHZ-USD,Chiliz USD,0.045270406,0.00069360435,1.5559813,428718528,51440048,9470172160,2025-03-17,09:02:43
CAKE-USD,PancakeSwap USD,2.4419668,0.64099133,35.591347,741532800,620919296,303662144,2025-03-17,09:02:43
ZIL-USD,Zilliqa USD,0.012339321,0.00040249154,3.3718438,242587504,12607891,19659712512,2025-03-17,09:02:43
ENJ-USD,Enjin Coin USD,0.091474265,0.0027290955,3.0752099,166184080,13610232,1816730496,2025-03-17,09:02:43
LRC-USD,Loopring USD,0.10667384,0.002956763,2.8507996,145804560,12003324,1366825856,2025-03-17,09:02:43
BAT-USD,Basic Attention Token USD,0.15020213,0.0055142343,3.8111234,224652560,11566980,1495668352,2025-03-17,09:02:43
DASH-USD,Dash USD,23.101707,0.58285713,2.5883062,281425344,39109324,12182015,2025-03-17,09:02:43
CRV-USD,Curve DAO Token USD,0.4394035,0.026815712,6.499399,571151296,113008536,1299833344,2025-03-17,09:02:43
RUNE-USD,THORChain USD,1.200855,0.033224583,2.8454642,422443104,111629328,351785248,2025-03-17,09:02:43
1INCH-USD,1inch Network USD,0.20605373,0.0087017715,4.40927,283804928,24754438,1377334656,2025-03-17,09:02:43
CELO-USD,Celo USD,0.34981585,0.01331833,3.9579246,197739712,15113478,565268032,2025-03-17,09:02:43
XEM-USD,NEM USD,0.019381106,0.00012329035,0.6402119,174429952,19574300,8999999488,2025-03-17,09:02:43
QTUM-USD,Qtum USD,2.186822,0.04543209,2.1216125,230850160,45535872,105564224,2025-03-17,09:02:43
ONT-USD,Ontology USD,0.1478023,0.004236743,2.9510837,134898832,6899545,912697856,2025-03-17,09:02:43
OMG-USD,OMG Network USD,0.22419749,-0.0031289458,-1.3764111,31442666,15676935,140245392,2025-03-17,09:02:43
