Symbol,Name,Price,Change,Change %,Market Cap,Volume,Circulating Supply,Calculation Date,Calculation Hour
BTC-USD,Bitcoin USD,87911.58,42.140625,0.0479574,1744325443584,30923296768,19841818,2025-03-25,13:34:53
ETH-USD,Ethereum USD,2070.5894,-3.710205,-0.17886245,249799655424,11855793152,120641816,2025-03-25,13:34:53
BNB-USD,BNB USD,631.7521,-2.6254883,-0.41386524,90007396352,2280036096,142472656,2025-03-25,13:34:53
XRP-USD,XRP USD,2.4393027,-0.013056278,-0.5324002,141865238528,2585837312,58158112768,2025-03-25,13:34:53
ADA-USD,Cardano USD,0.753929,0.024796605,3.4008408,26567659520,1096109312,35238940672,2025-03-25,13:34:53
SOL-USD,Solana USD,144.76683,2.3815918,1.6726422,74025000960,3513743616,511339488,2025-03-25,13:34:53
DOGE-USD,Dogecoin USD,0.19042334,0.008682415,4.7773623,28292554752,1627878528,148577140736,2025-03-25,13:34:53
DOT-USD,Polkadot USD,4.6621404,-0.035149097,-0.74828315,7278941696,164515344,1561287552,2025-03-25,13:34:53
MATIC-USD,Polygon USD,0.21823609,0.005908981,2.782965,0,1267171,0,2025-03-25,13:34:53
LTC-USD,Litecoin USD,93.35628,-0.33948517,-0.36233142,7053857792,426786752,75558472,2025-03-25,13:34:53
BCH-USD,Bitcoin Cash USD,336.1266,4.2667847,1.2857187,6671094272,207158464,19846968,2025-03-25,13:34:53
LINK-USD,Chainlink USD,15.377014,0.3135252,2.0813608,10104236032,309702208,657099968,2025-03-25,13:34:53
XLM-USD,Stellar USD,0.29195023,0.00279364,0.9661312,8986157056,162464256,30779756544,2025-03-25,13:34:53
UNI-USD,UNICORN Token USD,0.00017663976,-9.8356395e-08,-0.05565293,18885,3,106912512,2025-03-25,13:34:53
ETC-USD,Ethereum Classic USD,18.397308,0.14816093,0.81187546,2782731008,87551160,151257520,2025-03-25,13:34:53
FIL-USD,Filecoin USD,3.117354,-0.012411833,-0.39657587,2013629696,80689320,645941952,2025-03-25,13:34:53
ATOM-USD,Cosmos USD,4.83499,-0.07750416,-1.5776969,1890163072,128378792,390934208,2025-03-25,13:34:53
VET-USD,VeChain USD,0.026294257,-8.7074935e-05,-0.33006358,2260912896,51377948,85985042432,2025-03-25,13:34:53
HBAR-USD,Hedera USD,0.19783291,0.0063878894,3.3366637,8352386560,218899936,42219401216,2025-03-25,13:34:53
ICP-USD,Internet Computer USD,6.121943,0.08150339,1.3492968,2950226688,66576436,481910208,2025-03-25,13:34:53
EGLD-USD,MultiversX USD,19.438696,0.37717628,1.9787312,544554112,24839262,28013922,2025-03-25,13:34:53
MANA-USD,Decentraland USD,0.27937552,-0.0015664697,-0.55757844,542618560,45398848,1942255232,2025-03-25,13:34:53
SAND-USD,The Sandbox USD,0.30399406,0.0051206946,1.7133324,754317824,54653168,2481357056,2025-03-25,13:34:53
AXS-USD,Axie Infinity USD,3.490993,-0.0045473576,-0.13009018,557923328,19667144,159817936,2025-03-25,13:34:53
THETA-USD,Theta Network USD,0.9776909,0.004119277,0.42310825,977690880,14420470,1000000000,2025-03-25,13:34:53
AAVE-USD,Aave USD,187.29529,-4.275818,-2.231974,2826587392,170650880,15091611,2025-03-25,13:34:53
FTM-USD,Fantom USD,0.69689536,-0.004967928,-0.70781803,1953840128,46269352,2803634944,2025-03-25,13:34:53
GRT-USD,Golden Ratio Token USD,0.45430142,-0.03135559,-6.45632,0,2312535,0,2025-03-25,13:34:53
FLOW-USD,Flow USD,0.4256795,-0.002271086,-0.53068954,668770560,21339826,1571065856,2025-03-25,13:34:53
KSM-USD,Kusama USD,18.324965,0.056070328,0.30691543,298298048,9051978,16278233,2025-03-25,13:34:53
XTZ-USD,Tezos USD,0.7223405,0.01183629,1.6659024,748538048,17650762,1036267520,2025-03-25,13:34:53
NEO-USD,Neo USD,7.9555416,-0.20923519,-2.5626547,561174592,43238672,70538832,2025-03-25,13:34:53
CHZ-USD,Chiliz USD,0.0481795,0.0008389205,1.7720925,457105728,33400568,9487556608,2025-03-25,13:34:53
CAKE-USD,PancakeSwap USD,2.6014278,0.0036439896,0.14026937,761785344,207893568,292833536,2025-03-25,13:34:53
ZIL-USD,Zilliqa USD,0.013093658,0.00012614857,0.972808,257862832,12500300,19693719552,2025-03-25,13:34:53
ENJ-USD,Enjin Coin USD,0.098288395,0.0015759841,1.6295527,178758432,16576844,1818713472,2025-03-25,13:34:53
LRC-USD,Loopring USD,0.11119237,0.00038481504,0.34728047,151980608,17663094,1366825856,2025-03-25,13:34:53
BAT-USD,Basic Attention Token USD,0.15668719,0.0028897375,1.8789245,234352064,14843792,1495668352,2025-03-25,13:34:53
DASH-USD,Dash USD,24.190603,0.27373886,1.1445409,295060128,40089124,12197303,2025-03-25,13:34:53
CRV-USD,Curve DAO Token USD,0.50879806,0.0075954795,1.5154483,664590400,99738888,1306196864,2025-03-25,13:34:53
RUNE-USD,THORChain USD,1.2521232,-0.026145339,-2.045377,440415328,124074440,351734816,2025-03-25,13:34:53
1INCH-USD,1inch Network USD,0.21591546,0.0006169677,0.28656548,297467520,14629815,1377703680,2025-03-25,13:34:53
CELO-USD,Celo USD,0.3907969,0.007264465,1.8940899,220904992,13316583,565268032,2025-03-25,13:34:53
XEM-USD,NEM USD,0.019349799,-0.00034317933,-1.7426494,174148176,15511380,8999999488,2025-03-25,13:34:53
QTUM-USD,Qtum USD,2.2314394,0.0022127628,0.09926189,235584832,39078272,105575272,2025-03-25,13:34:53
ONT-USD,Ontology USD,0.15645398,0.0014294386,0.9220702,142951664,6571712,913697856,2025-03-25,13:34:53
OMG-USD,OMG Network USD,0.22611679,0.0005752593,0.2550647,31711838,7620212,140245392,2025-03-25,13:34:53
YFI-USD,yearn.finance USD,5394.1084,100.35449,1.8957183,182049344,29712178,33749,2025-03-25,13:34:53
ICX-USD,ICON USD,0.10657755,0.0015095323,1.4367274,112547784,3319392,1056017664,2025-03-25,13:34:53
BTT-USD,BitTorrent [New] USD,7.033209e-07,-2.2259314e-09,-0.31549245,693517376,17335838,986061140393984,2025-03-25,13:34:53
WAVES-USD,Waves USD,1.421734,0.007220745,0.5104753,166795360,17123204,117318264,2025-03-25,13:34:53
ZRX-USD,0x Protocol USD,0.2829567,-0.0041957796,-1.4611732,240059472,60899836,848396544,2025-03-25,13:34:53
KAVA-USD,Kava USD,0.482099,-0.005683869,-1.1652461,522042560,15843257,1082853504,2025-03-25,13:34:53
ANKR-USD,Ankr USD,0.019940656,-0.0011508781,-5.4565897,199406544,92383824,10000000000,2025-03-25,13:34:53
ALGO-USD,Algorand USD,0.20923284,0.0049755275,2.4359126,1783064448,71781440,8521914880,2025-03-25,13:34:53
STX-USD,Stox USD,0.0026042436,-9.67246e-05,-3.5811102,0,7895,0,2025-03-25,13:34:53
DGB-USD,DigiByte USD,0.009372649,0.001023965,12.264986,164982944,12759043,17602596864,2025-03-25,13:34:53
HNT-USD,Helium USD,3.3583174,-0.004961014,-0.14750645,603694272,4030300,179760928,2025-03-25,13:34:53
KLAY-USD,Klaytn USD,0.10879967,-0.001333952,-1.2112166,0,247968,0,2025-03-25,13:34:53
GALA-USD,Gala USD,0.018418664,0.00032191537,1.7788473,804476096,45969212,43677224960,2025-03-25,13:34:53
RSR-USD,Reserve Rights USD,0.007439448,0.00064703915,9.525922,415863200,46396940,55899742208,2025-03-25,13:34:53
MINA-USD,Mina USD,0.2808565,0.0037899315,1.3678747,343211456,20006930,1222017152,2025-03-25,13:34:53
XDC-USD,XDC Network USD,0.07459798,7.9251826e-05,0.10634998,1170982912,17477608,15697247232,2025-03-25,13:34:53
RVN-USD,Ravencoin USD,0.013024247,0.0002062982,1.6094475,194921104,7789873,14966017024,2025-03-25,13:34:53
IOST-USD,IOST USD,0.0042980546,5.0231814e-05,1.1825265,98473256,12419504,22911123456,2025-03-25,13:34:53
WAXP-USD,WAX USD,0.025268415,0.0003181342,1.2750705,109995896,7679240,4353098240,2025-03-25,13:34:53
COTI-USD,COTI USD,0.08277578,0.004438624,5.6660547,148359776,27753824,1792308992,2025-03-25,13:34:53
TEL-USD,Telcoin USD,0.006594579,0.00014124298,2.1886837,619099648,2691706,93880082432,2025-03-25,13:34:53
WIN-USD,WINkLink USD,6.04848e-05,-4.2641477e-07,-0.7000601,60103856,25608390,993701855232,2025-03-25,13:34:53
TWT-USD,Trust Wallet Token USD,0.91775864,0.009279728,1.0214562,382384064,11433554,416649888,2025-03-25,13:34:53
ZEN-USD,Horizen USD,9.820942,0.19377136,2.0127528,156485696,23443354,15933878,2025-03-25,13:34:53
AR-USD,Arweave USD,7.666145,0.36060858,4.936095,503301312,37260204,65652464,2025-03-25,13:34:53
BNT-USD,Bancor USD,0.4268954,0.0021422505,0.5043536,49454104,3500953,115845944,2025-03-25,13:34:53
OGN-USD,Origin Protocol USD,0.0672739,-0.0009043887,-1.3264995,46404120,8266304,689778944,2025-03-25,13:34:53
